https://item.yiyaojd.com/100018478182.html,海露玻璃酸钠滴眼液,100018478182,40.00g,德国,西药,通用,眼用制剂,外用,纯进口
用户名,评分,评论
一***人,star5,"一直在京东购买东西，京东的物流很快，东西也很好，会继续支持回购,希望京东继续努力，保持给客户一个良好的使用体验，谢谢.不错"
j***m,star5,配镜子时医院开的就是这个眼药水，除了价格贵，没什么毛病，在网上买比在医院买便宜很多，和医院开的一样。一瓶可以用很久。眼镜盒子很好用。
O***r,star5,买了无数次，个人觉得眼睛干，眼睛疲劳的时候很管用，一次能用好久，这个眼药水相信大家都用过，真的很好用。值得推荐购买。物流很给力
湛***程,star5,从朋友那里知道了这牌子的眼药水，一次就买了四瓶非常的优惠，分给了自己的朋友同事用，减少视疲劳，你的功劳不可少，坚持使用会有更明显的效果，来，滴一滴
j***8,star5,?值得购买！没有什么味道，用起来还可以?，没有不舒服的地方?，所以我还蛮喜欢的。很好的购买平台，质量不错，特别是有品牌的，值得信赖。
u***8,star5,给妈妈也买了一瓶，妈妈有干眼症，希望能有所缓解，我自己用的时候感觉很舒服，长时期对着手机屏幕，眼睛干涩，睡前滴滴，很舒服
G***3,star5,这款玻璃酸钠滴眼液真的对干眼症很有用，是一直都离不开的。用过多少瓶了，已经记不清了。京东可以买到是真的很方便，不用去跑医院开药了。
u***7,star5,用这个有四五年了，之前是一次买三四瓶，后来觉得反正京东速度特别快，就用完一瓶再买一瓶，当天早上下单，下午就能到，虽然包装上没说，但是我一般打开之后，只用90天，再久怕对眼睛不安全。而且早晚滴，90天也差不多用完了。对于干眼症来说太有用了。戴隐形滴也很有用。有了这个眼药水干眼症的人也可以戴隐形。
i***c,star3,一般般，还行吧。一般般，还行吧。
京***闹,star5,去眼科医院检查的时候大夫推荐这款人工泪液，使用非常方便，特殊设计的按压瓶一次精准出一滴，每天使用，坚持一周左右的时间就有明显效果
j***u,star5,孩子戴OK镜，一直用这款玻璃酸钠。家里用完接不上，直接京东药房下单。送过来很快。价格很美丽，比实体店便宜多了。非常非常好！
丿***丶,star5,看手机平板电视看得太多了，加上年龄原因吧，得了干眼症，夜里经常眼睛疼，像有异物在里面，烦得很。用了这个好很多，两年多了，一直在用，真是不错
V***i,star5,滴海露，缓解干眼症装，是学习工作的不二选择！真空设计，干净卫生，不怕滋生细菌。小小一瓶能滴300次左右，非常耐用！
j***h,star5,对于我这样的电脑工作者来说干眼症是真的好烦啊，还好有这个，滴上去非常舒服，眼睛立马湿润了很多，真的是我现在缺一不可的神器了
c***3,star5,孕妇可用，没有防腐剂，用着放心，而且滴起来很方便，医生推荐的，京东快递很快，第二天就能送达，618活动买很优惠，囤了4瓶
s***4,star5,第一次使用这个滴眼液 朋友推荐的 需要长期盯电脑 眼睛有时候会很累 使用后觉得非常好， 每次滴一滴 每天滴三次吧。使用也很方便，不过用力挤，不怕一次滴太多。稍微凉凉的感觉完全可以接受 ，滴过之后确实有效果。
李***x,star5,到货很快，给女儿买的，女儿一直用这个牌子的眼药水，这里买比实体店便宜很多，用完会再来买。到货很快，给女儿买的，女儿一直用这个牌子的眼药水，这里买比实体店便宜很多，用完会再来买。
爆***儿,star5,这个滴眼液很好用。里面不含防腐剂。孩子平时戴角膜塑形镜。每天都要用很多次。买这个品牌比较放心。药店比京东贵。所以京东搞活动的时候就会买。
大***翘,star5,小孩ok镜一直要用，戴ok镜的时候用来润滑眼睛。专利的罐子，很干净卫生。很贵，但京东还是为咱穷人开了一扇便宜正品的窗。
l***6,star5,多次返购了，非常好用的药水，和OK镜百搭，玻璃酸钠滴眼液缓解眼睛疲劳、干涩、敏感等问题，让眼睛方面更滋润、舒服和自在地带眼镜。
u***7,star5,夏天是干眼症的易发季节，这一款眼药水滴入眼睛没有刺激，对眼睛有很好的舒缓作用。同时对于视力也有很好的保护作用，京东的快递速度非常值得称赞，几乎都是当天到达，医疗处方的速度也很及时。
江***和,star5,医院开的人工泪滴，德国品牌，可靠，活动价格要比药房便宜很多，京东商城品质有保障，物廉价美，快递迅速，希望京东以后多多搞活动，优惠多
L***5,star5,德国进口的听说这个很好用，买来试试，在人工泪液里排行第一，看起来很厉害的样子。刚刚滴了几滴，效果果然不错，眼睛变得不干了，非常喜欢，一口气买了两瓶，给我男朋友也种草一下
V***G,star5,有活动的时候还是比平时实惠很多的，趁有活动就多囤一些，这款温和不刺激，平时对着电子产品多，滴一下保护好眼睛还是很有必要的！我自己用，家人也用，用着满意的！！
S***0,star3,还可以，但价格越来越贵了，也没有优惠活动
m***i,star5,这个牌子的滴眼液没有防腐剂，而且设计的特别好，用起来非常的舒适，特别是干眼症的用起来很好，第二次下单买了，京东物流非常给力，下单以后马上就收到了，已经有在用上了，非常棒
f***n,star5,快递速度很快，每次都在这上买，省去了跑大医院的麻烦，一直在用，感觉还可以，一次按一滴，方便卫生，去外面携带也方便，还不错
小***丁,star5,做全飞秒手术一个月了，医院开的眼药水差不多用完了。海露口碑很不错，各大平台比较了价格，还是京东合适，物流又快，以后有活动还要回购的。
j***8,star5,东西收到了 是正品很不错 这款眼药水也用了很多次了 密封性足够好 也能够缓解视疲劳 回购了很多次了 对用眼过度的人是一个福音
唯***學,star5,医生原来推荐过人工眼液。上一瓶已经滴完，对于经常玩手机的人作用还是很好的，能够有效缓解疲劳感，特别是眼睛发涩。价格比实体店的便宜很多，赶上活动更加划算
u***b,star5,小朋友虽然还在上小学，但是功课很繁重，眼睛也很累，为了保护小朋友的眼睛和朋友交流了，很多说这款产品不错，所以买了这款产品，京东的品质也让人放心，希望不会让我失望
阿***安,star5,北方天气干燥风沙大，眼睛总是会有不适感。研究了很久选了这款滴眼液，用完眼睛很舒服，眼睛进脏东西也愿意用它冲一下，包装很有特点，很好，
v***g,star5,东西超级贵，建议呃平价的时候购买。使用非常方便。他的出液方式很稳定，一次出现一滴，使用没有任何的不适感。进口商品简易呃正规商店购买。
清***呦,star5,孩子带角膜塑形镜，有时间眼睛会不太舒服，用这个滴眼液还是不错的，温和不刺激，效果好，价格也还不错。京东物流很快，下次还会再来
j***C,star5,这是一款非常满意，非常好用的眼药水，0添加剂，温和配方，使用效果非常棒！对舒缓眼疲劳效果很好，已经多次购买，非常值得推荐。
只***啊,star5,方便卫生的人工泪液，适合长期看电脑，开着空调空气干燥的我～已经是老回头客了，自我感觉比一只一只的那种节约方便。盖子的设计很神奇，没有螺纹感觉很容易取下，但是盖上后又不会掉，点赞～
K***c,star5,这个品牌是行业里认可的天花板了，相信京东大平台，下单后配送及时，东西的质量也很好，期间有疑问客服也回复的很单位。非常不错的一次后续体验推荐购买！
j***i,star5,给孩子带角膜塑形镜用的，医生建议用这个牌子的，感觉不错，这个很好，宝宝很喜欢，一点也没有刺激性，没有不舒服的感觉，非常满意的一次网购！
小***而,star5,一直在京东购买的玻璃酸钠，这次618活动购入3瓶，日期新鲜，比平时价格优惠、质量有保证，物流也很快，送货员态度也好，值得购买。
灰***记,star5,家属有根倒睫毛，每次长出来就扎眼球，医生给开的眼药水就是这个，用了觉得挺好用的。每次只滴一滴，不多不少，很神奇；我还特意拆开瓶子研究过，设计师是真的牛！
S***0,star5,京东物流超级快超级给力服务非常棒。这款德国玻璃酸钠人工泪液我经常使用，从近视眼半飞秒手术开始为了预防干眼症，这款人工泪液没有防腐剂，非常好用舒适。强力推荐大家购买使用。
辰***n,star3,日期不新鲜，其他待使用后再说！
t***7,star5,孩子戴角膜塑形镜，一直用这个。五个装的价格更划算。保质期略短些，不影响使用，一个月不到一瓶，很快就用完了。京东物流很给力，包装的很好，没有破损的。
老***么,star5,一直在京东自黄卖汶个产好多年了、声品很不铺，价格物基汶次构买正妤赶上618优惠范动，在京茶商物让人放心、会一直支持京东
埃***尼,star5,618囤的4盒，期效到2025年还很长时间，完全不用担心过期。佩戴隐形眼镜又眼睛容易干涩的离不开滴眼液，这个牌子好像是为数不多标明可在佩戴隐形眼镜时使用。
j***e,star5,有活动就多买些，据说可以长期使用，我也懒得研究，网上都说好，我也买来先试试才知道到底好不好，用着很温和，挤着没觉着方便，有时候还会空挤，瓶子太大不方便携带。
南***e,star5,用来缓解干眼症的，会回购，配合另外两款滴眼液来用，干眼症缓解了很多，效果显著，还会回购的，量很大，滴上之后没有刺痛感，温和
b***1,star5,多次购买的好产品 最近活动力度不大 价格略高 对于治疗干眼症缓解干眼症状效果很明显 发货速度非常快 生产日期是22年8月 还在保质期比较长
c***o,star5,治疗眼干、眼疲劳效果很好，又没有防腐剂，所以家里常常备用。现在药店的涨价了不少，京东有活动就赶紧下单囤货了。快递服务很好，药品生产日期也新，继续关注。
苑***萧,star5,?宝贝收到了，很满意，质量很好非常值得信赖的品牌，质量有保障，价格还亲民，相当满意。已经用了很多瓶了，很不错？！！
j***c,star5,买过很多次了，属于长期使用的产品，做过近视手术的人都需要用这个，孩子用着说挺好，很卫生，设计很好，很大一瓶可以用不少时间，值得拥有
暗***狂,star5,618购物节买的，比平时便宜不少。看手机和电脑看多了，眼睛?干燥，这个玻璃酸钠滴眼液非常好。瓶子设计得好，比其他的要方便。
博***兄,star5,玻璃酸钠滴眼液是有干眼症的患者常备药，用法很简单，每次洗澡之后感觉眼睛干涩，用过之后眼睛舒服一点。设计比较科学，不用担心被污染。平时使用过之后，最好放在荫凉处，如果房间温度超过25摄氏度，最好保存在冰箱冷藏室。
发***草,star5,经常会眼红盐酸 流眼泪 这款眼药水 用起来非常的舒服 而且不添加防腐剂 挤出来的眼药水也不会回流到瓶内 非常干净 发出来的日期也很好
慕***琦,star5,同事推荐的，说眼睛不舒服的时候可以用，滴完很舒服。白天佩戴隐形，晚上滴几滴舒缓下，每天用眼时间很长。快递配送速度快。很棒
Q***i,star5,京东自营店上购买的 海露滴眼露，618购买，价格公道，质量非常有保障，京东自营店的速度非常快，这次囤积了一批，值得信赖！
Q***i,star5,京东自营店速度很快，每次都会买海露，这次618活动 买了很多 功效一样，能用好几个月了，京东的价格还是很不错的，质量可以保证！
E***6,star5,人工泪液用了几种，这种用了最好用，开封能用3个月，而且安全性很好，所以后来一直买这种，平时眼睛干的时候滴一下，而且比其他清凉滴眼液安全
雪***鹰,star5,先说这个瓶子的设计，每次挤出一滴，非常好用而且避免浪费，在京东平台购买，也不用担心质量问题，而且物流速度也很快。之前一直看到介绍，这次买来试一下。
b***u,star5,物美价廉，很OK，比实体店优惠太多了，店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物，整体来说，还是很好的，非常值得再次回购
j***舞,star5,眼药水质量很好，用了以后眼睛舒服多了。大品牌大厂家，质量十分可靠。快递也十分给力，当天晚上拍下，后天下午就到了，十分满意，快递小哥辛苦了。
j***c,star5,自从买了隐形眼镜就一直用这个而且很不错，而且这个戴着眼镜也可以直接用。滴状比较干净卫生而且很方便携带。希望以后多出活动会一直回购是。
颢***沅,star5,孩子配了Ok镜估计也是离不开这了，外面药店是真贵呀，以前医院能走医保，现在没有这款了，京东618赶上活动了，买了套装，价格非常合适。
f***6,star5,干眼症，家中常备。非常喜欢它真空的设计，不含防腐剂，所以副作用很小，极小的副作用，几乎可以说是没有副作用。虽然它比较好用，但是不能用太多次，一般每天4-6次就可以。如果每天用很多次，它可能会使眼睛自清洁功能或者能力下降
一***簇,star5,眼睛干涩，平时在药店买这款人工泪液。发现京东大药房比实体店价格便宜很多，到贷速度快。在京东大药房买药货真价实，值得信赖。
沐***z,star5,干眼症用，非常合适。平常面对电脑比较多也比较推荐。一滴定量，使用方便，携带也方便。没有防腐剂，整体来说就是方便。比小单支方便的多。
素***葭,star5,海露这个品牌的玻璃酸钠滴眼泪液，非常的好用，特别是平时需要戴OK硬性隐形眼镜的，用这个就可以解决干眼的问题，很温和，真的很好用。
l***c,star5,玻璃酸钠滴眼液，京东大药房越来越靠谱了，头天下单，第二天送到。滴眼液本身效果也很好，缓解干眼症状，并且按一次一滴，不会浪费。
柒***燚,star5,这款海露牌玻璃酸钠滴眼液挺好用的，不含防腐剂，对眼睛保湿滋润效果非常好，每日早晚正常使用，眼睛舒服，清澈明亮，视力控制的也非常成功。特别神奇的是，海露这款滴眼液的瓶口设计非常精致，保证每一滴药水一样多，一瓶刚好有300滴！京东购物，质量保证，价格优惠，物流快捷，服务一流。
L***3,star5,挺好用的，自从做了手术以后一直用的都是这个，对与术后眼睛的保护是非常好的，能很好的缓解眼睛的疲劳。各位可以放心的购买，哈哈～
j***r,star5,用完一罐了，这次回购了三罐，确实比别的眼药水要好，用完之后眼睛很舒服，感觉充满了水，不会干涩。而且感觉对预防眼病也有点效果
j***g,star5,用了2天，效果很好，22年生产的，25年到期。这个牌子之前去医院，医生开的也是一样的牌子。原产地→德国。
y***u,star5,这款海露人工泪液，之前眼睛干燥在医院配过，还蛮好用的。这次要去比较干燥的地方，所以又添置了一瓶，备着。京东真的送货很快。
僵***_,star5,眼药水很不错，收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物
忘***蝶,star5,包装很好，物流很快风雨无阻使用感受：第一次使用，按压式对新手很友好，每次按压出一滴，特别方便。滴入眼睛无任何不适日期是去年的，但不影响使用
j***S,star5,质量非常好，与卖家描述的完全一致。搞活动时价格非常满意，完全超出期望值。发货速度非常快，包装非常仔细，严实，会再次光顾的，也会推荐给身边有需要的朋友，希望能多搞活动
g***3,star5,这个是人工泪液，外国进口的，没有防腐剂，可以放心用，每次点一滴就可以了，好舒服可以维持几小时，不干不涩，使用起来也很方便，只要轻轻按一下就可以
x***鸿,star5,这牌子的眼药水朋友去医院的时候医生推荐的，无添加很安全，买来试试发现挺好用，有优惠时候入手还是很划算的，一次囤两三瓶还是不错的
吃***4,star5,这个据说很好的眼药水，这个不含防腐剂，对眼睛没有多余的刺激，长期用属于比较安全的产品，网上各种推荐这个都排第一的，很值得！！！
j***1,star5,在京东商城看到这款海露玻璃酸钠滴眼液10ml*5盒，这次赶上6.18活动促销价，有送券和满减活动比平时买的便宜多。海露京东自营大品牌品质值得信赖，赶上活动的价格很划算，一次囤货完，性价比很高。京东物流很迅速，包装严实没有破损，五星推荐。
j***Z,star5,长时间的佩戴OK镜呢，眼睛会产生一种干涩的状况，所以此款产品呢是能很好的缓解眼睛的干涩，让眼睛达到湿润，人就会感觉到很舒服，眼睛也比较舒服，而且这个牌子的品质也非常的不错，在京东上呢又能够保证正品，所以可以放心的购买。
彦***页,star5,做完近视手术用的，眼药水滴完后感觉眼还是有点干，就买了这个睡前滴一滴，挺湿润的，润眼挺好的，比较不错，一直相信京东，物流也很快！
红***j,star5,收到货了一直都没有在家！昨晚试了一下很好用！操作简单！用完以后眼睛一下子就亮了好多！戴隐形眼镜的朋友这个产品是最佳选择！我们一家人都试了一下！洗出来好多的**！给老板一个大大的赞
u***a,star5,多次购买，非常适合干眼症或者用眼过度的小伙伴们，平时工作比较费眼睛，所以经常眼睛干涩，晚上睡觉前滴一滴，或者平时眼睛干涩都可以用，很有效果，而且没有副作用～
红***j,star5,眼药水回来了，当时看到盒子觉得好高大上，我朋友还说东西应该很多，我说只有一个还不信，没有用过还不知道好用不。
瘦***病,star5,京东平台自营店买的这款玻璃酸钠滴眼液非常非常的好用，才滴几天，眼球里的红血丝已经变少了，并且眼睛非常非常的舒服！并且无赤激！还会继续回购！
j***6,star5,眼睛干涩不舒服，每天都使用，很舒服，不刺激。眼睛比较湿润舒服。效果很好。京东物流很快，快递人员服务热情。要是价格再优惠一些就更好了。
l***3,star5,很好用，这已经是回购的很多很多很多瓶了，因为长时间看手机电脑，导致眼睛总是干，这款眼药水每次滴完都很舒服，所以才会无限回购，而且一瓶可以用很久，这也是我一直
j***g,star5,滴眼液滴到眼里很柔和，几乎无感，不像其他的滴眼液那样很清凉刺激，这也是成分不同导致的。对眼睛干痒有一定效果。已经趁着好价复购多次了。
j***v,star5,用后很舒服，对眼睛起到润滑的作用。按一下底部出一滴，特别节约。缓解眼睛的干涩疲劳。没有任何的沙痛感。买了好几次了，感觉应该是正品吧。
我***阳,star5,角膜塑形镜的伴侣，从没缺少过，一直在买买买，囤囤囤的路上，都好好爱护眼睛吧。京东购买方便，基本都会有货，送货也很及时的！
我***阳,star5,孩子戴角膜塑形镜，海露一直没断过，各种活动各种囤货，消耗的太快，哈哈，买起来吧！白天滴两滴也很滋润眼睛啊！基本都是在京东购买的！
c***9,star5,质量不错，是正品，多次回购，满意的购物体验！客服服务态度很好，有问必答！快递很给力，当天下单，次日就送达了，还送货上门！
j***a,star5,我是一直在用的，一直不间断地用下去，现代人很多都是干眼症像我也是。每天早上起来必须要滴才可以缓解眼睛的干涩。这是因为每天要用，所以不能用那些还有保鲜防腐剂的嗯健康安全的产品，所以海露是相当不错，强烈推荐呀
无***桐,star5,第二次购买了！！！！主要用于缓解干眼症！效果很好！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！
h***s,star5,这款海霑玻璃酸钠滴眼液已经收到了，包装完好质量非常好一直以来都在用这款海露玻瑞酸钠滴眼液，很好用，而且不含防腐剂，是信得过的产品以后还会继续购买。
嘻***嘻,star5,买的第二瓶了，物流很快，凑个满减下来很划算，这个没有防腐剂，虽然用着没啥区别，平常带隐形眼镜的时候也可以带，不错，很满意哦
j***m,star5,非常好的护眼药水，包装严实，使用感觉良好，因为工作的缘故，经常需要看电脑和书本，经常使用此眼药水，能有效缓解眼部压力，防止视力变差。
u***u,star5,多次回购了，价格起伏不定，便宜的可以买到六十出头，希望多搞活动，用起来感觉很有效果，眼睛干涩可以得到明显缓解，加上成分主要是补水，用着很放心
蛋***茶,star5,体检检查眼睛时候告诉医生有迎风流泪情况，疑似沙眼病症，医生推荐使用海露玻璃酸钠滴眼液，使用了一段时间后来评论，药水效果很好，确实有改善，京东购买也放心，使用完还会回购。
j***b,star5,多次购买，非常的好用，价格也很实惠，以后有需要会继续购买的，非常的棒，外观好看，东西会很不错简直了别的不多说了，就这样吧
G***1,star5,用完眼睛很舒服，干涩不适的感觉消失了，可以缓解视力疲劳，推荐长期陪戴眼镜或者用眼时间长的朋友，包装也很严实，京东送货速度也很快。
u***i,star5,眼药水十分滋润，非常好用，京东下单很快，当天下单第二天就收到了，价格还比较优惠，不用去现场买，方便了顾客，还会继续回购，介绍给了身边的亲朋好友
h***4,star5,一直用的这款人工泪液，成分安全可靠，哺乳期和孕期都可以使用，属于无限回购款。五分好评，发货很快，送货速度也是超级赞，必须五星！
来***蛋,star5,第二次购买，眼药水质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，京东运送速度很快，很满意的一次购物店家很讲信誉，而且售后很不错哦，在京东买东西，我很满意。
L***夏,star5,最近戴隐形眼镜 总感觉眼睛很干 在京东看了这个感觉还不错的样子就赶紧下单买来尝试了一下  收到货很快 果然用起来还不错 京东就是给力
j***T,star5,618活动还是很划算的，价格很美丽。京东快递也很快。下次我还是快递柜比较安全，还有就希望每次派件可以发个短信，打个电话来。谢谢了。
l***n,star5,海露滴眼液，用于改善干眼症，效果良好。现在手机，电脑使用很多，都有一些干眼症，这个不含防腐剂，效果更好。十分推荐给大家。
L***1,star5,女儿戴角膜塑形镜一直用这个，赶上京东搞活动非常划算，多囤几瓶备用，相信大品牌，一分钱一分货。京东服务没得说，送货快服务还好
她***姐,star5,第一次用，用了几天还可以吧。过段时间再来追评。物流很快，一直信赖京东品质，赞赞赞赞赞。第一次用，用了几天还可以吧。过段时间再来追评。物流很快，一直信赖京东品质，赞赞赞赞赞。
G***Z,star5,第一次买海露这个牌子的玻璃酸钠滴眼液，长时间用眼眼睛会感觉很干涩，之前也用过新乐敦的滴眼液，前段时间试用了润怡的玻璃酸钠滴眼液，感觉更舒服，所以这次就买了海露的用看看。
哇***哈,star5,最近眼睛干的厉害，买这个滴眼液试试瓶身设计很好，按压出来刚好一滴，用起来很顺手滴到眼睛里温和不刺激，非常舒服，干眼症状有明显缓解
粤***米,star5,一如既往的用这款产品。日期非常新鲜，一到618和双11，都要囤货。适合眼干人群，自从做了近视手术，眼睛看电脑久了之后就会觉得眼睛干涩，这款滴眼液就非常适合。做完手术医生也是开这款眼药水用。
m***u,star5,这个眼药水里面不含防腐剂，长期间使用也比较放心，618搞活动京东上面的价格要比药店便宜好多，多买几盒放在那备用，物流也很快。
圆***看,star5,经常在京东买东西，这次也不例外，物流速度快，质量有保证，售后服务超级好。京东购物放心买，自营正品有保障。快递速度是第一，省内隔天市当天。售后服务数一流，质量问题能换新。价格买贵不要紧，一周之内补偿豆。要说问题有哪些，价格对比要勤用。京豆白条优惠劵，合并使用最划算。
m***d,star5,昨天下单，第二天就能收到，快递给力。学生长时间看书学习，眼睛干涩疲劳，海露很好用，人工泪液很舒服，保质期长，很不错的产品。
j***v,star5,有活动的时候，都会囤很多瓶，家里孩子戴角膜塑形镜，每天都要用，医院给开的海露眼药水，京东上有活动的时候比较优惠，大人用眼过度滴一两滴也很舒服
6***号,star5,现在的上班族因为上班用电脑下班用手机所以眼睛时常感到干涩 胀疼 用完这个眼药水之后感觉眼睛明亮清晰了很多 舒服了很多
离***锋,star5,收到了 长时间盯着屏幕看休息的时候，第三一两题感觉很舒服 第一次买这家觉得还是很不错的，从包装盒设计上面，他采用这种比较严谨的结构，非常的喜欢
j***8,star5,这个滴眼液是真的很不错?????他是模仿的人真实的泪滴来滋养眼睛的，小朋友用它来减缓眼睛酸涩，很好用。快递也很好。
j***r,star5,这个眼药水非常的不错，已经回购很多次了，眼镜过敏性结膜炎，眼睛一直干涩很不舒服，用上这个眼药水后明显的感觉眼睛舒服多了，值得推荐
T***o,star5,不错的一次购物体验，京东发货很快，海露眼药水名气很大，被同学推荐过来买的，听说没有任何防腐剂，眼药水瓶有特殊装置，不会变质，希望物有所值。
c***x,star5,常年用的一款治疗干眼症的眼药水，好用方便，不含防腐剂。物流速度也很快，包装完整无破损，京东618活动价到手很合适，可以囤货
j***8,star5,家里常备的眼药水，一直都用它。现在手机电脑学习办公都离不开，所以眼睛会很疲劳，这款产品效果很好，都很喜欢它。看见活动就买，好好好！
k***7,star5,在京东平台上面下单一如既往的方便和快捷，商品发货特别迅速，外包装完好，能够十分及时地送达，这点一直特别好，希望多些优惠活动。
执***点,star5,之前用的亮视，结果他涨价了，618买了一个，价格不错，而且滴在眼里也很舒服，眼睛干涩的时候很有效果，而且带隐形眼镜也可以用
j***l,star5,眼睛一直干涩，医生推荐使用这个无防腐剂的滴眼液，一直都在用，效果不错，因为自己重度电脑使用，长期用眼过度，一直坚持滴这个药水，确实眼睛好了很多。
M***o,star5,得了干眼症以后，也就这款眼药水有用，其他的看具体症状用药了，不错，多买些备用吧，挺好的，快递派送很及时，送货很快。五星好评
j***k,star5,实物非常好，物有所值，活动时买的，价格也超级合适，还会再买。实物非常好，物有所值，活动时买的，价格也超级合适，还会再买。
j***r,star5,平时药店得卖70多，618期间搞活动，买的红包加优惠券加各种福利加一起，真的是太值太便宜了。下次购买应该会是在双11再囤一波。
j***t,star3,一直用海露，看着价格一路上涨
t***g,star5,终于又赶到一年一度的618优惠活动了，孩子用的角膜塑型镜每天都要用这个，很费很费，这个牌子用了好几年了，效果很好很好，清洗的很干净，孩子使用起来也很方便。赞赞赞赞赞。
媛***范,star5,京东品质保证，京东物流也很快，基本现在隔壁省市就会有仓，方便快捷，既省心又省钱！！！快递送到家门口，京东一如既往的信任与选择。日期新鲜，海露京东超划算
l***9,star5,最近眼睛干涩胀痛，长时间用眼后眼睛难受的不行，看了很久决定买这一款眼药水，使用了之后眼睛的干涩和肿胀缓解了很多，没有任何的刺激作用
w***4,star5,玻璃酸钠滴眼液很温和，可以缓解视疲劳，滴上眼药感觉很舒服，第二次来了，体验效果很不错。京东值得信赖，送货速度很快，值得购买。
童***本,star5,一直用的这款海露滴眼液，适合长时间用电脑和手机人群，眼睛干涩不舒服时滴上一滴，感觉很滋润，而且没有副作用，适合长期使用，good！
j***p,star5,宝贝已收到?，超级喜欢！???宝贝收到后很满意，跟医院买的那个一模一样，没有买后悔，挑选好多家，果然没看错，希望把好物分享给大家??
努***f,star5,这款眼药水配方温和不刺激，缓解干眼症，坚持使用效果非常好??携带方便，随时使用，缓解眼部疲劳，滋润护眼。推荐给长期使用电子产品的朋友。
o***奴,star5,同事推荐的，刚好有活动一起买来分享，试了就几天，还不错，看手机电脑眼睛容易疲劳，滴几滴很舒服，物流也快，活动也没耽误送件。
