https://item.yiyaojd.com/2943428.html,999三九胃泰颗粒,2943428,145.00g,中国大陆,DZK015002G,颗粒剂,通用,非处方药,口服,国产
用户名,评分,评论
王***g,star5,这几天胃总不舒服，立马想起胃泰来，翻箱倒柜，怎么也找不到了?，白天也懒得去药店，果断京东下单寄到公司，第二天在办公室就喝到了暖暖的胃泰，太贴心了呀，舒服?
j***d,star5,好像是第二次还是第三次购买了，单盒200多可以大方入手，味道很容易接受，升级低糖款比普通款好喝多了，真的很有作用，当然必须坚持长期喝
s***7,star5,三九胃泰颗粒是个好产品，胃病已经好多年了，一直看着三九胃泰颗粒的。这一次，是亲戚听说我用的好，也要买来用哦。一下子买了一箱。很值的
j***c,star5,因为年轻抽烟喝酒造成胃有溃疡现象，所以购买三九胃泰颗粒，这是老牌子了，服用放心。京东购买，价廉物美，更是开心。
R***R,star5,很便宜比实体店便宜好多了，家里常备一些家消化药方便总之要用的，网店买起来方便价格也透明，药店因为好多价格不透明，几个点几个价格把人整晕?_?，本来很普通的药一定要过度包装整成高大上来卖高价，网上常用药价格还是关注到，因为价格经常波动，买惯了就知道性价比高的的价格位置了，不着急的话可以在合适的价格时买来备用起。
溜***歪,star5,发货神速，送药上门，完美解决缺药又不方便出门的问题，药品的生产日期也是近期的，不是临期药品，总体来说这次还是非常满意的。
J***8,star5,三九胃泰对胃痛有很好的效果，已经多次购买，对于胃痛胃胀有很好的治疗效果，老牌子值得推荐，京东物流也非常给力，隔天到达，速度很快！
H***E,star5,东西收到了，京东的快递很快，谢谢京东的小哥辛苦的劳动，很激动的拆开包装，东西很不错，很超值，完美，还会支持的，希望大家越来越好吧
财***佬,star5,好评赞一个，味道好极了，很好质优价廉，发货迅速包装结实没有损坏，外观精美大气上档次，购买很多次了，喝一杯暖暖的，胃很舒服。效果很好，保护胃的。
C***r,star5,"很好，包装很棒，外观不错，下次再来，到货很迅速快递小哥不错，服务也很周到，产品真的很赞性价比高，快递发货讯速，客服态度很好，喜欢（? `▽´?)?棒??棒??棒棒????棒棒??棒棒????棒棒????棒棒????棒棒????棒棒????笔芯卖家♥产品真心不错，买家也很耐心解答，东西真的很不错，质量很好，物有所值真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。"
H***e,star5,这个效果不错的，是适合常备家中的，日常胃有不舒服可以自己在家吃点就能好，很方便，省时间。冲水吃的很方便简单快捷，味道也容易入口。
三***_,star5,发货和到货都很快，而且现在价格也恢复到正常价位，也不会缺货的，包装的也很好，没有损坏，日期很新，保质期也正常，不用出去买，挺好，方便
雪***e,star5,京东的商品都是自营店，质量上有保障，京东大药房现在药物充足，各类药品都很齐全，自营店的药买着也放心，日常家庭用药足够了，日期也是最近的，配送也很快，价格也非常实惠。不错。
j***9,star5,晚上下单，第二天早上就收到货了，物流速度非常给力，很满意，哈哈，这个是新买的，试一试对威到底好不好，还在尝试中，希望可以有所帮助
水***贝,star5,好评，赞一个，不是很甜，很好质优价廉，发货迅速包装结实没有损坏，外观精美大气上档次，购买很多次了，喝一杯暖暖的，味道好极了，胃很舒服。效果很好，保护胃的。 质量好，物超所值，真的是物有所值，价格实惠，质量真的不错，与卖家描述的完全一致，收到的时候包装完整，包裹的严严实实没有任何破损，品质依旧，客服服务态度很好，详细的解答了我的问题，卖家很好，对这次购物非常满意，如有需要会回购！！
j***l,star5,货已经收到了。我爱人有胃胀、胃酸的毛病，在医院给拿了一盒三九胃泰颗粒，吃了三天就没有了。我就在京东购买了三盒，可以多吃几天了。
j***y,star3,还没用。是准备做备用药的。
w***2,star5,确认产品为正品。内外包装、说明书等均清晰可以见，易于辨认，符合法规要求.服用产品时，口感感觉甜度较高（不知道是否是国家标准还是该企业企标?）服用三天后不适症状感觉有明显好转，值得推荐
j***m,star5,三九胃泰对实验性胃炎各类病变有显著治疗作用和预防效果，有显著的止血和抗溃疡的功效。三九胃泰对实验性胃炎各类病变有显著治疗作用和预防效果，有显著的止血和抗溃疡的功效。三九胃泰对实验性胃炎各类病变有显著治疗作用和预防效果，有显著的止血和抗溃疡的功效。
松***子,star5,送货很快，总感觉胃里经常涨涨的，还容易反胃吐酸水，不知道是有胃炎还是咽喉炎，买一盒吃吃看会不会有所改善，味道有点甜甜的，喝起来和感冒灵有点像的感觉。
d***g,star5,非常不错的中成药，能够有效缓解由感冒等引起的胃胀，胃酸等不适症状，买了两种可以针对不对的症状进行缓解，每盒6小袋，价格略微小贵
童***6,star5,三九胃泰真的是好。胃不舒服，喝下后，胃里暖暖的，疼痛得到缓解。京东自营比药店便宜，发货及时，送货上门。不错。
馨***铿,star5,三九胃泰颗粒，开水冲服，一天二次，一次一袋，效果还不错，家里常备！京东大药房，都是正品？相信京东自营产品！售后保障！??
吱***8,star5,这款药我吃过6袋一盒甜味的，看到还有无糖的，于是买了一盒，一大盒内装四小盒，每盒14袋共56袋，药效真是不错，只是有些小贵，但药的质量非常好，有需求还会继续购买的
j***2,star5,完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物…
j***e,star5,快递很快，真的是“次日达”，而且快递包装箱子无破损，不足的是几乎每盒药的药盒都有破损和变形，但无伤大雅。
j***d,star5,父亲胃病很长时间了，朋友推荐我给爸爸买这个药，先买一盒试试，现在已经服用半个月了，效果还是比较明显的，胃胀胃痛的毛病已经好很多了，客服建议坚持按疗程服用，打算回购一疗程继续服用，缓解父亲的胃病
宰***欣,star5,发货很快，而且 质量有保证价格实惠，很满意 以后有需要还会继续购买，很不错 物流送货及时，很满意，999的药很好，很不错
J***生,star5,很好，是正品，京东发货快，值得信赖，很满意，。。。。。。
李***昊,star5,胃药收到啦！京东自营就是不错，物美价廉，值得购买！日期也是很新鲜的，比药房便宜多了，买着也方便，不用直接去药店买了，感谢快递小哥，辛苦了！祝京东越办越好，生意兴隆，财源广进，万事如意，心想事成多多发财???????????！
在***9,star5,很便宜比实体店便宜好多了，家里常备一些家消化药方便总之要用的，网店买起来方便价格也透明，药店因为好多价格不透明，几个点几个价格把人整晕?_?，本来很普通的药一定要过度包装整成高大上来卖高价，网上常用药价格还是关注到，因为价格经常波动，买惯了就知道性价比高的的价格位置了，不着急的话可以在合适的价格时买来备用起。
j***z,star5,值得购买的产品，做工非常精细，比想象中的好，推荐大家尝试价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～?超级好用！还很美观！墙裂推荐！有需要再回购！一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o价格实惠，质量杠杠的，非常好的一次购物，下次还来大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！商品符合描述，主要是活动便宜，能省很多钱跟我在实体店买的一模一样！还是一样的好用，开心东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样宝贝真不错，做的真细心，值得拥有，快递很快外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐发货速度很快，卖家服务也好，目前很满意
j***f,star5,买回来备用的，刚开始有点怀疑，到货之后看了都是正品。相信京东的品质，物流速度一如既往的快。值得信赖值得推荐。一起买了好多准备着。发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。 说实在，这是我购物来让我最满意的一次购物。无论是客服的态度还是对物品，我都非常满意的。客服态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向客服表示由衷的敬意，这样的好客服可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。
中***免,star5,材质结实，手感好，很得劲，物流也快，性价比很高，值得购买东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样物流和产品都不错，性价比高，赞赞赞???发货速度很快，卖家服务也好，目前很满意不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家??质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠宝贝已收到，是我想要的，手感很好，质量也挺好，有问题客服也很快就解决了，态度非常好，一定好评！不错，喜欢，性价比高，以后会经常光顾
呆***2,star5,值得购买的产品，做工非常精细，比想象中的好，推荐大家尝试价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～??超级好用！还很美观！墙裂推荐！有需要再回购！一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o价格实惠，质量杠杠的，非常好的一次购物，下次还来大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！商品符合描述，主要是活动便宜，能省很多钱跟我在实体店买的一模一样！还是一样的好用，开心东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样宝贝真不错，做的真细心，值得拥有，快递很快外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐发货速度很快，卖家服务也好，目前很满意
彼***3,star5,买回来备用的，刚开始有点怀疑，到货之后看了都是正品。相信京东的品质，物流速度一如既往的快。值得信赖值得推荐。一起买了好多准备着。发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。 说实在，这是我购物来让我最满意的一次购物。无论是客服的态度还是对物品，我都非常满意的。客服态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向客服表示由衷的敬意，这样的好客服可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。
j***H,star5,爷爷是多年的老胃病，胃泰和温胃舒之前也都吃过，一直反反复复不见好，看到广告给他买了这个养胃舒颗粒，客服说这款药主要是针对慢性胃炎修复胃黏膜，听他说是吃了以后感觉很好，胃痛好多了，等吃完这盒准备再给他买两盒
j***k,star5,我是胃疼胃胀胃炎，之前吃三九胃泰缓解了很多，但是后来又复发了，朋友说**妈胃炎服用养胃舒颗粒效果很好，就把链接推给了，吃完一个疗程感觉确实有用，会一直坚持吃到胃好
j***o,star5,这个产品价格便宜，也相当不错，包装也很好，场流也快，下次再买。
h***n,star5,老牌胃药了，家人胃病老犯，这个要需要常备，很不错～
x***0,star3,【家中常备】
李***0,star5,快递速度快，服务态度很好，包装比较满意，看上去是正品，质量怎么样，还得下一步使用后追评。
财***佬,star5,好评，赞一个，不是很甜，很好质优价廉，发货迅速包装结实没有损坏，外观精美大气上档次，购买很多次了，喝一杯暖暖的，味道好极了，胃很舒服。效果很好，保护胃的。
j***8,star5,三九胃泰颗粒已收到药非常的好，一戴就可以止痛了，我一直也没有用，最近才开始用，胃实在疼的太厉害了，实在受不了，这个药是老牌子了，非常值得信赖，而且价格也，可以接受，只不过是在网上的价格，药店的价格我是接受不了的，对于常年吃药的我来说，药店的价格简直就是好比要人命哦。
情***8,star5,在这里选购安全方便快捷?，快递小哥态度非常好，这个价格非常给力?，十分推荐，会继续回购品质一级棒，包装也不错，物流很快，而且价格合理，很实惠
H***毅,star5,京东大药房的药品就是好，一直相信京东品质，物流也很快，每次买都有不一样的惊喜，非常满意的购物，大品牌值得信赖
l***3,star5,不错很好，价格比药店便宜。效果很好。
南***n,star5,物流很快，包装也很好，快递没有破损。并且质量有保障，比在药店实惠，日期也很新，值得信赖！家里老人胃不舒服一喝这个就会缓解，家里的喝完了还要继续回购。医生说没事就喝点可以养胃不知道是真的还是假的?
j***z,star5,大京东太方便太好了！我昨晚上胃疼，九点多了在京东买了两盒药，今早上九点就给我送到手了。太给力了物流。已经喝上了，太赞?了，永远支持京东。！！！
l***0,star5,京东自营店买的的，今天下单，明天就收到了，真的很快很准时，这次是回购的，999是老品牌，民族好货，医生介绍我用了一次，之后一直用这个，非常好用，用了，肚子不会那痛了，所以一直坚持用，这次买这个性价比超高，也同样很好用。
风***的,star5,京东各种优惠力度都比较大，看着购物车中的商品价格变化，心情很舒畅，时不时的下个单，收快递不断，非常感谢京东的各种优惠活动！
5***丁,star5,以前吃过三九胃泰颗粒，感觉对调节胃功能挺有效，这次买几盒放在家里备着，昨天下午下单，今天中午就收到了，物流超快，特别感谢京东物流。
E***光,star5,京东大药房，药是正品，价格便宜，质量有保证！发货很快，京东快递送货上门，生产日期和保质期看图三。
j***c,star5,三九胃泰老牌子我非常信任 对于胃病疗效也特别好 我这次购买了六盒 价格也便宜 服务也好 还是老品牌值得信赖
j***3,star5,京东买药就是快，包装很好，物流很快，39的大品牌有保障，还有防伪追溯码，查的是正品。关键是价格比药店相对也便宜一些。
t***d,star5,在京东平台问诊拿药非常方便。药效要吃个周期再来看。
懒***1,star5,天气转凉，常备999胃泰，对于慢性胃炎效果挺好的，药房都要18一盒，京东活动才不到十一盒确实很划算，配着铝碳酸镁咀嚼片饭后吃养胃，对于常年胃病的我就是要好好保护
自***凡,star5,是自营的！！！快递速度真的很快！！！质量也有保障！！！总体来说性价比很高！！！已经加商家关注了，下次还会优先考虑购买！！！
G***o,star5,不错不错，物流很快，店家讲解很用心，很仔细，很全面，快递包装很用心，效果不错，坚持吃能缓解胃部不舒服，味道甜甜的不是很苦，购买了几盒，尝试满满调理。
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
