https://item.yiyaojd.com/8676590.html,江中乳酸菌素片 0.4g*8片*8板,8676590,85.00g,中国大陆,片剂,通用,非处方药,嚼服,国产
用户名,评分,评论
一***伙,star5,京东大药房太好了，便宜保证质量。加油京东，京东购物服务超级好，送货上门，足不出户，买的放心，保真售后服务有保障，买东西我只上京东，太方便了。
大***纸,star3,应对过年用的， 效果体现不强，
枫***红,star5,(?•??•?)??价格超优惠，性能也非常棒，完美的一次购物不错，喜欢，性价比高，以后会经常光顾质量非常好，完全超出期望值，发货速度非常快，包装非常仔细、严实，很满意的一次购物包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来??真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物真的很好用，对商品非常满意，属于无限回购款，推荐！
j***u,star5,这款乳酸菌买了很多次东西，棒捧棒，东西便宜而且质量好物美价康，买的省心，用的开心，感觉都买上瘾了，买买买根本停不下来。东西品种多而且又特别 全，划算方便，而且实惠，包装很好，而且没有任何损坏，会一直支持下去，好评，下次再来。一直喜欢京东购物
小***饿,star5,以前一直在店里买，突然看到京东大药房也有，赶紧买了4盒来看看效果。价格便宜，和实体店的效果一模一样。发货也很快，隔天就到了。会回购的
結***嗎,star5,感觉还是十分不错的，宝贝比较便宜质量也比较好吃，十分超值，性价比高，物流也比较快速，店家服务态度也好，包装也好，看到了感觉非常好的样子，十分支持，好评是必须的
小***啦,star5,京东自营送货上门，服务态度好，快递给力，搞活动的时候买超级无敌划算，家里吃的喝的用的，全都是京东自营买的，性价比高，品质有保证，除了买菜我现在基本不需要去超市买东西了，因为超市有的京东自营也都有，而且还送到家，支持！
j***9,star5,东西不错，质量很好，价格实惠，下次还会购买。物流很快。东西不错大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！质量挺好，物流也很快，赞！
江***越,star5,很好吃，效果确实还行吧，主要是酸酸甜甜很好吃哈哈哈哈以前一直吃的江中健胃消食片，结果从室友那儿得知这个药片，好吃不贵，效果还好。
M***5,star5,简直太好用了，只能用完美来形容！强烈推荐！性价比非常高?，可以放心购买?，做工非常精致?，值得购买?！宝贝真不错，做的真细心，值得拥有，快递很快搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！
j***E,star5,这款药，对消化不好的中老年朋友，很有帮助，我有亲身体会。以前肠胃不好，凉的、生的（瓜果）都不敢吃，饭也不敢多吃。自从有了这款药（朋友推荐）基本不忌嘴。各年龄段有胃病的朋友，可以试试。基本没副作用
u***l,star5,夏天天气热，胃口不是很好，孩子老是喜欢吃冰凉的东西，搞到肠胃很差，买盒乳酸菌素片，每天当糖果那样吃一两颗，可以解解馋，少吃糖果那些，也保护一下肠胃，挺不错的，江中药业的健胃消食这些产品效果挺好的。
j***3,star5,江中 利活 乳酸菌素片32片益生菌（成人儿童通用） 肠胃消化用药 便秘药 拉肚子 腹泻 肠炎 调理肠胃  家中常备药，之前买过再次回购，效果挺好的，味道也可以接受。大人小孩都可以吃，很方便。
重***陆,star5,跟孩子去海边玩了一上午的水，泡的孩子着凉了，便秘还有点腹泻，在网上查到了这个益生菌，大人孩子都可以吃，吃后确实是有一点效果，
徐***0,star5,家中常备这款乳酸句素片，大人孩子都能吃，吃多了，消化不良都可以吃，好吃还管用，已经是我们家必备产品，京东自营方便快捷 继续回购
杨***鄂,star5,老公最近肠胃不好，一直胃胀难受得很，吃不下东西，消化也不顺畅。同事推荐这个乳酸菌素片，说吃了有用，买了点试试，老公说效果不错，现在这个是家中常备了
杨***鄂,star5,老公最近肠胃不好，总是胃酸胃胀难受得很，吃胃药也没有很大的改善。朋友推荐试试这个乳酸菌素片，可以改善肠道菌群，调节肠胃。老公吃完之后确实感觉好些了，现在这个是家中常备了
言***8,star5,最近消化不是太好，肚子咕咕叫，别人推荐乳酸菌素片，味道还行，酸酸甜甜的，可以调节胃肠消化。江中制药，上市公司，大品牌，口碑不错。京东自营的产品，物流给力。好评。
善***1,star3,吃耍
j***d,star5,买过几次了，每次肚子老是拉肚子那段时间，或者屁比较多的时候，我就会吃这个乳酸菌素片调理一下肠胃，不敢吃益生菌那个是外给的，听说这款是增强自身，然后让自身养出好的益生菌的，所以我觉得安心一点，效果也不错
张***8,star5,总是拉肚子，听朋友说吃这个江中牌乳酸菌能够调理一下肠胃，就先买了一盒看看效果，等有效果了再买看看怎么样，一直在京东购物，信任京东！
p***u,star5,这个是凑单买的，收到后，尝了一下，味道和口感都不错，老牌子可以放心吃，希望能对肠道有益。身体好，吃嘛嘛香啊！有用的话会追评。
j***D,star5,比健胃膳食片好吃，淡淡的牛奶味，酸酸甜甜的，经常购买，经常吃对肠胃好，价格也不算贵，可以吃好久，这个包装一周吃一盒还是可以的
金***姥,star5,江中利活乳酸菌素片包装好，品质不错，口感好，改善肠道环境，调节有益菌，老少皆宜，活动价格比药店便宜，京东快递送货****好。
j***y,star5,第二次购买了，这次价格没有以前优惠，不过宝宝爱吃，就买了，有点酸酸甜甜的感觉，每次吃两片，应该有用，宝宝小，容易消化不好！
L***3,star5,药店的乳酸菌素片太贵了，上来这里一次买了许多盒，但愿这个药能帮助调理一下我们的肠胃吧。京东自营的东西送货啥的是快，赞一个。
家***丫,star5,江中乳酸菌素片，味道酸酸甜甜的好下咽，平时吃的不舒服了，吃上几片就好了，携带方便，全家都可以服用，京东大药房审核放心，快递隔日达省心，价格跟药店没区别，总之，就是挺满意的！
佛***e,star5,江中利活乳酸菌素片，物流快速及时，产品包装完好无损，6.18购买产品价格比实体药店便宜实惠，产品无异味酸酸甜甜促进消化消食健胃，推荐购买。
u***7,star5,小孩很喜欢吃，味道很不错，不是特别酸，符合大众口味。效果也很好，有助于孩子消化。物流也很快，隔一天就到了。京东的包装一直都不错。
m***-,star5,一直使用这个品牌，很好的一次购物体验。大品牌 618价格便宜，发货速度快。京东自营值得入手。很方便。优惠多。下次再来。支持京东，支持京东快递。第二天就能收到商品。
h***8,star5,还是信任京东大药房，发货快。京东物流也超快，比在药店里买东西还要方便。价格合理，药品有保障，就是不能用门诊费太遗憾了。赞一个。
张***了,star5,效果不错坚持吃一段时间，效果好，值得购买。?值得购买！没有什么味道，用起来还可以?，没有不舒服的地方?，所以我还蛮喜欢的
揣***爸,star5,"这是一个好评摸板。因为本人很懒不想每个产品都写好评所以特地写下这个模板，以前不知道评论可以涨积分,现在才知道好评的重要性,妥妥的每条都来评论下，赚积分，下次还能抵现金用。评论80个字以上,可以得到50个积分，我无论买什么东西都会把这个段话复制粘贴下凑够字数。这是第 N 次在网上买东西了,棒捧棒,东西便宜而且质量好，物美价廉，买的放心，用的开心，感觉都买上瘾了,买买买,根本停不下来东西品种多而且又特别全,划算方便，而且实惠，包装很好，而且没有任何损坏，会--直支来持下去的，服务还可以--超级好用，好评，下次再来"
j***o,star5,质量非好，与卖家描述的完全一，非常满意，真的很喜欢，稜全超出与望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次/购物店家很讲信誉，而且很不错哦，在这家店买东东，我很满意！
爱***那,star5,乳酸菌素片很好，我儿子就只吃了一盒就好了。味道很好，水果味的，小孩爱吃。我是打牌着健胃消食片吃的，反正效果很好。送货特别快。头天下单第二天就到了。
饼***5,star5,酸酸甜甜的非常好吃，治疗便秘非常有效果，对于急性肠炎后期恢复肠道菌群有很大帮助，真是很不错的药，疫情期间，京东依然送货及时高效，价格合理。
t***q,star5,看中江中制药才买的，包装外观养眼，日期很新。乳酸菌素片奶香味加淡淡的甜味和酸味，很和味好吃，老少咸宜。 疫情期间囤了好多，要吃都过期了，先在京东药房看了看，一盒十块左右，去门口药房问了一下，8块一盒，就先买了两盒，第二天看见京东药房这个药有活动，比药店便宜几毛钱，又囤了几盒
春***9,star5,多次回购乳酸菌素片，是消化不良，肠炎，菌群失调的首选产品，口感酸酸甜甜带有奶香味，经常使用，效果不错。
J***9,star5,乳酸菌素片属于肠道微生态药物，是常用的助消化的药物，在使用过程中的疗效也是不错的，常用于治疗一些肠内异常发酵，消化不良，肠炎和小儿腹泻。主要的作用主要是可在肠道形成保护层，可以阻止病原菌以及病毒的侵袭，可以提高肠道免疫力，另外可以调节肠黏膜电解质水分平衡，还可以促进一些有益菌的生长，增强消化功能等。一般服用的方法是小儿一次口服0.5片，一天服用3次，成人一次是口服1-2片，一天服用3次。药物在使用过程中安全性也是比较好的，没有很明显的副作用。但是要注意如果是对于药物过敏的患者要禁止使用，药物需在医生指导下使用。另外如果在使用过程中出现了服用过量的现象以及有一些严重的副作用的话，一定要立即就诊咨询医师。
伟***易,star3,对于孩子消化便秘，没什么用
j***7,star5,效果挺好的，原本一直打嗝，现在就不打了，总的来说，效果应该还是可以的，总体是因人而异，顿顿吃效果更佳，如果中断的话，效果会变差
华***彩,star5,吃了很长时间，对肠胃调节作用非常大，现在胃了舒服了很多，平常胃里不舒服，现在有了很多改观，特别满意的一次购物吧！另外快递小哥非常棒，很热心，因此选择京东是非常美丽的
华***彩,star5,已经第二次购买，商品非常棒，吃了对肠胃调节好多了，就像吃糖一样，酸酸的口感非常好?，另外就是快递小哥很棒，非常热心，是一次完美购物体验，特别棒
东***份,star5,每次评价都要先给京东自营快递好评，其实我觉得现在在京东自营买东西主要还是依赖快递这方面，货品反而是其次的。送货上门，速度也很快，态度很好，退换货基本免费而且迅速。看字数够了，就评价一下货物吧，挺好的！
业***2,star5,大宝吃很多年了，这次一直在这家买，现在小宝长大了，还是选择这款，性价比高，夏天独立包装的，容易存放，偶尔消化不良就吃两片，很管用建议购买试试
j***j,star5,乳酸菌素片已收到，多次购买了，效果还可以，有所缓解，江中牌，正品，比药店购买实惠，物流也很快，隔天就到，值得推荐大家购买放心购买
偶***你,star5,实用性和颜值都非常的赞，我很喜欢，还会再来买的刚好做活动，价格便宜了很多，性价比超高，真的特别划算好！非常好！质量好，和实体店一样，颜色正，是我喜欢的物流很快，质感很好，很漂亮，很喜欢
G***y,star5,还是一样的好用，开心高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢产品真不错，良心商家，乳酸菌素片效果很好，饭后嚼几粒，肚子舒服身体好，很喜欢，希望商家越来越好，希望京东越来越好，辛苦快递小哥了，送货上门，服务真好。！而且没有什么副作用。感觉不出来。觉得有作用。酸奶味，酸酸甜甜，味道很好吃，效果还得吃些时间再看，希望效果如介绍所说。
春***9,star5,多次回购乳酸菌素片，趁6.18活动又囤了一些，对肠道菌群失调的及消化不良，肠炎的人群经常食用效果不错，京东物流也很给力。
j***U,star5,非常好用的乳酸菌素片，真的能改善肠道健康，之前吃坏了，老是上厕所，吃一天这个下去，就完全不会了，非常nice，真的效果非常不错
暖***花,star5,已收快递，很好！感谢店家发货快！京东快递员很快送上！头一天订购的，第2天上午10点就送上了！质量很好！江中牌乳酸菌素片，肠胃不好时，买来食用！赞！
l***t,star5,"日期都是新的。卖家发货很快，物流也非常给力,客服服务态度极好，很有耐心、给人一种亲切感，好喜欢。还有包装精美，高端大气上档次;看得出来商家很用心。宝贝真心不错，与图片相符，没有任何差异，真的是物超所值，物美价廉啊。质量很好，下次还会再关顾!快递很给力，好评！发货快性价比高，给满分好评！"
快***r,star5,京东商城价格便宜很多，物美价廉！！！！！！！   已经买了多次了，孩子喜欢吃乳酸菌素片，帮助孩子消化，不积食！！！！！！！！
f***7,star5,己前总是在药店买这种药，约13元多一盒。今天618活动约9.6元一盒降了约5元。这药对胃肠不好的人来说是很好的治疗药吃后就好了，五星好评。
l***9,star5,非常满意这个商品！质量非常好，颜色和尺码都和描述一致。卖家还特别贴心地送了一份小礼物，非常感动！物流也非常快，两天就收到了。总体来说，这是一次非常愉快的购物体验！强烈推荐给其他买家！
铁***扬,star5,这几年来都是在京东商城购物，在京东商城购买各种各样的日常生活用品和食品！家里吃的用的基本上都是在京东商城购买的！这个主要是因为京东商城购买的商品质量很好！货真价实！京东大药房的药原厂出品！没有假药！值得信赖！白云山板蓝根颗粒清热解毒治疗喉咙痛咽干急性扁桃体炎都非常好！价格便宜！物美价廉！
j***w,star5,乳酸菌素片昨天下的单今天收到了，物流非常给力，在京东大药房买的是正品，治小孩消化不良，呕吐效果非常好，食物中毒效果明显，在药店买的小盒十几元，这次买的64片才14.8元好实惠，还方便。
独***丶,star5,首先，要表扬一下，包装很仔细，盒子周边都很完整，看起来就是高大上的正品，其次是真的不错，是正品，很喜欢用，很满意，下次还来你家买。
我***l,star5,宝贝真心不错，与图片相符，没有任何差异，真的是物超所值，物美价廉啊复购了，家里人都说很好包装非常结实，东西保护得很好，值得好评
5***1,star5,京东发货速度快快递送货很及时，包装精致完好没有破损。乳酸菌素片口感不错，酸甜牛乳味道很香，价格优惠，促消化效果特别好。还会再来购买的
j***a,star5,本来无望的事，大胆尝试，往往能成功。相信京东自营商品的品质，快递速度很快。宝贝确实很棒，个人非常喜欢，朋友也说好来着，推荐购买发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买
x***人,star5,京东大药房配送的药品，质量有保障，再加上由京东快递配送，收到药品的速度真快。已经购买好多次了，有需要继续来购买。
P***9,star5,好评 东西质量不错 可以放心购买使用 促销期间送货速度越来越快了 还能上门送货 不用下班跑去取货 省心省时省力  配送包装的很好 没有脏乎乎的 满意度十分高 期待有更多的活动选择 继续购买其他品类的东西 靠谱的很
开***哈,star5,一直都买江中的乳酸菌素片，孩子有时候消化不良，肚子疼，或者是不怎么吃饭的时候给吃几片，效果还是很不错的，在京东买东西非常方便，什么都有
婲***哚,star5,江中乳酸菌菌素片！家庭常备消化类的药品哦！日常调理肠道必备呢！肠胃不适吃两片效果真的很不错！口感也易接受，孩子轻松服用！京东品质保证和物流配送服务都很不错！满意满意满意！
啦***啊,star5,饭后吃撑了来两片，肚子不舒服了来两片，上不出厕所来两片。真的是越来越喜欢这个乳酸菌素片了，比什么酸奶啥的好用多了，真的是非常好用。酸酸的口感，快递非常快。
李***6,star5,京东大药房经营的乳酸菌素片品质相当相当相当相当相当相当地好，京东大药房药品值得信赖，用后疗效相当地好，服务很好，快递很快。
f***u,star5,这款乳酸菌素片效果很好，吃起来很方便，调理肠胃很很合适，京东快递运输速度快，派送小哥哥派送及时，服务态度很好，在京东购物很方便
u***e,star5,孩子们早上起床有口气，抱着试试看的态度买回来，想着先买两盒回来吃了看效果，结果还真不错的，口感比较好，酸酸甜甜的，我就想买这个物美价廉物超所值的，会继续回购，物流也很快，配送小哥也很负责任哦！
j***1,star5,宝宝肠胃不好，买点益生菌给他调理调理，选了这款咀嚼的，一盒有两包，一包有两片，每天两颗，酸酸甜甜的可以当糖果吃，宝宝很喜欢，暂时没看出特别明显的效果，坚持吃，希望有用！！
h***a,star5,味道很好，一时的孤独意味着你值得拥有更好的，真的很好用，对商品非常满意，属于无限回购款，推荐！不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！
深***_,star5,跟实体店没有区别，还便宜，喜欢！整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！
将***杨,star5,很不错的一款乳酸菌片，孩子有时候饭吃的多了就给他吃一片，防止消化不良，另外如果不小心着凉拉肚子啥的，也可以给他吃这个，能缓解症状。
胖***7,star5,在京东商城网购的乳酸菌素片，江中的，价格比药店便宜很多，又是京东大药房旗舰店购买的，货真价实，物美价廉，感谢?京东商城，感谢京东物流的小哥哥给送货
糖***麻,star5,给两个孩子调理肠，孩子不想吃饭，没胃口，调理下肠胃！京东物流发货很快！赞赞赞，吃完乳酸菌素片下次再来买！效果很好，买了很多次了！
林***n,star5,很不错的一次购物，体验很好 感觉比其它家要强一些 下次还会回购的  物流也很快 一天就到了 客服态度也蛮好的  及时回复我   可以可以可以 很棒很棒很棒
K***P,star5,之前约饭吃多了，撑死了，正好我妹妹身上有这个乳酸菌消食片，给我吃了两粒，觉得还蛮好的，过了一会肚子没那么涨了，这个消食片味道真的很好吃哎，酸奶片哈哈哈哈哈
j***f,star5,材质很好，质量也不错，到货也很快东西不错，还有优惠，可以放心省钱购买，不要犹豫了东西不错，还有优惠，可以放心省钱购买，不要犹豫了材质很好，质量也不错，到货也很快
j***j,star5,小朋友胃口不是很好，买点乳酸菌素片吃吃，调理调理。一次买了3盒，可以吃段时间了。小朋友很喜欢这个，咀嚼起来香味很浓，平时写写作业嚼嚼。
w***7,star5,价格实惠，质量好，很满意，下次还会购买。肠道菌群调节有一定功效，味道酸酸甜甜的，就当是吃糖了，挺好的，很不错的，推荐购买！
u***2,star5,肠胃有点不适，复购很多次了，效果还行，需要一段时间效果就出来了，酸酸甜甜的，平时就当吃糖一样，小孩子也喜欢吃。物流很不错。。
7***甜,star5,江中牌乳酸菌素片促进消化的，平时消化不良特别适合，而且味道非常好，酸酸甜甜的味道，大二儿童都可以服用，江中药业大厂家值得信赖。
陈***0,star5,包装很好，物流也很快，我是一个经常性便秘的人吃了这个效果还挺好的。再也不会因为便秘而困扰了，可以调理肠胃和消化不良。老少皆宜。味道酸酸甜甜一股奶香味，很喜欢。值得推荐大家购买！
野***N,star5,宝宝最近有点便秘，用了这个口感特别好，孩子也比较爱吃，便秘情况得到了良好的改善。国产大品牌老品牌，质量有保证，价格合适值得信赖。
韬***豆,star5,已经是多次购买了，送货速度很快，而且还送货上门，更值得一提的是，肚子不舒服的时候吃上几片，很快就好了，另外开增值税发票也特别方便！
j***丶,star5,消化不好家里常备药品酸酸甜甜乳酸菌的味道很好接受健胃消食片饭前吃乳酸菌素片饭后吃促进消化信赖京东价格合适，会回购
败***8,star5,经常在京东大药房买药，送货及时，药品是正品放心购买。乳酸菌素片吃了一段时间了效果很好，以前大便经常稀汤，吃了一段时间后肠道菌群改善了，现在基本正常了，人到一定年龄补充一些保健药品还是有用的。
j***p,star5,好用，第二次购买，赶上活动，价格也是很合适的，京东购物更是方便，头一天下单，第二天就到了，省去了出去购物的麻烦，京东自营的商品品质值得信赖
被***天,star5,江中药业大牌子 值得信赖 菌素片是酸甜口味 有点像奶片的味道 包装精致完好 质量上乘 从外地发过来速度也很快当日达 调节肠道挺管用的
j***b,star5,最近感觉肠道不舒服，买来补充一点乳酸菌，感觉吃了之后还是有点改善，口味也很好，就像吃酸奶片一样。快递也非常给力，精准时间送到。
廣***6,star5,搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
华***0,star5,吃上第二天排便就正常了。很开心。而且比较健康放心。收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&amp;amp;hellip;&amp;amp;hellip;
杨***s,star5,品质很不错?，性价比比较高的的商品?，喜欢的亲可以直接下手不要犹豫哦?特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！宝贝收到，物流很快，描述相符，比较满意，好评，推荐价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.性价比很高，很实惠，使用起来感觉很好，非常完美.^?^.性价比很高，很实惠，使用起来感觉很好，非常完美.^?^.
恨***际,star5,?宝贝收到了，很惊喜?，设计合理，时尚大方，继续关注，以后会回购的???价格很实惠，性价比很高，算是平价好物，会回购的尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买
雨***前,star5,终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接 特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的 消化不好，多买几盒，效果很好，旗开得胜，马到成功！？
_***祖,star5,绝对是最开心的一次购物，店家服务态度很好，售后也是绝对是最开心的一次购物，店家服务态度很好，售后也是尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！
枫***红,star5,包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来???宝贝质量很好，收到货第一时间打开看了，很不错?，很满意?，客服也有问必答，感谢?是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买(*^__^*)非常满意的一次购物，物有所值，比实体店里实惠多了！
香***嘎,star5,很好的购买平台，质量不错，特别是有品牌的，值得信赖值得购买的产品，做工非常精细，比想象中的好，推荐大家尝试很好的购买平台，质量不错，特别是有品牌的，值得信赖
j***f,star5,大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！！！？
j***z,star5,第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买，非常值得信赖的品牌，质量有保障，价格还亲民，相当满意
李***6,star5,一直都有吃这个，挺好的。消化功能不好的话，用这个刚刚好，而且味道好～随身携带也方便。一直都是吃这款。可以促进消化。
晚***-,star5,肠胃一直不好，同事给介绍了这款利活乳酸菌素片，一次性入手了6瓶，服用一段时间看看效果如何，好的话就坚持一个疗程，就是服用剂量有点大，其他都还好，京东快递还是很给力。
j***c,star5,京东大药房发货速度快，送货速度快。家里常备药，吃的不舒服了就来几粒，挺好使的。以前在附近药店里买，价格比较贵，头一回买这么大包装的江中乳酸菌素片，还是这样的便宜，质量还放心，太满意了。
z***g,star5,江中的牌子可以信赖，加上618有活动，果断的入手了，给孩子备着也是可以的！不知道效果，相信牌子。小孩子避免不了的肚子不舒服。
j***y,star5,物流快及取货方便，江中牌的产品一直比较喜欢，这款产品第一次购买，还没使用不知效果如何。待以后再详评。好评！
j***u,star5,用过了，感觉还是有点用的，相当于健胃消食片。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
点***亮,star5,最近肠胃不太好，就买了朋友推荐的这个产品，才吃还不知道效果，到时看京东评价挺好，江中的牌子还是比较稳，速度就不用说，京东24小时不到就到了，先给好评
l***6,star5,乳酸菌素片，能够有效缓解轻微消化道不畅问题，价格不贵，效果可以，味道也不错，吃了一段时间感觉棒棒的，综合性价比不错，符合个人预期效果。
二***f,star5,疫情期间囤了好多，要吃都过期了，先在京东药房看了看，一盒十块左右，去门口药房问了一下，8块一盒，就先买了两盒，第二天看见京东药房这个药有活动，比药店便宜几毛钱，又囤了几盒
N***执,star5,京东快递就是这么任性，一个字，快，，以前也买过，二次回购，肚子不消化了，吃点出门在外多备些，中没有坏处吧，这个可不能贪吃哦
咋***呀,star5,宝宝肠道不好…朋友推荐了这款乳酸菌素片…京东买了很快就到了…味道不错，宝宝爱吃..嚼着就吃完了…以后会回购..当糖吃也行
半***君,star5,还不错，挺好的吃的！买少了下次再多买点...................................................
z***e,star5,酸酸甜甜的，小孩挺喜欢这个，味道还不错。肠道调节必不可少的，京东自营的跟药店里卖的一样，价格还实惠，物流又快速，比去药店里买方便多了。
丫***南,star5,【镇店爆款】乳酸菌素片64片多次回购乳酸菌素片，是消化不良，肠炎，菌群失调的首选产品，口感酸酸甜甜带有奶香味，经常使用，效果不错。
顾***5,star5,这个真的是家中常备，因为家里有俩孩子，肠胃都不是太好，所以家里常备着这个，早上闻着孩子嘴巴里有异味，给他吃几天，嘴巴也没味道了，大便也正常了
起***血,star5,给老妈买的。没有接到妈妈的体验反馈就说明挺好满意，开始不让买说贵，买了也就买了老人就是会过不舍花钱，儿女能能力就买了近孝心。
社***姐,star5,买它买它买它！！！！！！家里有娃娃，经常备着，娃娃每天吃上几个，肠胃好好，吃饭也香香！！！！！我前几天胃胀不消化，吃了几次，胃一下舒服了，不错
水***人,star5,宝贝收到了，挺不错的，晚上没事就嚼一片，味道酸酸甜甜，江中集团的东西应该挺不错的，买来已经吃了好几天了，改善肠胃益生菌。
吕***_,star5,京东快递第二天到哈包装不错的哈这款乳酸菌素片嚼起来有奶片的感觉里面有8板，一板8片周六周末在家吃零食吃多了 肚子不舒服 排便困难?希望吃这个能加速消化改善肠道健康吧希望以后在孤独的出租房不要暴饮暴食了
