https://item.yiyaojd.com/2943820.html,星鲨24粒,2943820,26.00g,中国大陆,206020045,滴剂,通用,西药,口服,国产
用户名,评分,评论
c***0,star5,到货就迫不及待打开使用了，果真没有让我失望，质量特别好，跟实体药店没什么区别，宝宝每天都要吃，活动优惠比较大，满意的一次购物
齐***_,star5,当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手急了，我彻底急了。当我看到其他人的好评，我感同身受，就好像那些事情真的发生了一样，此时此刻我真的破防了，我怎么可以不给好评！！搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！
j***o,star5,买了几次了，性价比很高，比我们本地药店便宜很多。买了几次了，性价比很高，比我们本地药店便宜很多。买了几次了，性价比很高，比我们本地药店便宜很多。
克***子,star5,去医院查黄疸，医生推荐的这个品牌。特意买了一个铁盒子的，好放东西。下次如果买纸盒包装的，还可以继续用，非常的方便。易储藏。
Z***2,star5,维d收到了，一直回购的大品牌，效果很好，宝宝爱吃，包装完好，从宝宝出生到现在一直在吃，维d可以终身服用，大人小孩都可以吃的好产品
5***5,star5,多次购买了，这个品牌一直在用，还是值得信赖的！孩子能接受这个味道，换了别的品牌还是有点不太喜欢！京东物流也给力，价格要等到活动才划算！好评，全五星
陆***丶,star5,和我去医院里给小宝宝配的星鲨维生素D3是同款的，也是医院的医生推荐的，买了一盒30粒装的，价格比医院配的便宜很多，下次吃完还继续买
A***儿,star5,比药房便宜多了，还是京东划算，值得信赖，需要的宝妈赶快下手吧，91买5盒真的超划算，，，，，，，，一直在京东购买，真的超合适，，，，
飞***1,star5,非常不错???，做活动的时候下单的，买了好多盒子，大人小孩都可以吃，补钙，之前买的吃完了，现在又来买，到时候吃完多晒太阳
1***1,star5,好评，价格:非常实惠。比实体店便宜好多哈。非常推荐，医生推荐的，宝宝一直再吃。才发现京东比实体店实惠太多了。价格少了一大半。
j***Q,star5,四岁半男孩，不爱吃饭，114cm，36斤，体检佝偻病，咨询了医生喝这个，咨询了京东医师用法用量，医师很专业耐心又详细。
j***v,star5,孩子在两岁的时候长的快就开始吃维生素d3，当时结合维生素 ad ，现在吃这个品牌好多年了，一直再吃。因为是长久吃的东西所以每次购买多点也很优惠，比线下便宜很多。
j***a,star5,一直在京东购买家里老人使用的药品，药品保真，价格实惠，送货速度还很快，省去了很多在网上比较的时间，以后还会继续光顾！！！！！！
j***u,star5,宝宝出生后按医生要求给宝宝吃这个，促进钙的吸收。一直线上买的这款，购物方便物流也很快捷，因为是长久吃的东西，所以每次购买多的也很优惠，真的很不错！
小***6,star5,像这种，经常需要买的药品，我都是在京东购买的，自营店铺信得过，是正品，有效果，物流很快，送货上门，比较方便。性价比高，比药店便宜很多。
小***6,star5,维生素D，宝宝每天都需要吃，在京东买比实体店买的要便宜很多，性价比高，是正品，买多力度很大。物流快递很快，送货上门，方便给力。
z***i,star5,非常好，比线下便宜很多，非常划算，充实了我的小药箱，长期服药肯定在京东上买呀，正品有保障，送货还很快，下次吃完了还是会在这里买
j***0,star3,总体可以，功效慢慢看吧。
豆***_,star5,给孩子买的，otc 很多妈妈首选，618买性价比也很高，非常划算。每天喝牛奶的时候吃一粒，再也不担心孩子长不高了，现在个子也是班上比较高的。好评。
H***妈,star5,物流很快，小朋友长期吃，有助促进钙吸收，吃完就买，也没办法等活动再补货，和医院开的价钱差不多，正品有保证，主要星鲨品牌，值得信赖
赵***羁,star5,京东发货，物流很快，一直吃的星鲨的维生素AD，还有维生素D，盒子是铁盒子，还可以留着放东西，挺好，星鲨大品牌值得信赖，大家可以放心购买
l***0,star5,星鲨维生素D剂非常好，孩子天天吃，一天一粒，非常不错，比在药店买便宜，优惠是正品，值得大家购买，会一直回购，京东服务非常不错，送货上门
冰***青,star5,星鲨是国产老牌子，孩子从小到大一直吃这款维生素D，京东大药房的价格比药店便宜很多，质量也有保证，赶上活动的时候买很划算，以后还会回购
A***y,star5,维生素D3，现在补充，好像要吃很久，一次性一年量，正常发货过来，一般都有多层包装，泡沫箱里边还有，正常没问题，发货及时，配送很快，方便快捷实惠。放心购买。
韦***庆,star5,收到了，送货速度很快，送货上门挺好的，包装完好，没有破损，东西看着不错，给孩子补充维生素D，等吃一段时间看看效果怎么样，，，
z***t,star5,心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实。宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖
j***t,star5,线上比实体店便宜很多 而是有大牌子 口碑有保障 不错 每次有活动都会多买一些 囤着 日期也很新鲜 不错 会再次回购的 赞赞
b***4,star5,这款跟当地妇幼保健站开的一样的 价格便宜很多 孩子从小就吃这款 感觉还不错。京东大药房也很放心 都是正品 物流配送也很快 总体好评
Y***_,star5,从出生开始就给自家娃娃买这款D3了，一直在回购，重点是偶尔发现快完了的时候上京东一买第二天一早立马就到，真的是非常及时了！！强烈好评！
j***i,star5,给孩子买东西，我一直很谨慎，选来选去选了这款维d，买过好多次了，孩子很爱吃，出门带着也很方便，大品牌值得信赖，京东送货很快。
j***2,star5,听医生的建议，家里的小孩从小一直有在吃这个维生素D滴剂，而且都挺爱吃的。京东购物很方便，活动也多，这次买了铁盒装，果然跟其他包装的规格一样，仅仅是粒数的区别。
迷***R,star5,一直吃星鲨d3孩子也爱吃，无限回购一直吃星鲨d3孩子也爱吃，无限回购一直吃星鲨d3孩子也爱吃，无限回购一直吃星鲨d3孩子也爱吃，无限回购
汤***8,star5,宝宝一吃吃这个牌子，医生推荐的很好，京东有活动的时候多囤一点请价比很高，非常喜欢，后期希望有更多的活动，京东的物流很快，今天送明天就到非常喜欢
j***5,star5,这个品牌的d3.大家都非常喜欢，给孩子吃着放心，一直在京东药房买，性价比高，质量也有保障，这个价格也特别合适，推荐给你们
H***j,star5,孩子从出生就开始吃维生素d3，当时结合维生素ad，现在吃这个品牌好多年了，一直再吃。因为是长久吃的东西所以每次购买多点也很优惠，比线下便宜很多。
盛***生,star5,这款滴剂特别的好，孩子们服用起来也十分的方便，真的非常不错，京东送货特别给力，快递小哥也认真负责，满满的点赞，用心推荐给大家。
j***w,star5,维生素D含量高，易吸收，儿童、成人都可以服用，帮助钙吸收，厦门星鲨大品牌值得信赖，物美价廉，包装精美干净，送货快，下次还会购买！
j***n,star5,朋友家的孩子们都吃这款，和d3一天一颗交换着吃。质地和味道小朋友都能接受，挺不错的！！！物流也很快，比大夏天出门去药店买方便多了
氣***宅,star5,经常购买的一款维生素D3，孩子两岁半，一直在吃星鲨的维生素D3，促进钙的吸收。金黄色透明软胶囊，一两天一粒，孩子小的时候剪开口挤出内容物喂给孩子吃，现在可以直接给孩子嚼服。包装密封性很好，配送速度快，比如药房购买方便多了。
j***D,star5,以前一直在药店买，价格比较贵，京东大药房十分实惠，性价比超高，发货速度很物流都很快，和药店买的一样，是正品，下次还会购买
j***B,star5,一直给宝宝吃这个牌子的，宝宝很喜欢吃，每天都要吃，很好。发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购。
啊***呦,star5,"宝贝一直吃着d3 ,偶尔停了一段时间，身体长得快又开始缺维生素，又吃了起来促进钙吸收，相对药店来说来说京东买还是非常合适的"
云***C,star5,一次买了五盒，够孩子吃半年的了，预防小儿佝偻病必备。朋友推荐的这个牌子的，使用起来很不错，价格也非常实惠，比药店便宜，很赞！
j***o,star5,活动价购入，很划算，比实体药店便宜很多，性价比很高，质量有保证，值得推荐购买，整体来说，京东大药房很不错，比较满意的一次购物体验。
j***g,star5,两个小孩都是星鲨，也没有塌房过，很放心。带小孩，吃的喝的一定要安全，关系到个子问题，更是重要，一直续购这款维D，YYDS，还给周围朋友推荐了。
暖***飞,star5,大宝一岁前吃的d3都是买的星鲨的，二宝15天果断还是选择了星鲨。包装完好无损，一下子买了五盒，一天给宝宝吃一颗，性价比很高
旋***-,star5,在医院医生给我开的就是这款，吃完了在京东上买很方便，发货速度也是一如既往的快，都没有任何毛病，吃完还会继续回来回购的呢。
雪***2,star5,给宝宝买的D3，618活动购入的，价格还不错，物流也很快，京东物流必须双手双脚赞，今天下单次日达，满足了着急用的宝妈的需求。
z***w,star5,发货速度很快，服务很满意。娃每天都要吃的，比药店便宜多了，也是社康同款，社康又不能报销，网上买划算多了，满意，以后都在这里买了。
只***啊,star5,物美价廉，每日两颗～配上醋酸钙和盐酸氨基葡萄糖胶囊，每日再锻炼锻炼～补充钙含量，预防骨质疏松！京东自营划算，快递又及时，算下来比药店便宜一大半，打工人的福利，下次再来！
y***l,star5,家里老人孩子一直在吃星鲨的维生素D3，选择京东也是物流速度快，产品安全有保障，另外做活动价格非常合适，维生素D3随时准备囤货中
马***俊,star5,东西非常喜欢，好用！大牌子用着也放心，就是有点小贵了吧！但是还是买了，因为非常喜欢！质量非常好！值得推荐购买一下！自己非常喜欢！
u***c,star5,货已经收到了，东西很好，货真价实，高颜值，高品质，非常喜欢，物流很快。头天晚上下单，第二天中午就到了。一直在京东买东西，一直支持京东。
梦***飞,star5,物流速度很快的，挺不错喜欢，快递小哥服务态度好，提前打电话确认收货地址，一般喜欢在这儿买东西，东西也还不错，物有所值哈哈
j***r,star5,星鲨的宝贝从出生一个月一直吃到了四岁了，医院推荐的维生素d。反正也没有什么副作用，以后还会接着吃，效果很好，非常好的一款。
优***哉,star5,一直在吃星鲨的维D，医院也是开的这款，京东购买便捷放心，送货也很快，物流包装都很靠谱，日常补充很需要，可以促进钙的吸收，不错。
u***8,star5,维生素收到了，真的超级快啊！一天可到到了，缺钙吃点维生素补补吧，正好赶上京东做活动便宜，比我上次医院开的都便宜，那果断下手啊肯定。
敏***哒,star5,第二次购买了，在医院开的就是这种，一次性买了5盒还送了一盒，可以吃很久了，包装也很好，娃有枕秃医生让只吃这个就可以了，活动期间购买的，很划算
梧***4,star5,东西真的不错哦，很不错，孩子一直吃的就是这个，好吃有感觉。补充营养长高高，其实大人也喜欢吃，一家人都爱吃，补充营养小帮手
r***2,star5,非常有效，值得购买，大力推荐，不用犹豫，直接购买，不会后悔，物有所值，满满一盒，惊喜满满，质量保证，功能齐全，及时准备，有益身体
M***0,star5,一直在京东上买的这个，价格比实体店实惠很多，原来买的感觉日期都很新，这次买的日期不算新，好在大人小孩都要吃，消耗得快一些！
M***0,star5,宝宝从出生一直吃到现在两岁多了还在继续吃，大人也是可以吃的，宝宝每天一个，大人每天两个，用量很大，每次都趁京东有活动时才买！
l***1,star5,小朋友一天一粒，促进钙吸收，趁着有活动，两个小孩所以一次性买了10盒，小朋友也很爱吃，整粒放嘴里嚼，皮也可以吃掉，物流配送很快
j***d,star5,去医院医生也是开这个给小孩子，然后就一直在京东上买了，小孩很喜欢吃，趁着有活动赶紧囤了一堆，一天一两颗，两三个月也吃完了！
j***o,star5,给家里的小宝宝买的维生素，在京东上买这种药品实在是非常方便和便捷，而且可以选的种类和品牌很多，价格也比药店的便宜，快递送到家里也很快
是***呀,star5,一直吃这个牌子的维生素d，儿子也不抗拒，每次吃都很配合，会持续回购，大家可以放心购买，我每次都是囤很多在家里，可以吃很久！
A***V,star5,作为给刚出生的儿子吃的维生素D，选择一个值得信赖的大品牌非常重要，价格不是第一影响因素，孩子的东西，要有保证，因此我选择这款。
红***5,star5,第一次给宝宝买婴儿水，非常满意！水质纯净，泡奶方便快捷，宝宝非常喜欢。直接倒入恒温水壶不用烧开，加热到设定温度直接饮用，太方便了！
j***b,star5,很好，大娃小娃都吃，很好。比药店便宜。。。。包装好，药品好。里面也没有破损。不错不错。维生素含量丰富。。。。。。。
j***T,star5,"真的很棒。奶斯!比实体店便宜多了,医生推荐。给二宝备几盒,外壳硬。那么活动就越来越多,退差价,值得信赖。性价比高永远是重点,小鱼的造型,还送了钙锌。好东西,是个人都会会继续逛店铺然后再去购买下去的欲望"
张***好,star5,这款维生素D效果真的是太好咯，外面的皮孩子用舌头一舔就会融化，孩子特别爱吃这个维生素D，真的太棒了，希望大家购买，棒棒棒。
阳***0,star5,这个星鲨大品牌，而且是京东自营，值得信赖，买了好几次了，包装挺好的，密封也挺好。每天一粒，快递也很给力。需要还会继续回购的。
黄***8,star5,孩子吃的钙片、维生素c，维生素d都是在京东大药房买的，效果很不错，趁着有活动买个10盒，家里大人小孩都可以吃，价格很实惠会继续回购的
c***9,star5,质量很好，价格很实惠，东西也很漂亮，很好安装，关键比实体店便宜，运输过程导致有小瑕疵，客服很贴心的帮我处理，购物愉快的一次体验。
雪***水,star5,发货快，物流速度极快，服务态度好，是正品，做工非常精细，和描述的一致，比实体店便宜，价格很满意，吃完还会再次回购，满意的一次购物。
j***c,star5,你是给孩子吃这个滴剂，在京东买比较划算，京东快递送货上门非常满意，方便快捷，买东西同样价格肯定优先选择京东，更何况京东价格经常也更低！
j***D,star5,物流很给力，家里剩2颗的时候下的单，刚好接上吃，一直给宝宝吃的这款星鲨的维生素，跟在线下药店买的一模一样，宝宝很爱吃的哈
L***3,star5,每天补充维生素d，晒晒太阳，有助于钙的吸收。宝宝出生以来，一直都是吃星鲨这款维生素d，胶囊型的，一天一粒，比一整瓶的要方便很多。
牛***伤,star5,京东自营，值得信赖，吃的放心，发货很快，当天下单，第二天就到了，大人小孩都可以吃，有活动赶紧囤，预防维生素D缺乏症佝偻病。
阿***哦,star5,味道还不错，宝宝很爱吃。第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买急了，我彻底急了。发货快，送货快。一点都不耽误事儿！感觉比药店便宜，反正小孩要吃。支持星鲨哈。
湉***恬,star5,物美价廉，比家附近的药超市便宜多了。京东了发货速度太快了，头天下单，第二天就到达，还不用去外面超市找，足不出户直接送上门！
志***3,star5,实物和店家描述一致，国产大品牌值得信赖，促销打折，价廉物美，性价比很高，服用方便，速度快，还买了其他产品都很好，信赖京东自营推荐购买！
g***Z,star5,京东大药房买的还是非常值得信赖的，买的都吃完了，还要再继续补货，家里老人孩子都需要吃，会推荐给需要的宝妈和身边的朋友。不错
j***g,star5,物流很快，而且价格比较实惠，比在药店购买便宜多了，还是套装，还有赠品真不错，下次用完了会回购的不错不错????。
G***s,star5,宝宝大人都可以吃，复购很多次了，服务态度也不错，包装非常完美，日期也是比较近的，全家都在吃，618入手很多盒，性价比很高！
z***0,star5,从小到大都吃的是星沙的维生素D，每次去医院检查维生素D都不缺。现在我们全家都吃的是这款，补充钙真的是很棒。京东物流送货上门非常不错的。
j***℃,star5,宝宝出生15天就开始补充d 了，医生说可以促进钙吸收，效果棒棒的，大宝也是一直吃星鲨的，赞赞??，大品牌值得信赖。。。
空***9,star5,宝宝吃伊可新过敏，选择了星鲨的，吃着不过敏，宝宝超爱吃，前段时间买了星鲨的AD，这次体检完医生让加D，果断选择星鲨，真不错。
j***n,star5,无限回购的好产品，大宝小宝都是吃的这一款，活动还有赠品，非常划算，大家可以放心购买，医院医生也是给推荐的这一款，真的不错
j***a,star5,一直在京东购买家里老人的用药，药品质量有保证，价格合理，省去了很多在网上对比的时间，送货速度还很快，省心购买！！！！！！！！
j***6,star5,生一胎的时候就一直喝这个星鲨牌子的D3感觉吸收好   大牌子孩子喝的也放心   老二了 继续给孩子喝这个，包装很好，物流快，很满意的一次购物
一***观,star5,给孩子补充维生素D，增加钙吸收，辅助长个子的需要。京东购药实在是太方便了，价格也不错。送货上门，快捷方便，真的是非常满意的购物体验！
心***淼,star5,质量不错，物流也很快，值得点赞！值得购买的产品，做工非常精细，比想象中的好，推荐大家尝试超出预期，质量很好，做工精细，满意想买的别犹豫哇！
劉***爷,star5,配送速度快，送货上门很方便，药品价格便宜，有效期也没问题，目前服用下来一切正常，值得信赖，购买方便有效，推荐京东药店购买，有保障！
j***g,star5,物流速度很快，包装完好无损，商品无瑕疵。物流速度很快，包装完好无损，商品无瑕疵。物流速度很快，包装完好无损，商品无瑕疵。
夜****,star5,星鲨的维生素D滴剂吃了好长时间了，一直都吃这个，星鲨大品牌，这款维生素D滴剂吃着很方便，一天一粒，口感也很好，小朋友很喜欢。
j***M,star5,给家里宝宝常备的维生素，需要一直吃的，这边活动价格非常划算，送货发货非常快，真的太6了，送货上门也是我的最爱，会一直回购的，推荐！
j***g,star5,宝宝从出生开始就吃的星鲨维生素D3，宝宝很爱吃，现在三岁多了每天都要吃，京东快递很快，第二天就到了，有正品保障，值得信赖。
懒***赖,star5,小朋友很喜欢吃的一个产品，形状像小鱼一样，小小一颗容易嚼咽，相比线下价格实惠很多，生产日期新鲜，而且发货速度快，送货上门，推荐入
q***嗨,star5,宝宝出生15天就一直在吃星鲨的D3，从未间断过，不停回购，医生说，可以吃到18岁，增强小朋友的抵抗力。物流也很快，非常方便。
j***M,star5,给宝宝买的，很放心，下次继续在这里购买，这个小盒子也非常好，用完还可以做收纳盒，很怯可以密封，不错，宝宝也很喜欢这个小盒子
小***乾,star5,之前查出来维生素D太低了，所以补充一下，生产日期很新鲜，用来补充VD的好选择，药品的标准吃起来也很放心，京东快递配送的速度也很快。
t***2,star5,货品已收到，物流很快，第二天就到了，快递小哥态度也很好送货到家，这个药品和医院买的一模一样，比医院还便宜一点，这个药品小孩子必须吃。
n***1,star5,一直信赖京东的，赶上活动非常的划算，家中常备的药品，老人一直在吃，这次赶上会动多买了一些，后面还会一如既往地支持京东，非常好的体验
C***z,star5,京东搞活动，省得去药店里买了，很划算啊，不看医保支付的话，比药店买便宜多了，一次多买一些，一盒宝宝吃一个月，促进钙的吸收，吃完再回购
来***猪,star5,快递很快，第二天就到了，包装也严实，看了日期是去年11月份生产的，时间相对比较长了，不过有2年的保质期，一直都给孩子吃星鲨牌子的，医生也推荐，活动价还是挺划算的。
2***y,star5,宝宝一直都是吃这个牌子的D3，一直都是在京东购买维生素D3，速度超快，方便快捷，有活动的时候购买更优惠哟，值得推荐大家购买！
j***i,star5,孩子从小就吃这款维生素D，大品牌值得信赖，孩子特别喜欢吃，口感好，给孩子补维生素D非常必要，京东送货特别快，希望多点优惠活动。
j***g,star3,还行第一次买，不知道效果怎么样
j***X,star5,发货很快，东西也很不错！还会继续回购的！小孩子很喜欢吃，包装也很精美！赶上活动时候价格很合理！保质期也很长！可以多买储存起来。
凶***猫,star5,物流速度快???包装的很好???用起来很方便???效果非常棒????宝宝每天很喜欢吃油油???
香***8,star5,星鲨大品牌，医院推荐400单位，京东大药房比药店便宜多了，质量也有保证。维生素D可以促进钙的吸收，不爱晒太阳的宝宝需要补充。
