https://item.yiyaojd.com/2943738.html,白云山10g*10袋/盒,2943738,127.00g,中国大陆,205020001,通用,国产,中成药,颗粒剂,口服,其他
用户名,评分,评论
蓝***b,star5,白云山的小柴胡颗粒质量真的挺不错，药的效果真的很好，味道也不难喝，小朋友就可以接受。在京东大药房购买，质量有保证，物流速度很快。
R***O,star5,效果好，价格实惠，很满意的一次购物。效果好，很满意，谢谢！这个药众所周知很有效，吃了之后很快就好了，关键味道不错，好入口，推荐。
在***上,star5,小柴胡颗粒感冒药非常好的一款家用常备感冒药，我一直都有爱常备感冒药的习惯。每次都会购买一些备着。这款感冒药不是很难喝，但是效果还是不错的。
j***c,star5,在京东商城网购商品价格比较实惠，而且是货真价实，发货又超快！这种白云山厂家的小柴胡颗粒我非喜欢的一种家庭常备药，更重要的是效果显著！
巴***清,star5,这个药很管用，京东价格很合适，送的也特别的快，快递小哥态度也很好，这已经是买的又又又一盒了，效果真的超级好，从京东买也很方便
l***3,star3,疫情期间，京东物流很给力，很赞！就是运费贵！
l***a,star5,去年买这些药那是相当困难呀！价格高也就算了，还抢不到。经历了第一波冲击后，要买些药以备不时之需。现在购买方便多了，价格也下来了，方便快捷。
j***b,star5,京东的物流真的十分十分有保障！当天早上下单的东西当天可以到，当天晚上下单的东西次日可以到！买的东西相对实体店也有一定的优惠！
采***红,star5,不错啊，小柴胡颗粒清热解毒，经常吃的，，有需要会推荐给朋友的呢，包装挺不错的，很严实，物流也很快啊，有需要下次还会再来的。
维***狗,star5,小柴胡还是小柴胡，清热解毒还是一流的，正好买药，家里的快没了，就顺手带点。京东的质量还是杠杠滴，物流速度也很快，大家伙冲鸭！
j***6,star5,发货快，到货快，纸盒包装，气泡囊填充，到货平整，干净，完好。日期新鲜的，白云山药厂。京东自营发货，忙时也是转天就到货了，非常快，很好
青***v,star5,白云山的小柴胡颗粒质量真的挺不错，药的效果真的很好，味道也不难喝，小朋友就可以接受。京东大药房购买质量有保证，物流速度很快。
h***g,star5,药是正品，京东一如既往的给力 ，不仅价格好 ，药效也好，媳妇这两天感冒了吃了两次就好了，物流很快，客服服务态度很好，值得推介购买。
j***5,star5,广东白云山牌小柴胡颗粒，历史悠久的品牌，质量良好，疗效满意。京东的配送也及时和迅捷。顾客在此祝生产厂家和京东都发展得越来越好。
Y***u,star5,?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?跟我在实体店买的一模一样！还是一样的好用，开心高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢实用性和颜值都非常的赞，我很喜欢，还会再来买的
我***豆,star5,小柴胡是常备药，伤风感冒喝点，疗效好恢复得快。白云山老牌子，中成药副作用小，挺好的。包装好发货快，京东大药房比实体店更实惠，不错不错。
与***愁,star5,在京东大药房买的，北京今年夏天热，每天又是喝的冰水，晚上再来顿小烧烤。吃吃喝喝，就把自己整的不舒服了，这药靠谱，轻微的身体不适，来一袋，睡一觉就见效了。
u***y,star5,这感冒药挺好的。大人和儿童吃都没问题。主要是效果挺好的。感冒喝两天这药就好了。因为有一点点甜味，所以小朋友喝起来也容易。
l***3,star5,这个药品真的是万能的，我家常用，他可以预防感冒，可以治头痛，又可治肝的问题，家里一定常备的药品，而且白云山，大品牌，有保证。
果***妈,star5,不用多说，都是老牌子了，小柴胡只认准白云山。味道正宗还是那个味道，而且我觉得比其他那些乱七八糟的牌子管用，味道也没那么奇奇怪怪的，可以接受
j***妹,star5,小柴胡，还得是选白云山的功效要好一些，之前买的疫情放开后都用完了，所以又囤货来了，看着活动价就下手了，以后有需要还会继续回购的！
知***0,star5,东西收到了，还没有打开，买来备用的，之前一直在药店购买的，价格偏贵，听说京东药房的药不错，所以就买点来试试看，如果没问题以后就京东购买好了。
j***7,star5,白云山小柴胡，一直买小柴胡就买这个白云山的，以前新冠时网上不能买，现在放开了在网上买放便，这不一下买了三盒，日期新鲜，值得信赖
J***0,star5,挑了很久才找到自己款使用起来，味道还不错，而且孕妇哺乳期都可以用是类似于重要的，没有什么副作用，如果大家有需要的话，推荐大家也可以购买哟
枺***搽,star5,白云山，老牌子了，小柴胡颗粒，家里常备，感冒发热，咽喉痛，都能来一包，这次外出旅游，买了两盒带上，同行的朋友都感冒了，还好有这个冲剂，京东自营比药店的放心。
a***8,star3,和药店一样，价格比药店还贵
j***5,star5,这是最适合老人和孩子的感冒药，还有不少其他功效，所以多备些，有个头疼脑热调一下比吃西药要安全有效的多，最重要这家店是真的便宜
p***o,star5,好的中药，这个对各种疾病调和均有不错的效果。需要专业人士知道会有更高的效果。除了感冒还有好多疾病都可以调理。我是自己给自己调理，对肝脏有不错的调理作用。
j***p,star5,比药店便宜，主要是不用出街买，今天买明天到，省心，快递服务又好，舒服舒服，舒服收货！效果也好就相信京东，相信京东的商品就是好，没有地方能比！
w***5,star5,小柴胡颗粒，家中常备。线下门店也买过几次。这次刚好赶上，就线上购买。物流给力，正品保证，下次还会在这里买的。小柴胡颗粒，中成药，值得拥有！
j***6,star5,发货快，到货快，纸箱包装，气泡囊填充，包装完好，到货完好，平整，干净。日期新鲜的，拍了一些。白云山牌子的，一直用的都是这个，京东平台自营。
F***0,star5,感冒必备，家庭药箱必备，常买，和感冒灵是感冒必备，流鼻涕、嗓子疼，两个一起服用可能效果更好，放心购买！
r***9,star5,这种中成药制品，服用方便快捷，特别是容易存放，方便需要时及时可用。常备药的目录中，这次遇到了家里人感冒，及时服用，效果不错的。
B***e,star5,广州老字号白云山制药生产，小柴胡颗粒冲剂值得信赖。家里常备着几盒，若身体感到不适时，即刻冲几包压压惊，功效显著改善病症，倍感舒适。
j***f,star5,药是正品，京东一如既往的给力，不仅价格好，药效也好，媳妇这两天感冒了吃了两次就好了，物流很快，客服服务态度很好，值得推介购买。
j***d,star5,到货很快，当时为了应对第二波，没想到真的中招了，发烧流鼻涕，喝了三次，症状就有明显改善，是白云山正品，值得点赞推荐，家中常备药
永***Y,star5,家中常备的感冒药，小柴胡确实有很大的疗效，对于很多症状都有一定的疗效，中药治本，疗效好，比西医西药好，还得是老祖宗的东西好用
小***子,star5,药收到了，物流很给力，第二天就到了，京东物流就是快，防新冠，防甲流，防热气上火，家庭必备的药，有备无患，现在这时代，变了。
y***3,star5,从去年第一次开始使用这个药物，就变成了家里的一款常用药品，基本上都是家里常备，一年要买很多次，很多盒在手里，感觉用着不错。
j***2,star5,广州白云山是历史悠久的品牌，质量良好，按说明书服用有疗效。家中准备一点小柴胡颗粒。京东的配送也快速、稳妥，完完整整送到顾客手里面。深受赞誉！
h***6,star5,在疫情很可能复发的期间，在家里备点药会比较安心一点，东西和商家描述的一样，物流也很快，没啥问题，会一直支持京东自营，推荐大家购买！
a***t,star5,家中一年四季常备的一款冲剂，真的很不错，如果感觉有点不对劲，立马泡两包喝下去，第二天睡醒就没事了。预防大于治疗，所以长期备着身体健康平安！京东划算很多！
蓝***青,star5,经常胃不好，口干口苦，易感体质，喝小柴胡颗粒效果挺好的，白云山小柴胡颗粒挺好喝的，甜丝丝的。京东自营买药太好了方便快捷。
y***遇,star5,东西收到了，非常满意，发货速度好快，包装的也很好，没有破损，价格也很优惠。和大药房的一样，大药房的还贵，来京东买东西很放心
爱***珑,star5,为了家里备用一点药品以防万一药品不好买，6.18期间在京东大药房购买此款小柴胡颗粒药品，京东快递就是快，服务非常好，值得推荐！
L***1,star5,京东大药房的物流超级快，昨天下单，在农村第二天就收到货，不错给个赞，已经是很多次回购，在这疫情不知道什么时候爆发期还是备点药好
符***_,star3,昨天下单25，今天22，我是啥笔?
和***9,star5,发货速度很快，包装完好无损，日期新鲜出炉。独立小包装设计，方便随时使用，广州白云山制药是大牌子，效果很好，有京东药师指导用药。
此***c,star5,小柴胡颗粒还是得买白云山的效果才好，果断在京东上下单，物流很快，价格也和药店差不多，省得出去跑了，希望多多做活动，多屯一点，再一些其它的药。京东一起送货。速度很快。很满意。
c***4,star5,这几年来都是在京东商城购物，在京东商城购买各种各样的日常生活用品和食品！家里的商品大部分都是在京东商城购买的！这个主要是因为京东商城购买的商品质量好！货真价实！没有假货！京东快递送货****态度好！白云山小柴胡颗粒治疗感冒发烧喉咙痛效果都非常好！价格便宜！物美价廉！
Y***8,star5,这个小柴胡颗粒，退烧法宝，效果很好的，中药成份，安全，给宝宝吃的当然要慎重挑选呀，这个吃了安全放心，清热又解毒，舒肝又和胃，支持老品牌哦！
j***6,star5,白云山小柴胡颗粒是家里常备药品，平常感冒吃几包就好了，包装完好无破损，物流也很给力，今天下单，第二天到货！京东大药房买的药，有保证。
t***g,star5,包装完好，快递给力，基本都是次日达！快递小哥服务周到！很好的中药冲剂，效果很好，喝了一天就起效果了。这已经是第二购买了。平时家里也常备几盒！
暖***花,star5,已收快递，很好！感谢店家发货快！京东快递员很快送上！头一天订购的，第2天上午10点就送上了！质量很好！小柴胡颗粒，618节前买便宜实惠，备用！赞！
熊***2,star5,家中常备药，购买好多次了，效果还不错，孩子上火感冒都能喝，价格合适就多常备了几盒，快递发货也很快，后续使用完还会再次回购的
乱***雄,star5,每次感冒了都要吃这个，第二张我是药店买的，效果很好，我是常年都备着，这个药没多大的副作用，喝了胃暖暖的，我都是肠胃性感冒多，就喝着个和藿香正气水
野***树,star5,中药治感冒，七味配伍，关爱家人，家中常备！身体不适准备感冒，饭后喝一包小柴胡压一压，感觉会好很多！是家中的常备药！推荐推荐！
素***影,star5,从京东买的，小朋友的泰诺林和美林我们这边药店都没有，京东自营大药房很靠谱，特殊时期家里还是备着点药比较放心，要不心里不踏实。
晴***0,star5,比药店实惠，在网上买速度很快，京东大药房的产品值得信赖，孩子必备的药品，总体而言不错啦，京东的服务态度很好，快递员送货扇门！
u***w,star5,在京东大药房买药，方便放心，比药店价钱合适，家中常备，图个方便，感冒时服用，中成药没什么副作用。赶上优惠时买了三盒，发货送货都很快。
j***m,star5,最近甲流又来了，家里常备一些这种药就很放心。质量非常好，包装的很用心，快递小哥也很给力。买完之后很快就送到家里来了，多了一份保障。
篮***刚,star5,十袋装，够实惠的包装。当然品质也好，没有那么甜。疗效也稳定。推荐给很多朋友购买。年初和最近，帮助了很多朋友的。是少阳证必备神器。
g***5,star5,家中常备药品，屯一点，以前几乎都没有认真评价过，不知道浪费了多少豆豆，京东购物实在是太方便了，根本停不下来，从此后买生活用品第一个想到的就是京东，都是正品，一开始还担心，现在都习惯了，宝贝真心不错，物超所值，很满意的一次购物，用过再追评，大品牌值得信赖。
j***d,star5,大牌子药效可靠。随时购买。家中常备的感冒药。很适合现在的时期。感冒几率比较大。有备无患。有时对晕车也管用的。有活动的时候可以多备一些。
蓝***青,star5,喜欢来京东买药，京东买药太方便快捷了，送货上门，小柴胡颗粒治感冒还好喝，主要是和胃已经买了好几次了。
t***0,star5,最近周围很多人感冒了，家里感冒药快没了，在京东又买了一批常备感冒药，送货很快，第二天就到家了，感冒喝这个多少还是有点用的！
0***0,star5,一直都在买这款药，孩子不挑剔直接喝，药效还可以，所以一直再回购中，价格很实惠，性价比很高，算是平价药了，会回购的正品店铺，放心购买，整个购物过程非常顺利！
j***j,star5,小柴胡冲剂已经收到。包装完好。快递神速。618活动也很给力。一直都是在京东商城购买商品，大平台值得信赖质量有保证。快递小哥服务也很到位。必须给全五星好评！
蜗***-,star5,柴胡颗粒的效果非常好，熬夜后口干口苦喝两包，感觉上火快感冒了不太舒服也喝两包，症状很明显就缓解了，给老妈买过几盒，反应也很好！
j***9,star5,小柴胡颗粒可以解表散热，舒肝和胃，对治疗外感病有较好的作用，对于寒热往来，口苦咽干，胸胁苦满，心烦喜呕等症有很。好的作用
清***3,star5,新冠开放期间给老妈买的发货非常及时，在别的地方都买不到，京东上去可以买到京东这个平台服务真的挺不错的，非常放心，在这上面购物
j***n,star5,?活动价太可爱了，疫情期间买过这个，效果很不错。这次趁活动赶紧买了，日期很新鲜，保质期到25年，京东的快递太快了，最近感冒，正好收到
夜***7,star5,小柴胡颗粒，收到啦，物流发货快，包装严实没有破损，大牌医药品质有保障，这段时间感冒发烧横行，有备无患，一下囤了些医药，很满意的一次购物，
j***0,star5,小柴胡，疫情期间时刻家庭必备，安全药，白云山老牌子，用的放心，包装很好无损坏，价格京东购买也公道值得购买，日期新鲜，可以存放
燃***江,star5,日期很新不错，小柴胡的用处其实挺多，多到和正气水差不多，调节身体系统很好用，还可以用来退烧，感觉小柴胡和正气水都是可以常备的中成药。
金***_,star5,家中常备，特殊时期，大家都要照顾好自己，效果非常不错，赞真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！
j***4,star5,家里经常备用药，对热伤风、喉咙疼、喉咙发干的症状很好，非常时期囤了一些货，这段时间也消耗尽了，有活动还是买两盒备用吧，毕竟现在的环境太危险。
阳***春,star5,物流速度很快，下单后隔日早上就收到了；家用常备药，以便需要的时候不着急；价格不错，比外面的实体药店便宜多了；针对感冒发烧咳嗽等症状效果很好；
x***n,star5,超级满意。包装精美，查了是正品，比药店的便宜，效果还是很不错，而已没有什么副作用的，日期也挺好，配方很好，快递速度一流，以后会经常买
L***2,star5,已多次购买小柴胡颗粒，家中常备的感冒药，小柴胡确实有很大的疗效，对于很多症状都有一定的疗效，中药治本，疗效好，京东送货就是给力
j***x,star5,款式很大方，质量非常好，价钱也很合理，挺不错高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，挺便宜的
R***麻,star5,小柴胡在新冠期间 算是比较流行的药 家里备一盒也是可以的。和抗病毒冲剂有点区别 一个治冷 一个治热。非常不错? 京东商城的药有保障
和***9,star5,发货速度很快，包装完好无损，日期新鲜出炉。效期长，口感不会太甜，效果很好，适合家庭常备，单袋克重足，信赖京东，有药师指导用药。
海***4,star5,感谢京东平台，感谢快递小哥这款白云山品牌的小柴胡，对这次新冠有很好的治疗效果，所以备用买了一些作为备药，白云山也是个老品牌了，所以这个药应该是很好的
x***9,star5,家庭常备药，买了好多囤起来，要吃挺久的了。效果还不错。保质期啥的都很给力，一直有在大药房买各种药品，感觉都很不错哦，好评！
L***彭,star5,经历了疫情期间专门药难，买药贵之后，还是觉得很有必要在家里常备一些基础药品，保质期很长，不会说是临期的，下单的第二天就收到了
j***v,star5,疫情过后，囤的第一批药，在京东买药真的非常方便，而且也还挺快的，药的质量和药效也都让人放心，在家里让人放心，但真希望用不上
j***1,star5,还行呀，买这个品牌好几次了，相信这个品牌质量，京东自营的服务也好，用了几年京东会员感觉体验都很不错，平时处理问题也非常积极。速度快价格实惠
j***i,star5,前段时间换季的时候，又感冒了一次，买来做备用！小的时候就知道小柴胡颗粒，已经陪伴了我们很多年！OTC大人小孩都可服用！很赞
木***了,star5,最近感冒，发烧越来越多，家里还是要常备一些药品，这个牌子的小柴胡很有保证，从小到大感冒经常都要用到它。京东快递还是很快就到达的
x***9,star5,一如既往的好！已经买过很多次了，也买过其他牌子的，都不如这个好。希望卖家多做活动。用得挺好的 使用效果：很好包装与外观：包装没有问题。
于***的,star5,小柴胡还是很不错，平时预防还是很不错的。推荐和风寒感冒颗粒一起吃对于风寒感冒还是很不错的，大夫推荐很不错的，平时小孩也可以用。
虫***球,star5,日期很新鲜，效果不错，每次感冒都吃的，很快就会好。价格也不贵。自营的值得信赖。家里的吃完了，买一些放家里预防，全家适用。
P***H,star5,不得不赞，质量真的好，包装物流也不错。治疗感冒效果非常不错，入手后不会让你后悔的！简直太好用了，只能用完美来形容！强烈推荐！
E***6,star5,发货超级快，物流很给力，主要是东西非常赞，作为多年会员，享受着京东给我们生活带来的便利和实惠，而且质量非常有保障，这也是我选择这个平台的原因。当天下单，第二天就到，药品质量好，性价比高，已回购多次。
大***皮,star5,还是京东大药房买这个白云山小柴胡便宜，我记得有一次在外面买20几块一盒，太可怕了，看来还是得备一点预防不时之需，京东还是很给力的！
q***c,star5,京东和白云山小柴胡强强联手，质量和物流速度我放心，多次购买，从孩子哥哥小时候夏天中暑感冒，秋冬到现在刚出生的妹妹也质量杠杠的，效果很好
花***8,star5,小柴胡，中药名方白云山，驰名品牌小柴胡颗粒，解表散热，舒肝和胃小孩感冒，喝了很快就好了，感觉这个小柴胡的功效确实不错
尛***E,star5,小柴胡这个药基本是每个家庭的药箱里都会必备的药品，平时流涕感冒，都是会先冲点小柴胡喝喝，中成药来说，它的药效还是很不错的。
j***u,star5,非常不错物美价廉现在这些常备的家庭日常药品基本上都是在京东自营店里面买的 价格便宜还是正品保证 非常划算又特别方便 非常满意
耀***a,star5,很好 家中常备备药 以防万一 小柴胡颗粒降火挺好最近上火比较狠 好用有备无患总是没得错的 京东物流很快 搞活动也比较划算
j***c,star5,白云山的品质值得信赖。老品牌品质希望一直可以发扬光大，国货很好。白云山的品质值得信赖。老品牌品质希望一直可以发扬光大，国货很好。
h***8,star5,最近有点感冒，听说吃这款小柴胡效果不错，就下单买了一些。京东快递真没让人失望，早晨下单，晚上就送到家了，巨赞。收到就赶紧吃了两袋，甜的，味道还行。
1***m,star5,京东买药也是很方便快捷的哟，可以跟其他东西凑免运费的。高品质好服务，京东配送的效率真的没得说，今天下单，明天早上就到了。
飞***3,star5,小柴胡颗粒是家中常备药品，和感冒清热颗粒搭配能有效缓解感冒症状，基本上配上两包再睡一觉就能有作用，效果非常不错，价格也相对优惠！！！
R***茶,star5,白云山的老品牌值得信赖，质量让人放心，家中常备药品。性价比超高，效果很不错，解表散热。食欲不振吃了这个刚好缓解身体上的不舒服。京东物流速度很快买的放心，用的顺心
E***子,star5,流感有爆发了，感觉趁着现在屯一点。哥哥在学校跑操后进教室吹空调吹的着凉了，回来吃了两包这个睡了一觉，感冒好了，神奇吧。。
j***U,star5,家里一直在用，效果挺好的，平时有个不舒服，吃着能缓解，特殊时期备着心里也安心，希望用不到，大牌子也放心，非常好，比药店便宜。
j***1,star5,朋友说小柴胡颗粒要买白云山的效果才好，果断在京东上下单了，物流很快，价格也和药店差不多，省得出去跑了，希望多多做活动，多屯一点，每次买一盒一下就喝完了，又赶紧下单买了一盒。
美***滴,star5,之前有听说小柴胡的功效好，这次就先在网上对比找了好几家的，最后选择了这家的，希望京东能够多做些活动，保证质量，非常感谢呢。
h***9,star5,小柴胡颗粒冲剂感冒还是得这个冲剂 喝了见效极好 感冒发烧都冲来喝 药效很好 京东自营大药房方便快捷 非常值得信赖 发货也好快包装的好 送货物流发货效率极高 赞赞赞赞赞
r***1,star5,产品包装很好 日期新鲜 京东大药房买的 质量信得过 价格也公道 比外面药店价格便宜  家中常备药 外感风寒和受热的疗效都不错
u***g,star5,小柴胡现在不缺货了，一下单就可以马上发货，真好。价格比较稳定，货真价实，偶尔发烧感冒配感冒灵一起吃。支持京东，下次再买几盒囤货。
j***r,star5,没有附加条件的极速送达，确实要点赞，上午近12点钟下的单，可选1小时送达或下午多个时段，并按时送达，生产日期3月1日，很好！
y***9,star5,同事说，感冒发烧喝白云山的小柴胡好的快，看功能主治，觉得在甲流期间也可以用，就买了几盒，京东下单，到货很快，这个时期有药就是有安全感
j***2,star5,京東購物，放心，省心，安心。物流很快，東西品質保證，售後服務還非常好。一直在京東購物，而且有價保，不用擔心降價。京東希望越來越好。
C***锐,star5,?宝贝收到了，很惊喜?，设计合理，时尚大方，继续关注，以后会回购的???很满意?，做工很好，物流快，客服很棒，点赞简直太好用了，只能用完美来形容！强烈推荐！跟实体店没有区别，还便宜，喜欢！东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～
j***民,star5,"很不错的,用上之后就感觉,鼻塞流鼻涕,咽喉痛的症状减轻了不少,很不错的好药,很不错的好药,可以来试试看,值得信赖的 感冒咽痛流鼻涕,这药药效挺好的,用了以后感觉身体舒服多了,效果挺好,很不错的 嘴里面老是觉得发苦,咽部也干干的,是药三分毒,不敢吃太多。"
j***0,star5,小柴胡治疗普通感冒效果很好，家人身体不适时候经常服用一点预防及治疗，都取得很好的效果。尤其是在后疫情形势下，家里多备点小柴胡，以防不时之需。京东自营药品价格实惠，生产日期都是近期的。物流非常给力。
小***丽,star5,小柴胡子很喜欢，大品牌，值得信赖，居家还是备着一盒放心点，身体健康才是最好的，去年底的时候一盒小柴胡可是一盒难求啊！还好大家都挺过来了！
j***6,star5,发货超级快，物流很给力，主要是东西非常赞，作为多年会员，享受着京东给我们生活带来的便利和实惠，而且质量非常有保障，这也是我选择这个平台的原因。当天下单，第二天就到，药品质量好，性价比高，已回购多次
阿***我,star5,"广州白云山是历史悠久的品牌,，质量良好,按说明书服用有疗效。家中准备一点小柴胡颗粒。京东的配送也快速、稳妥，完完整整送到顾客手里面。深受赞誉!而且价格真的比隔壁某健康便宜多了"
知***_,star5,?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.大品牌，用起来很放心，质量非常好。。
喜***果,star5,相当完美的一次购物体验，这些年来一直都是在京东自营上购物，重要的不仅仅是商品的品质有保障，更重要的是令人满意的优质售后服务?????日常用药，家居必备，比药店便宜，囤几盒，之前买的都吃完了，效果不错，生产日期都是好的。五星好评???
j***a,star5,在京东大药房买的，白云山牌《小柴胡颗粒》上午就收到了，非常感谢京东的快递小哥，和京东的客户服务，我把地址写错了，对不起啦快递小哥，京东物流服务超级好，服务品质有保障，再次感谢啦！
萧***贝,star5,这款小柴胡颗粒和999感冒灵冲剂是家中的常备药，感冒的时候喝能够缓解症状。京东大药房的药搞活动的时候要比实体店划算，送货的速度也是非常的给力。京东自营就给力，隔日送达！
m***h,star5,白云山小柴胡颗粒，家中必备的常用感冒药，解表散热，疏肝和胃，发烧吃它效果很好，京东大药房价格实惠，看到有特价，就下单购买了！
j***v,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手真的推荐啊，快递速度特别的快，爱了爱了品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
d***4,star5,快递很快，收到了，质量不错，包装精细，正品。生产日期是新效期的，整体来说很满意，一直京东上买各种东东，足不出户就可以了。方便
小***芳,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?挺好的，和想象中一样，随意搭都很好看，满意！
r***n,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错质量非常好，客服态度非常非常赞，有问题及时给解决了是理想中的产品?，质量不错，物流也很快，值得点赞！
j***9,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝收到，物流很快，描述相符，比较满意，好评，推荐
咩***a,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
j***j,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意真的推荐啊，快递速度特别的快，爱了爱了很好的购买平台，质量不错，特别是有品牌的，值得信赖
小***1,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！东西质量还可以，快递速度也很给力
j***H,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意！好产品、好品质、好服务，非常满意的一次购物，物有所值，比线下药店还要便宜。
m***h,star5,白云山小柴胡颗粒，家中必备的常用感冒药，解表散热，疏肝和胃，发烧吃它效果很好，京东大药房价格实惠，看到有特价，就下单购买了！
j***v,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手真的推荐啊，快递速度特别的快，爱了爱了品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
d***4,star5,快递很快，收到了，质量不错，包装精细，正品。生产日期是新效期的，整体来说很满意，一直京东上买各种东东，足不出户就可以了。方便
小***芳,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?挺好的，和想象中一样，随意搭都很好看，满意！
r***n,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错质量非常好，客服态度非常非常赞，有问题及时给解决了是理想中的产品?，质量不错，物流也很快，值得点赞！
j***9,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝收到，物流很快，描述相符，比较满意，好评，推荐
咩***a,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
j***j,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意真的推荐啊，快递速度特别的快，爱了爱了很好的购买平台，质量不错，特别是有品牌的，值得信赖
小***1,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！东西质量还可以，快递速度也很给力
j***H,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意！好产品、好品质、好服务，非常满意的一次购物，物有所值，比线下药店还要便宜。
m***h,star5,白云山小柴胡颗粒，家中必备的常用感冒药，解表散热，疏肝和胃，发烧吃它效果很好，京东大药房价格实惠，看到有特价，就下单购买了！
