https://item.yiyaojd.com/100041454424.html,难老泉布洛芬片,100041454424,6.00g,中国大陆,非处方药，西药,片剂,口服,国产
用户名,评分,评论
晨***7,star5,东西非常的不错，东西挺好，价格便宜，用这么便宜的价格，买这么高质量的东西非常的不错，物美价廉，经济实惠，和实体店买的东西一样，非常的好，物流也挺快不错
我***言,star5,赶上活动买了布洛芬，不得不说京东大药房商品品类越来越齐全，物美价优的同时质量又可以得到保障。一直以来对京东的态度和商品都很满意。
山***风,star5,换购买的布洛芬片 正品实惠 家中备用药购物喜欢用京东平台 京东物流速度快 客服耐心负责 商品质量挺好 京东自营和自有品牌京东京造非常好 售后有保障 多·快·好·省
j***p,star3,还未使用价格偏高
j***f,star5,买来的这个药准备备用的，物流的包装很好，相信商家，相信京东购物，谢谢！?祝京东越办越好！??有需要会再来的！?????
I***o,star5,快递很快，头一天买，第二天就送到了。搞得这个活动基本上也不花钱。家里备着，反正平时也离不了，京东保证正品。买的着很放心。回头再备点。
n***9,star5,布洛芬收到了，搞活动用券购买的，家庭常备药，很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心。
为***8,star5,京东大药房，老百姓身边的好药房，真正的做到了亲民惠民，感谢商家的好服务，一流的品质，实惠的价格，为商家点赞。本来买来备用的，收到货过两天就发烧，真是邪了门了。不过也是及时雨，哈哈。最主要的是便宜。
L***y,star5,布洛芬片，必须要备一些，买药时换购的，一块钱一瓶，很值，而且这个药关键时候能救命，每次换购遇到就会买来备着，当然，还是希望自己永远用不到的。
陌***c,star5,很不错的商品，价格很给力，物流很快有效期时间挺久，以前头疼吃的是胶囊，这次看到片挺便宜就买这个了，效果还可以。
x***c,star5,宝贝布洛芬片收到了，物流很快，非常及时，最近一段时间烧味囪味道吃多了，经常牙齿痛，师傅说吃布洛芬片可以有效缓解牙齿痛，就买了一瓶试试，果然有效。非常感谢！
j***7,star5,带有otc的，生产日期也挺新的。发货很快，包装很好，质量挺好，特别满意，效果好，便宜实惠，杠杠的，真不错。需要还会在这里买，真心点赞。
j***X,star5,刚收到就迫不及待的打开了看一看，质量十分好，包装严实，都没有破损，日期新鲜，还没有过期，这点十分好，服务也十分满意，快递很给力，五星好评走起！
j***w,star5,京东的快递速度很快，下单后第二天就你收到货，购物体验很好。这款布洛芬片用了京东的优惠券后价格很便宜，现在疫情情况依旧不容乐观，还是要准备一点药。
j***s,star5,每天逛京东已经成为习惯了，各种吃的用的 品味很齐全。重点是发货速度快，送货速度快，服务也特别好。常备药，价格很实惠，保质期到24年底
琦***睿,star5,发货非常快！包装非常好！派送非常快，这款药疗效非常好，平时肌肉酸痛时吃上这款药，能很好的缓解肌肉酸痛的不适感，值得购买！
二***A,star5,布洛芬片，京东上购买一定是正品，质量没得说，物流也很快，外包装精美，保质期长，生产日期近，能有效解决发热，头痛等多种症状，在京东大药店上购买，省心，放心，贴心。
j***n,star5,非常好的一款宝贝，用着很方便，也不占地方，很实用！不错的网购，物流也很快，服务态度很好，东西很好！！！！！！！！！！！！！！！！
二***A,star5,小小一瓶非常卡哇伊，出门的时候带着很方便，就是包装没有用法用量，需要从商品页进去自己截图记录一下，价格非常美丽，很奈斯！！！
水***店,star5,布洛芬片收到了很不错疫情期间必备的缺货，家里有这个心里踏实，日期很新，很满意。包装完好，数量规格正确。仔细查看包装盒上有商标、厂名、厂址、电话、批号、生产日期等信息 是正规厂家生产的产品。布洛芬片为解热镇痛，非抗炎药。用于缓解轻中度疼痛:包括头痛，关节痛，牙痛，肌肉痛，神经痛，偏头痛、痛经。亦用于普通感冒及流行性感冒引起的发热。对于发热和疼痛却立杆见影，非常不错!布洛芬片是山西太原药业有限公司生产的，每片0.1克，生产日期是2022.12.22保质期至2024.12.21.布洛芬片我之前也买过2小瓶，疗效很好哦，可以止痛和退热，疫情期间布洛芬很紧俏时，我不用买，我有两瓶。又一次我嗓子痛，右脚拐痛，吃了两粒，到第二天，嗓子还没好，右脚痊愈，一点都不痛了，真是灵丹妙药啊。小小药品能治疗多种疾病， 片不大功效大，家中常备有病不怕。正品，实惠，京东自营产品，而且还有医生教你怎么使用。全五星好评。
我***5,star5,发货商家速度非常快，包装的完好无损，收到以后，产品非常不错，在这里要感谢京东平台，感谢辛勤的快递员，您的冒着酷暑送货，感谢一流的客服，一流的产品。
夏***账,star5,虽然疫情已过，但是布洛芬还是常备一点好，这次京东搞大活动，这一小瓶只花了一分钱，而且还包邮，真是太棒了，生产日期很新，保质期到二四年年底，去年疫情严重的时候，买不到布洛芬，现在有货了，可以多屯一点，以备不时之需，京东发货很快，而且发的京东物流，次日达真是太棒了。
加***_,star3,备用药可以，因为这个正常日期不是最新的，可以当备用。
大***贱,star5,?赶上做活动的时候买的，这个价格一分钱一分货??，从外观看很美?，材质做工都不错?，感觉买值了，还有物流超级快，点赞！货收到后就拆开用了，质量很好，东西和官网买的没区别！
见***1,star5,从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家整体来说，还是很好的，非常值得再次回购便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖?
H***6,star5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。商品质量：产品总体不错，包装严实。再说商家服务：点赞啦。最后点评快递：发货很快。其他就是感谢店家打折送券活动，毕竟便宜好货更实在。希望店家多多优惠及时通知老客户，促成回购。祝生意兴隆。真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好运送速度很快，很满意的一次购物。
唧***胖,star5,很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心很好，物流很快，东西很给力，性价比很高！质量挺好，物流也很快，赞！从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家
这***行,star5,趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！?赶上做活动的时候买的，这个价格一分钱一分货??，从外观看很美?，材质做工都不错?，感觉买值了，还有物流超级快，点赞！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！
r***n,star5,不错的一款药，用于头疼脑热还是很不错的，现在京东做活动，也没有几个月前那么贵了，作为常备药，就买了一瓶作为备用，以备万一。
刘***利,star5,用来缓解头痛十分有效，被选入京东大药房的一款药，质量上也有保障，这个药一直都挺有效的，见效快，每次在换购的时候遇到都会买上一瓶屯着。
白***宠,star5,快递一天就送到了，快递员通知我去取，拿到手的时候就是一个小瓶子，看着特别的迷你，药效还行，买了应对生理期的? *•?•* ?
L***6,star5,这个药品还行，但是对比胶囊的，布洛芬还是建议买胶囊款式的会好一点退烧还不错，止疼片的有效果京东到家，只要一分钱还是很划算的购物的话，记得看下厂家和产地再购买。
j***3,star5,不知道该高兴，还是该悲伤。买回来药以后，很快我就感染新冠首阳了，而且还传染给了我父母。还好有这药在，退烧效果不错，买了就用上了&hellip;&hellip;?
浅***y,star5,换购一分钱得来的，因为经常会姨妈痛，姨妈来时会很剧烈，所以看到有换购就买了，目前还没有用，用了优惠券再来评价，但是这么便宜快来买吧
J***A,star4,一分钱买到的，东西特别实惠。家庭必备常用的药品。一盒有很多粒，保质期也挺长的。效果的话也很好，和另外一种药品一样的效果，价格实惠。
1***2,star5,大品牌值得信赖。物流给力，隔天就收到。我已经储存药品，继续光临本店！囤点呗，以备不时之需。价格划算又实惠。客服服务热情都到。
我***城,star5,感谢京东以及商家，这么优惠的价格真的是给广大老百姓送福利，抗击疫情，有你们的一份付出。保质期到24年，布洛芬可以缓解好多疼痛，不仅仅是感冒发烧，牙疼，关节痛都可以，望大家安好。
清***風,star5,布鲁芬还是挺不错的，总体感觉还是挺好的，也是为发烧而准备的，常用的总体感觉还是挺好的，快递的话也挺好的，下次需要会再买的。
f***n,star5,难老泉 布洛芬片 0.1g*36片/瓶  退烧药 止疼药 止痛药 用于缓解轻至中度疼痛 感冒或流行性感冒引起的发热。买了应急用很好。
c***2,star5,京东威武，感谢京东活动，让我们一分钱买到一份地气。感谢京东！感谢京东！感谢京东！感谢京东！感谢京东！感谢京东！
力***1,star5,非常好的小瓶装布洛芬，日期新，送货快，泡沫包装，而且里面还附一张用药说明书，另外还发条用药说明的短信。但放进丰巢快递柜没有短信提示
二***8,star5,价格非常的优惠，但是保质期非常的短，有效期只能到2024年，只能用一年，没有胶囊款的保质期长，但是价格非常的优惠，还要什么自行车呢？
k***5,star5,经过新冠后现在布洛芬都成必备药品了，以前很少发烧，布洛芬只给孩子备过，现在成人也要备布洛芬了，赶上京东商城这次活动很划算，毫不犹豫自己就下单了，包裹收到时包装很正规有专门的医药标识，小小一瓶，日期到2024年，很不错，性价比很高，有需要的伙伴备起来～
j***1,star5,与京东一起抗击新冠的再次攻击。物流超快，锻炼身体，提高免疫力，消杀病毒。希望不要用上。????
梅***洁,star5,那天看便宜买了一瓶，疫情防控期间好像买不到，现在又便宜又有货，而且二阳高峰，想想还是备一瓶吧，关键价格便宜
给***茶,star3,0.1g的 性价比很低
j***6,star5,这个是活动1分钱抢够的。备着起。商品质量过关的。物流也很快。客服解答也比较好的。满意的。生产日期近期的。
爵***谷,star5,布洛芬片收到了，包装严实，京东的物流很快，第二天就收到了，配了说明书，很详细，日期也可以。毕竟疫情还没好完，给家里备着吧。
j***风,star5,这个布洛芬从京东大药房，大药房购买。来源清晰，正规厂家，杜绝了假冒伪劣。为身体健康铸造了防火墙。京东自营购买。安全可靠。昨天下单，今天就到了。价格也非常的低廉。京东小哥送货上门，服务态度特别好。虽然只是几小盒药，但包装各方面都很好。
B***8,star5,发货速度还是蛮快的目前没发现什么问，生产日期还可以没什么，问题性价比也特别特别的高卖家的服务也一流，服务非常特别高，还是很满意，很满意的一次购物
d***6,star5,这款布洛芬是我第二次买了，第一次买是三十片装，一次两片，对于刚拔完智齿的我，吃这款药会有很好的止痛效果，而且囤起来之后还能用
琦***睿,star5,发货非常快！包装非常好！派送非常快！这款药疗效非常好！平时肌肉酸痛时吃上这款药，能很好的缓解肌肉酸痛的不适感！值得购买！
w***p,star5,到货速度非常快，自从口罩原因开始布洛芬就是必囤的药品了，正品药完全可以放心使用，买来囤起来以备不时之需，总之很满意的一次购物体验！
_***亂,star5,布洛芬收到了，京东做的活动很好。布洛芬可以缓解二阳的症状，而且普通的流行性感冒发烧也可以吃，老婆大姨妈偶尔会痛经，吃一粒就会好很多
B***w,star5,京东自营品质保证，物流服务态度很好。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。好
陳***哟,star5,一块钱包邮到手，这个价格无敌了，必须给一个好评，奥利给啊，哈哈哈哈，没毛病，没有什么问题，生产日期很新，屯在家里，万一用得上，奥利给
u***6,star5,家庭常用药，布洛芬片，经济实惠，退烧良药，太原药业有限公司，老厂 药品值得信赖，京东快递，送货上门，快捷便利，愉快的一次购物！
-***干,star5,常备药品必须备足！正好赶上百亿补贴！抓紧买了一瓶布洛芬片，发烧的时候正好用！好评。质量很好，价格便宜，物流很快，第二天就到了，非常满意。
百***慕,star5,布洛芬是常备药，这款有36片，分量不错，可以给一家人用。活动价格很实惠，日期也不错。还是京东快递送货上门，真的特别快就到了。值得购买。
采***3,star5,很迷你的一小瓶药片，刚刚收到宝贝女儿就发烧了，正好给她吃起来。布洛芬起效比较慢，但是效果还是不错的，正好解决燃眉之急。京东购药棒棒哒，速度快，质量很好，方便快捷，赞赞赞??
c***n,star5,不要看着便宜，我感觉这个才是良心药，物流满分?，包装快递满分?，配送员态度满分?，购物让人开心，吃土使我快乐~?????????
j***d,star5,包装完好无损，日期新鲜非常，这次活动给力，1元钱买的特别划算。值得推荐购买，京东的快递超级快基本上都是当天或次日达。
j***c,star5,这个布洛芬是刚刚好看到京东自营店搞活动，就毫不犹豫下单买了一瓶。备着吧，以备不时之需，大赞!第二天就送到了，真的是非常快！
长***睡,star5,生产日期很新，非常的不错，性价比很高。有需要的可以备一些，避免二阳的时候买药不方便。总体是非常满意的，快递小哥送的非常的快，直接放到驿站了，我自己去取的。性价比非常的高，非常的满意，五星好评。。
j***y,star5,店家发货超快，物流也超快，很快就收到啦！包装很好很严实，干净卫生！分量很足，日期很新鲜，看上去不错，很好用，必备良药！全五星好评！
好***m,star5,疫情防控常态化期间，一直用这款，感觉非常棒，中途换过别的品牌，但是都没有这个好用，这次活动买的，真是超级划算。值得信赖京东上买的
帅***啊,star5,这玩意儿备一瓶挺好的，之前买都买不到，现在1分钱买到了，发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购
七***香,star5,100粒瓶装布洛芬片剂，作为家庭常备退烧止疼药品而购买，包装小，塑料瓶子也很小，方便家庭常备，出门携带等各种场合使用，价格便宜，很实惠
结***B,star5,快递已签收，快件包装完整，商品无损坏，物流也很快，快递小哥很负责任。东西很棒很好，非常不错，一次满意的网购体验。
枫***箫,star5,难老泉布洛芬收到啦，药品很正规。生产批号，生产日期，药品批号，条形码非常的全。上网、可查药品真伪及厂家生产源头，购药放心，安心。
j***2,star5,宝贝收到了，质量挺好的，感觉还不错，感觉很合适，物流挺快的，发货很及时，包装无破损，值得购买哦，真的很不错
j***U,star5,京东秒杀，好评，京东快递配送快，送人及时，自己急用也很快到货，会员退换货方便，家里很多都在京东上购买的，老会员，老客户了，习惯了京东购买，奶粉，尿不湿，纸巾，吃的，等等东西都在京东购买，还有京东寄快递方便，价格可以，时效也可以，不耽误使用；
白***赚,star5,我是因为感冒发烧头痛，就在网上买了这个难老泉布洛芬片，收到后立马吃了两片，没想到效果很好，半个小时就退烧了，头痛也减轻了很多。这个药片很小，很容易吞服，没有什么不良反应，也不伤胃。包装很严实，瓶子上有防伪标签，说明书也很详细，可以放心使用。价格也很实惠，比药店便宜很多。总之，这是一款非常好用的退烧止疼药，强烈推荐给大家！
白***1,star5,是从京东健康买的布洛芬，正好这段时间复阳、流感比较严重，这药来的正是时候，而且还有很久才过期，感觉可以吃很久了。京东健康还是值得信任的。
z***4,star5,包装好，物流快，价格实惠，很好，物流很快，东西很给力，性价比很高！东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！
j***j,star5,现在这个是时候还是需要备一些药的，布跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！洛芬片的效果还是很不错的，这种药还是需要在家里常备的，这回用完还会在买的。快递很快，质量棒极了，建议购买
j***9,star5,支持京东。快递很快。头一天买，第二天就送到了。搞得这个活动基本上也不花钱。家里备着，反正平时也离不了，京东保证正品。买的着很放心。回头再备点
洛***語,star5,收到货啦 小小一颗起效快！家中常备 性价比很高 最近周围二?的人很多 备点布洛芬防患于未然！可能是产量上来了加上取消疫情封控的原因 药品价格已经恢复正常了。
j***3,star5,卖家发货快派送也给力，用优惠券买的便宜还包邮，确实是良心卖家大爱，商家包装好用心收到货后完好无损，粟子面面的甜甜的太好吃了，分量足可以放心购买，纯绿色食品吃着放心。必须给个5星好评加满分，再点个大大的赞支持一下商家，下次还会回购的
永***峰,star5,价格实惠不容错过建议购买吧，快递很给力很给力很给力，价格实惠不容错过建议购买，好评五分建议购买。备用吧，万一发烧不用着急忙慌的样子了。
Y***G,star5,布洛芬片太好了，常备药品。这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?
夜***凉,star5,哇塞，性价比超级无敌棒，配送的速度也是越来越快了，买来预防二阳的，希望用不上……
y***z,star5,这个是满减凑单购买的，价格非常实惠。本着有备无患的想法而来。京东大药房服务非常好，有相关提示注意信息。生产日期可以。自营物流很快。好评！
东***泽,star5,很不错的价格，现在这个是时候还是需要备一些药的，布洛芬片的效果还是很不错的，这种药还是需要在家里常备的，这回用完还会在买的
小***0,star5,小小一屏布洛芬 关键时候可救命，挺好的，京东物流速度超级给力，昨天傍晚下单今天下午就到了  。买来备注，注意用量就行，整体好评。
S***七,star5,"一块钱买的，要啥自行车，太划算了，家里得常备布洛芬,这个价格真是太太太划算了，感谢京东，非常满意，好评"
风***羽,star5,看到这个药想起来去年年底时这个药一药难求 ，这次看到了 就买了 ，虽然很少用上但是还是买一瓶备着吧 。所有的记忆犹新 ，价格很实惠 ，大品牌 值得信赖
j***f,star5,京东的活动果然不错，竟然能买到这么划算的布洛芬，家庭常备药头疼脑热来上一颗，缓解疼痛很有效果，拔完智齿的痛多亏布洛芬拯救了我，不错，保质期到24年底，小瓶装的非常满意
欢***_,star5,好卖家，真有耐心，我终于买到想要的东西了。谢谢卖家。很难得的正品，网购以来最满意的了。期盼之中，终于等到了心爱的东东，谢谢！
1***M,star5,这个药真的特别好，新冠之后头很疼，这个缓解作用非常明显，一分钱还包邮，京东真的非堂良心了，希望别的企业也能做至到京东这样子。
j***9,star5,趁着有优惠买点备用，正品好用，包装完好，很棒，最近二阳的人越来越多，背点退烧药有备无患， 总的来说还是很赞的，这个价格，这样的实物，很不错
h***g,star5,家里正好没有止痛药啦，买来一瓶备起来?没烦恼，京东大药房值得信赖，物流也是很快！还没有用过不知道效果怎么样，习惯性先好评，希望永远也用不到！！！
j***5,star5,六星好评，多一星不怕你骄傲，还在犹豫的朋文赶紧下手，良心推荐，真的很不错，性价比很高，以后还在这家买。总之：满意！满意！满意！的超级喜欢，非常支持，质量非常好，与卖描述的完全一致，非常满意，完全超出期望，发货速度非常快，包装非常仔细、严实，流公司服务态度很好，运送速度很快，很满的一次购物呢~~~
墨***羽,star5,不错不错，价格实惠，很不错，非常棒，非常喜欢，下次会再来买的，真是挺好的，还不错。可以可以，真是太棒了，太喜欢了。
g***8,star5,京东大药房泰州连锁有限公司药城店销售的布洛芬片，系山西太原药业有限公司生产的，质量可靠，京东大药房药剂师还特地发来服用的有关详细说明，很暖心，赞?
星***嘻,star5,这款布洛芬片使用起来非常方便，能够快速缓解疼痛和发热等症状。它具有高效止痛和退烧的功效，使用后不会产生明显的副作用。总之，它是一款性价比高、值得推荐的布洛芬片。
A***e,star5,这个布洛芬这个好处就不用我来给大家说了吧，是十分的多的能够止痛也能够治感冒，非常的方便，非常的即使能够救人于痛苦之中，京东的物流配送还是比较快的。
男***1,star5,这个药已经收到了，是在活动买的，这次活动非常的给力，是大大的要给他点一个赞，性价比非常非常的高，推荐大家都来购买他家的物流，也非常的快，而且非常的方便，有问题了解决的也很好，客服也很好
光***光,star5,不得不说新冠这种病毒真的是太强了，一不小心家里老人和我二阳了，和第一次的症状差不多，嗓子疼+浑身上下疼，畏寒，家里的布洛芬刚好吃完，感谢京东，还让我买到了本地生产的布洛芬
q***8,star5,一直信赖京东的品质和优质的服务态度！物流速度超级快，下午下单，明天到，上午下单，下午到！而且送货上门，售后无忧!!东西质量特别好，爱了爱了，推荐购买！如果非要说点啥毛病呢，唯一的毛病就是有点小贵，哈哈哈?
j***h,star5,物流快、质量好，性价比超高。快递师傅送货上门。服务周到。赶上活动价，比平时买便宜了很多。非常满意。五星好评。
天***菜,star5,"布洛芬(Ibuprofen)是一种非处方的非甾体抗炎药(NSAIDs),常用于缓解疼痛、降低发烧和减轻炎症。在网上购买布洛芬时，我发现有许多品牌和价格可供选择。在比较了产品质量、成分、价格和客户评价后，我选择了一款性价比较高的产品。收到货物后，包装完好无损，服用起来效果明显，没有不良反应。总体来说，这次网购体验非常愉快，推荐这款布洛芬给其他需要的人。"
爱***咪,star5,一分钱抢购到的！上午抢购到，下午就送来了！简直石化震惊(⊙o⊙)哇！日期也不错的，到24年底。必须全五星好评！
阳***线,star5,非常的感谢京东快递师傅辛苦了，特别快速，而且高效，这个药瓶真的特别特别小，没有包装盒，对比可以看看饮料瓶子，当然，我个人认为，如果把包装盒之类花里胡哨的东西减掉，剩下来的费用在降低药品价格上，我是支持的
忧***虹,star5,经过去年年底布洛芬的紧缺恐慌，家里还是要备一点的，以免不时之需！这玩意平时也不贵，比那些个盒装的实惠，特别是活动价，便宜的很，值得入手！
l***儿,star5,布洛芬很好。大品牌值得信赖，品质保证。一直关注商品价格，有优惠果断下手，价格很是实惠。包装非常扎实，用了气囊保护，宝贝历经运输，完好如初，平台优惠多多，福利多多，一直都是网购首选，物流更是快捷高效，有时候当天就能到达，慢点第二天都会到，不用担心影响使用。
马***年,star5,买别的东西加购的这款。太原制药厂出的布洛芬，买来囤货用了。小小一瓶，36片。放在去年疫情期间的话，应该是一药难求吧。很满意的一次购物。支持京东!
辛***西,star5,价格便宜，收到的是22年12月底生产的，现在23年5月，24年12月底到期。性价比很高，快递也很快，隔天就收到了。囤货中，值得推荐
z***3,star5,这个药 性价比很高 一瓶100片 买一瓶备用 京东自营买的很放心 价格很实惠 买一些药备用 现在好买 以后可能就不好买了
小***呀,star5,布洛芬的产品质量很好，是正品，价格实惠，物流很快，值得购买。性价比很高很高很高，太棒了，是正品，价格实惠，物流服务很好，非常值得购买。
别***我,star5,布洛芬片收到了很不错**期间必备的缺货，家里有这个心里踏实，日期很新，很满意。包装完好，数量规格正确。仔细查**装盒上有商标、厂名、厂址、电话、批号、生产日期等信息 是正规厂家生产的产品。布洛芬片为解热镇痛，非抗炎药。用于缓解轻中度疼痛:包括头痛，关节痛，牙痛，肌肉痛，神经痛，偏头痛、痛经。亦用于普通感冒及流行性感冒引起的发热。对于发热和疼痛却立杆见影，非常不错!布洛芬片是**太原药业有限公司生产的，每片0.1克，生产日期是2022.12.22保质期至2024.12.21.布洛芬片我之前也买过2小瓶，疗效很好哦，可以止痛和退热，**期间布洛芬很紧俏时，我不用买，我有两瓶。又一次我嗓子痛，右脚拐痛，吃了两粒，到第二天，嗓子还没好，右脚痊愈，一点都不痛了，真是灵丹妙药啊。小小药品能治疗多种疾病， 片不大功效大，家中常备有病不怕。正品，实惠，京东自营产品，而且还有医生教你怎么使用。全五星好评。
星***s,star5,这款布洛芬片是简包装的，就一个小瓶子。生产日期新鲜，囤货也不怕过期。疫情期间必备退烧止痛药品，价格实惠，卖家服务态度好，物流也非常给力
j***4,star5,布洛芬片，小瓶子装，小巧精致，很不错，携带很方便，商品外包装完整，没有破损和污渍，日期新鲜，很满意这次购物，体验很不错，药品质量不错
无***匜,star5,布洛芬片。特价时候入手，不错嘿嘿嘿。效期倒2024年12月21日。希望不要用到。备需而已。物流也很快送到家。还好
胡***林,star5,宝贝收到了，和实物描述的一样，每年都必买，首先这家，发货速度很快，物美价廉，值得大家放心购买东西不错，还有优惠，可以放心省钱购买，不要犹豫了
