https://item.jd.com/100014352525.html,AppleiPhone 13,100014352525,320.00g,中国大陆,A15,未公布,蓝色,IP68,FHD+,以官网信息为准,128GB,蓝色系,OLED直屏,1200万像素,苹果风，商务，科技
用户名,评分,评论
吴***6,star5,六星好评，多一星不怕你骄傲，还在犹豫的朋友赶紧下手，良心推荐，真的很不错，性价比也很高，以后还在这家买。总之:满意!满意!满意!宝贝已经收到了，非常非常不错，和图片描述的一样，很喜欢，好评一直想买，终于在搞活动的时候入手了，没有让我失望
钟***0,star5,外形外观：外观很好屏幕音效：屏幕是6.7寸看电影很好，音质不错拍照效果：4800万像素，拍照非常清晰运行速度：运行速度很快，一点都不卡待机时间：待机时间很长
j***v,star5,"非常不错的是购物体验货品，第2天就到了，很好用，手机性价比很高，非常不错，运行速度很流畅，玩游戏没有延迟，显示效果很好,好评好评，有需要下次还来。"
j***i,star5,"真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非第快，包装非第仔细严实，物流公司服务态慶很好，运送速"
越***练,star5,苹果，13，用着还可以，就是中间出了点小问题，是软件冲突，还可以，值得购买更，色配哦，基底膜破坏小区一个名儿地名张总， 我热，的，的，的。肺会师
F***s,star5,外形外观：银色，本来想要黑色，结果缺货；屏幕音效：不太用到；拍照效果：清晰度不错；运行速度：运行速度快；待机时间：电池感觉还行，两天充一次电。
t***8,star5,iPhone的确是有种精致感，其他手机是不自带这种美感的。但系统的方便性易用性，已经被安卓远远抛离。京东自营的送货速度很快，下单后，半天就送到。
j***f,star5,14和13纠结了好久，最终选择了13，还可以吧，星光色颜值不错，用段时间后再追加～～～～～～～～～～～～～～～～～～～～～～
l***0,star5,心心念念的宝贝终于下手啦，一直想买个备用机，终于在京东拔草啦，京东活动真心给力，购物还是要选京东，数码产品更要在京东买呢
j***d,star5,外形外观：圆润的边框手感很好屏幕音效：色彩真实很舒服运行速度：杠杠的待机时间：一天够用了，打游戏刷视频都行趁着有卷马上买了.很舒服再说一句，苍岭绿真的特别喜欢?
尊***顺,star5,很喜欢这款手机，使用起来非常方便，性能配置高，网速流畅，价格便宜而且售后服务好，性价比很高，买的很值，下次有需要会再次购买
j***s,star5,基本上每个星期都会光顾，京东购物实在太方便了，客服也很好，买的根本停不下来，都是正品，一开始还很担心，真心不错
果***贞,star5,非常满意！箱子完好无损，包装很精致，商品没问题。发货速度真的很快，快递送货很及时，关键是这个价格很划算。味道也不错，价格比超市便宜了好多呢，太开心啦
j***v,star5,外形外观：还行吧，但是还是应该买pro，总感觉欠缺了点什么。屏幕音效：音质这次得到了很大的改善，拍照效果：不如原来的xr
j***D,star5,"外形外观：我④-芊拍啦。很便宜，都在问评论/图片1看。太给力啦我非常的喜欢好看，6.1寸尺寸刚好合适外形立体，按键布置规划好屏幕音效：屏幕非常的清晰，帧率非常的高，音效非常的清晰非常的有力拍照效果：苹果拍照我感觉比其他的要真实一点。屏幕反应灵敏，颜色也艳丽无比 ：拍照真的写实，没有自动美颜的功能，但是很清楚 1运行速度：多任务处理很优秀，开大软件不费力 运行速度：之前就一直用苹果手机，苹果手机的运行速度是非常的快的，用很久都不会卡。待机时间：待机时间，我自己用一天也够用了。质量有保证。物流给力，、包装精致完美、送货上门、服务态度好，手机是国行正品、无拆封无激活、和商家描述一样。外观大气、拿在手里很是有面，等用几天再追评。第2天就到了，很好用，手机性价比很高，非常不错，运行速度很流畅，玩游戏没有延迟，显示效果很好,好评好评，有需要下次还来。"
j***H,star5,地方政府补贴领消费卷购买、第二苹果手机了、正好一个工作用、一个用来玩游戏。物流非常给力、包装精致完美、无破损、挤压、送货上门、服务态度好。网上购物、贵重物品首先京东大平，质量和售后都保证。国行正品、无拆封无激活、和商家描述一样。外观大气、很有手感，拍照效果清晰、屏幕音效都非常不错，运行速度快、待机时间长，等用几天再追评。
安***9,star5,宝贝收到了用了一段时间才来评论的 很棒呀！我买的是256G的 很好看的手机 星光色非常的大气 很有感觉的一部手机 手机背面是玻璃亮镜面的材质 这种磨砂与亮面的搭配 看上去非常时尚大气  外观看上去很上档次 方正的外观设计给人感觉非常稳重 很经典的设计 很炫酷的感觉 是正品 用起来不错 外观时尚大气 经久耐用 通话清晰 iphone13是两个摄像头 外观轻薄小巧 侧边为铝合金边框 玻璃背板提升了防水能力 6.1英寸的大小也适合单手操作 支持1200nit的HDR显示亮度 色彩清晰 CPU采用了A15处理器芯片 性能强劲流畅度高 使用时不会出现卡顿掉帧现象 内置配置了3095毫安容量电池 无需频繁充电 新手机的续航能力很强 轻度使用也可以实现一天一充 从此脱离出门随身携带充电宝的苦海哈哈哈哈 它的拍照体验还是很不错的 拥有1200万像素拍摄 120度的超广角 手机会根据不同环境会补光 拍照锐化 前置拍照不会反过来 随手拍也好看 光线微弱拍出来也好看 还支持防抖功能和夜间延迟摄影 性能强大 能耗比优秀 续航提升巨大
l***9,star5,各方面综合性能都很好，拍照绝对一流，电池续航还不是很清楚，系统优化很好，感觉人面解锁没指纹方便好用，数据线不通用，缺少返回键，每次点页面图标才能返回上一级，总体来说果机各方面都还是很不错的，可以说是艺术品，一样只喜欢如此
J***a,star5,自从购买了 Apple iPhone 13 (A2634) 128GB 午夜色 双卡双待手机后，我的手机体验发生了质的变化。首先，这款产品的外观非常高端，午夜色给人一种低调和神秘的感觉，非常符合我的审美和个性。同时，其合金边框和防指纹磨砂玻璃背面的设计让手机看起来更加紧凑和优雅。在性能方面，这款手机搭载了最新的 A15 芯片，运行速度超快，应用程序加载速度也非常迅速。而且，它还支持移动、联通、电信的 5G 网络，让我在使用手机的过程中享受到了极佳的网络速度。在电池方面，手机的续航时间非常出色，即使在频繁使用的情况下，也可以保持一天的电量，满足了我的需求。拍照功能也是 iPhone 13 的一大亮点。其拥有一套优秀的摄像头系统，可以为我捕捉到清晰、真实的照片和视频，让我在每一个有趣的瞬间都可以记录下来。总的来说，我对这款 iPhone 13 非常满意，无论是在外观、性能、拍照还是续航方面，它都能给我带来极为出色的体验。强烈推荐大家购买这款手机！
S***h,star3,品控仍有瑕疵，但可以接受
樱***狸,star5,苹果手机是我绝对的首选！操作系统流畅，界面简洁，使用起来非常顺畅。相机性能出色，拍摄的照片细节清晰、色彩鲜艳。电池续航强劲，让我无需频繁充电。精致的设计和优质的建造品质彰显出苹果的独特魅力。不论是工作还是娱乐，苹果手机都能完美满足我的需求。它成为了我生活中不可或缺的一部分。对于苹果手机，我只有赞赏和喜爱之情！
东***抢,star5,1.外观苹果13是6.1英寸的oldle 屏幕，正面采用小刘海屏的设计，铝合金的边框和背面玻璃质感，对角式摄像头的分布，173克的轻薄手感嘎嘎舒适，2.性能苹果13搭载的是A15的芯片，4G的运行内存，具有lP68级放水，图形性能也是提升了 30%，对于日常使用，无论是大型游戏國或者是看剧都是绰绰有余的3.拍照后期双摄像头分别为 1200w 像素的广角和超广角镜头，夜间拍摄的话更加清晰，同时增加了电影拍摄的功能，分分钟都梦呈现出大片的感觉4.电池对比苹果12，苹果13的电池容量提升到了 3095毫安，续航上也是增加了 2个小时左右区减少了苹果12续航上的短板，同时配备6种颜色，颜值也是非常高从我个人上手的体验上来说，手感上真的很轻薄，平时打游戏的话正常是可以打五六把國像我这种重度使用的话，一天基本是两充！
清***盏,star5,8p跳到13的老用户，真的很喜欢苹果流畅的系统，以及简洁漂亮的外观，8p用到现在也没卡，但是电池不行啦，留给家人用了，换了13的256g，内存也大了好多，可以放心下载游戏了，因为白色显示的没有货得等一个星期不想等，所以下单了喜欢的绿色，看着挺高级的，总体来说比较满意。人脸解锁什么的也都挺智能，反应速度可以。第一步验机走完了所有流程，是官方零售机。放心入手啦～
陈***便,star5,外形外观：简单干净，看着简约屏幕音效：显示亮度很高，很厉害，音效也没问题拍照效果：原相机就是棒运行速度：不亏是 ios，太流畅了待机时间：巡航也厉害，不错的
H***6,star5,"颜值担当,真的惊拖了,手感非常舒服,很有质感,原装正品。拍照提升很多,运行速度极快,处理器很棒,真的超喜欢!电池续航得到提升,基本用一天还有30%左右的点，玩游戏不会很发烫,温度能接受。背面玻璃材质,提升质感,非常时尚大气,外观设计方正，很经典。优化了5 g网络,快充使用，用起来真的很方便"
u***q,star5,外形外观：很好，官方正品保证，箱子很好，就是有一点污屏幕音效：屏幕完好无损，音效系统很好??拍照效果：拍照清透，效果好，放大也清晰。运行速度：运行流畅自然待机时间：待机时间长
x***R,star5,外形外观：经典白色，好看，喜欢屏幕音效：苹果的音质完全没得说，一如既往的好拍照效果：堪比相机拍的效果，很给力啊
可***钱,star5,外形外观：大气 精致 好看 很喜欢屏幕音效：很棒 音效很好拍照效果：很清晰 很不错你喜欢运行速度：快啊 苹果就是块 没毛病待机时间：长 刚买的 肯定长其他特色：一直用的苹果产品 很棒
j***g,star5,外形外观：苹果13粉色很漂亮，媳妇很喜欢！大小合适。重量合适，特别适合女孩子！屏幕音效：屏幕显示很好哦，和我买的14差不多！拍照效果：拍照也很给力的，和我的14不相上下！运行速度：虽然不是满血版处理器。但足够使用！
j***n,star5,618活动买的，一直等着，还在使用当中，具体屏幕音效：很亮，拍照效果：很清晰，就是没有送充电器，运行速度：也比较好快待机时间：可以用一天其他特色：拍照很清晰，比11好用点，不错?
新***0,star5,外形外观：质感很好，非常精致，粉色好看屏幕音效：显示清晰拍照效果：照片拍摄真实，视频拍摄很强运行速度：运行流畅待机时间：一天一充还可以
u***v,star5,手机是正品国行，使用没有任何问题外形外观：完美屏幕音效：屏幕很好，音效完美拍照效果：很好很清晰运行速度：完美待机时间：续航能力稍差，但也在正常范围内
j***m,star5,iphone13虽然已经出来很久了，但是目前入手是最划算的，屏幕清晰 流畅，官网查询是全新未激活的，自营还是值得信赖放心入，机身尺寸单手握持正好，手感比11好太多了，拍照清晰度提升大 但是微距不如11，信号比11好太多！
q***9,star5,星光色超好看，256g够用了。也好买手机壳。安卓转苹果有点不太适应。流畅度很快，其他都还好充电速度快，发货速度很快。拍照清晰，声音也很清晰，京东下单放心[强][强][强]
头***手,star5,外形外观：很好看屏幕音效：没有杂音拍照效果：跟清晰，分辨率很高。运行速度：很流畅，用来玩游戏也不卡待机时间：电池挺耐电的，充一次电用挺久的
小***o,star5,高颜值，续航能力强，运行速度快，活动购买很给力。物流给力，面对面验机，很贴心。像素也很高，拍出来的照片比其他机子清晰度高，而且也漂亮。
j***p,star5,外形外观：美观大方，庄重典雅。屏幕音效：声音效果好。拍照效果：清晰无比，色彩鲜亮。运行速度：5G速度好快。待机时间：待机时间长，放了一夜电都没减少。其他特色：手感很好，拿取轻便。
肥***2,star5,直角边框很有手感，摸上去很舒服屏幕音效:双扬声器效果，看视频很舒服，身临其境一样拍照效果：苹果手机拍照一如既往比任何手机好运行速度：ios系统运行速度很快待机时间：电池比之前的iPhone12大了很多，续航变长，正常用一天足够了从苹果11换到苹果13，提升很大，趁着优惠直接以旧换新用很低的价格就可以用上新手机了
j***H,star5,拍照清晰 运行畅快 续航很好快递给力，包装好，非常严实。手机外观如图，星光色很好看，很耐看，沉稳大气不俗气。手机整体感觉很好，没什么惊艳的地方，也没有什么短板，用起来心里感觉很踏实，像一个可靠的伙伴。拍人物很清晰，会把人从背景里讨托出来。逆光也清晰！续航也不错。
j***t,star5,很好用，而且粉色太漂亮啦，去那种淡淡的粉色，配上透明壳特别漂亮。而且很流畅，我是从安卓换到iOS的，并没有不适应，很丝滑。拍照很漂亮，每天都喜欢拍各种美景，很推荐
j***3,star3,好家伙，双十一直接便宜五百
j***a,star5,运行畅快 拍照清晰 续航很好通信音质：通话很清晰，音质立体清脆。显示效果：三星OLED屏幕，通透细腻，色彩自然真实。其他特色：iOS 16很流畅顺滑，加大内存至6gb，多应用软件打开更快。
z***5,star5,外形外观：外观很简洁，白色高端上档次。屏幕音效：屏幕清晰，色彩饱满，看着很舒服。拍照效果：拍照质量很好，放大也清晰。运行速度：运行流畅，不卡顿，新手机用着舒服。待机时间：待机时间长。
f***0,star5,王守  义13真的太惊艳了，比之前的手机轻好多，拿久了不累，最喜欢是就是粉色了，之前的手机是内存不够，心心念念的手机终于到手了。13的运行速度非常快，真的非常喜欢这个手机。外观很好看，手感拿着很有质感，屏幕看着非常好，拍照效果很不错。
j***C,star5,一直都用苹果  忠实粉丝了 运行很快  流畅 手感舒适 清晰度高 色彩好 尺寸合适 粉色给老婆买的看着很舒服
-***-,star5,这款手机整体性价比高，拍照效果很棒，电池续航能力强，通信音质好，运行速度快，显示效果也不错。同时，手机颜色好看，手感舒适，使用起来顺畅，带有广角和景深感。另一款手机的音质非常好，拍照效果非常清晰，电池续航能力强，运行速度快，屏幕养眼。
T***0,star5,运行畅快拍照清晰续航很好宝贝收到了，很喜欢十三粉色，颜色看起来淡淡的，不同光线下呈现不同颜色，有时候是白色，有时候是淡粉。。618降价了很多，通信音质：很清晰其他特色：很好显示效果：很好
温***丶,star5,在配色方面，苹果为 iPhone 14 提供的颜色选择非常微妙，并且非常有吸引力。因此，用户将有多种不同的选择，以适合他们的个人喜好。其中浅蓝色和紫色版本最受果粉的关注。iPhone 14 的蓝色比 iPhone 13 浅。因此它有助于散发出更优雅、精致的外观，而且不会显得廉价或过于鲜艳。苹果主张的极简主义标准就是如此。同时，梦幻般的紫色被认为是该系列的主打色，出现在所有iPhone 14系列四款机型上，这是时隔多年带回的彩色版本，帮助用户散发出柔情和迷人的甜美。
咖***颢,star5,用起来超级顺，手感细腻舒适，触屏的时候特别舒服，反应也非常的灵敏，抗指纹效果那是非常的赞，膜的质感很强，非常好看，拿在手里明显感觉很有档次。而且贴膜的容易度，也是so easy的，我是自己搞定的，完全没有费力，用了之后会发现，屏幕的洁净度比别的膜要好很多，整体非常的满意。
u***x,star5,外形外观：外观非常非常漂亮 方方正正屏幕音效：四遍等宽的屏幕观感非常好拍照效果：拍照效果非常好，拍出来的照片很好看运行速度：运行速度非常快，很丝滑待机时间：待机时间长手机非常不错，推荐大家购买
我***发,star5,包装完美外形外观：外形外观非常的趁手，拿着很舒服，不硌手屏幕音效：屏幕够大，显示效果很棒，音效清脆拍照效果：拍照效果好，旗舰级拍照效果
5***6,star5,物流超快的哈，包装非常仔细，还有质感手感很好，挺精致的，质量好，摸着还不错，大小合适，手感好，样子很好看，反正是值得购买。膜的手感也好好，很顺滑，手感棒棒的，很清晰
上***_,star5,快递给力，包装好。手机外观如图，很好看，很耐看，沉稳大气不俗气。手机整体感觉很好，没什么惊艳的地方，也没有什么短板，用起来心里感觉很踏 实，像一个可靠的伙伴。拍人物很清晰，会把人从背景里衬 托出来。逆光也清晰！续航也不错，
越***呵,star5,大舒服了 很喜欢 关注很久了 终于买了 目前用起来很舒服 手感很好 单手操作 重量经 放口袋几乎没感觉 续航真的很好了 轻度使用不打游戏 刷视频 基本就能撑一整天
氺***恒,star5,粉粉嫩嫩，很好看，全新的外形外观：新粉运行速度：快拍照效果：很好屏幕音效：完美待机时间：还不错吧
j***j,star5,用了10天，很不错，反应迅速，续航能力很不错，一天没玩，到下班玩到?没问题，京东发货也快，隔天就到，是正品，外形外观：手感很好拍照效果：拍照感觉比我之前安卓的话，
a***5,star5,外形外观：外观好看颜色也很漂亮 高端大气上档次屏幕音效：屏幕显示清晰细腻 音质也不错拍照效果：拍照真实自然 人像清晰运行速度：苹果系统运行速度非常快
川***油,star5,非常满意的一次购买，看视频和图片效果非常棒。其次 性能非常强劲，运行流畅，玩游戏体验很好。最让 我惊喜的是，电池寿命大大提升，一整天使用下来 还有很多电量剩余。
川***油,star5,非常满意的一次购买，非常好 看，星光色真的很酷炫!屏幕分辨率升级后的显 示效果很清晰，看视频和图片效果非常棒。其次 性能非常强劲，运行流畅，玩游戏体验很好。
小***8,star5,外形外观：外观大气简约，大小拿在手里正合适，刚好屏幕音效：屏幕高清画质好拍照效果：拍照非常清晰 像素高运行速度：运行流畅速度快待机时间：待机时间长 出门再也不用借充电宝了。快递小哥也给力 第二天就到了。
春***昀,star5,外形外观：黑色很炫酷，高端大气上档次。屏幕音效：中规中矩，对得起这个价格了！拍照效果：日常使用还是很够用的运行速度：王者，吃鸡都能运行自如！待机时间：一整天不用焦虑其他特色：京东送货飞快，本次购物满意
J***r,star5,"外观外形:这款粉色的苹果13是6.1寸的,粉色的后背颜色,加上玻璃材质。 使用体验:运行速度还是很快的,运行APP时都是秒开。128G的内存完全够用了,屏幕清晰也是它的优点。 产品质量:质量还是可以信赖的,毕竟苹果也是大品牌,售后服务也比较到位。"
j***r,star5,"这款手机确实是挺好看的,颜值不错,而且细节上也是做得很到位的。系统流畅。好用。耐用。皮试。不卡啊采用独特的IOS系统，操作十分新鲜便捷，外观非常精致美观，让人对手机有了重新的认识。"
l***9,star5,屏幕音效：屏幕色彩显示好，音质很棒运行速度：运行流畅，比安卓强太多了待机时间：就偶尔刷刷视频，回复信息，基本上一天一充
李***望,star5,外形外观：苹果一直使用，都差不多10年的忠实用户了屏幕音效：值得信赖拍照效果：比之前好很多，反应快，真实运行速度：舒畅，
蔡***运,star5,依然那么帅气的苹果13，我买的256G的，星光色的神秘稳重，很有质感，而且大小，外形非常喜欢，拿在手里非常的舒服。手机背面是玻璃亮镜面的材质，这种磨砂与亮面的搭配，看上去非常大气，很上档次，太喜欢了，嘿嘿。
氺***恒,star5,外形外观：完美屏幕音效：正常拍照效果：正常运行速度：很快待机时间：还不错目前性价比极高的机型！合适做备用机或者给老人使用避免安卓的垃圾推广app
c***9,star5,一直都在京东买东西，跟商场的一样，是正品，而且一般都有很多优惠，价格本身也很优惠，质量也有保证，快递物流超快，今天买，第二天就能到，非常好的消费者购物体验，产品包装也严实，很仔细，非常满意！
企***儿,star5,这款手机性能出色，搭载了强大的芯片，运行流畅且快速。我可以同时打开多个应用程序而无需担心卡顿或延迟。屏幕的显示效果非常出色，色彩鲜艳，细节清晰，使我享受到更加逼真的视觉体验。另外，苹果13的摄像头表现出色。它拥有强大的拍摄功能，可以捕捉清晰、生动的照片和视频。无论是日常生活中的美食照片，还是旅行中的风景，都能得到出色的效果。
吖***春,star5,618买性价比还可以外形外观：规矩，舒服拍照效果：苹果相机一如既往品质很高运行速度：很快待机时间：新手机待机时间一天没问题
j***7,star5,一家人前后买过四台苹果手机，苹果的系统真心可以，上一台是6P，其实还是挺好用的，日常使用也不会很卡只是听筒坏了，要开免提或耳机，趁着618活动，买台13。颜值在线，运行流畅，待机时间也可以。非常满意，好评！
牛***望,star5,苹果13收到货了，迫不及待的打开包裹，映入眼帘的是非常精致的外观，很好看，符合我的审美，激活也很方便，导资料可以一键导入，真心喜欢ios的系统很流畅不卡顿，整体待机时间也不错，实力推荐的好手机！！!
热***栆,star5,外形外观：苹果的机型一直都很好看屏幕音效：屏幕也好拍照效果：比11好多啦 不过还是xs拍照更好看运行速度：256g的内存够
甯***芯,star5,粉粉嫩嫩的超级好看！外形外观：太喜欢了，好看，玻璃质感好屏幕音效：可乐拍照效果：苹果的拍照没得说运行速度：目前还可没出息出现啥问题
j***g,star5,外形外观：粉色很好看，很粉嫩。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果非常好。运行速度：运行速度快不卡顿。
艾***璇,star5,一如既往的小苹果手机13，外甥女高考完挑选了这款手机，外形绿色壳的，速度杠杠滴，拍照视频没的话说的，好用！让她觉得很实用很完美，很喜欢！相信京东！
志***猪,star5,年质保棒棒的。拿到手就迫不及待的拆封了，做工很精细，机器运转流畅，苹果的产品好就好在你用了一段时间后还是一样的感觉，不会觉得会卡顿，好评，赞一个。帮同事买的，不是我自己用的，都好多年不用新款水果机了，咱也不知道咋样，手机收到了，质量很好，做工精细，款式新颖时尚，同事非常喜欢。觉得东西不错我就会给好评宝贝产品质量很好，是正品。运行速度：能用，不含糊。左右。
x***2,star5,外观颜值：非常漂亮 材质手感：非常好外，：简约大方，大气，上档次 直观感受：大气宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家??
梁***语,star5,安全下车，是正品，东东给力，系统一如既往的流畅，颜值超高，特别喜欢绿色，活动也很划算，果断下单，是plus会员还有京豆返，一次愉快的购物体验！！
饰***运,star5,这款Apple iPhone 13确实蛮可以的哟，做工极其细腻，我自己也是才入手不久的，手机背板非常好看 整体质感不错 单手拿手里很合适。瀑布屏体验很棒 操作很灵敏。室内拍照使用体验不错 ，室外还没拍过。正常使用一天一充。100w快充真的太惊艳了。工作日可以早上起床开始充电，简单洗漱，吃个早饭。上班拿走的时候带上就满了。
2***4,star5,收到了试用三天，来做个评价，虽然是上一代的机子，但是流畅度一点不比最新的差，屏幕分辨率高，反应速度快，性价比很高，很赞
l***8,star5,这款iPhone 14真的是太棒了！首先，它的外观设计非常精美，每一个细节都处理得非常好，让人一眼就爱上它。其次，它的拍照效果非常出色，具有出色的分辨率和色彩还原能力，让我随时都能够记录下美好瞬间。此外，它的性能也非常强大，能够轻松应对各种任务和游戏。总之，这款iPhone 14是我用过的最好的一款手机，强烈推荐！
邢***峰,star5,绿色很满意的选择，非常高贵，突破常规的那种感觉。256G内存够用，手感不错。 操作丝滑。物流很给力，包装的也非常完美。赞一个！
丞***鸾,star5,外形外观：白色颜值非常高，入手的质感也很好屏幕音效：屏幕也很不错，打游戏非常流程拍照效果：苹果的拍照一直都非常能打，爱了爱了
喜***o,star5,京东物流非常快，一下子就收到了！手机很好看，背面是玻璃镜面的设计，非常的简约又不乏质感，触感也非常好。手机的配置也很好，清晰度特别高运行速度很流畅！
凌***汤,star5,外形外观：非常完美，爱不释手啊。屏幕音效：一如既往的nice。拍照效果：最爱苹果原相机。运行速度：再也不卡顿啦，游戏，视频非常丝滑
j***u,star5,外形外观：外观没得说，送人的，对方非常喜欢，也很好看屏幕音效：苹果手机的音效还行，外放一般般吧，声音不算大拍照效果：拍照效果挺不错的，有防抖运行速度：系统很流畅，用了几天，还在适应中待机时间：刚开始用，待机还行，基本一天一充
魔***树,star5,13的充电线变了，也没配充电头，手机还是很好的，从旧到新传数据也很方便，用个半天感觉就跟用原来手机一样。
U***7,star5,续航能力:很好拍照效果:清晰运行速度:畅快银色这颜	色真的太治愈啦，屏幕好大好爽，拍	照也特别清晰，非常炫酷!很有分量，拿在手里沉:甸甸的，触感很好，128G运行很快用着不发烫，平时待机的话比之前用的64g长了很久。信号也挺稳定的
j***v,star5,如图，实力貌美。手感很好 小巧便携 颜色巨巨好看！老婆们可以直接冲粉色 配透明壳也OK的。我觉得电量很够用、一天一充 充电到80很快 、会发烫很正常。隔一会就好不影响（有时候充电20～40%左右会发烫、后续就不会）通话音质正常 拍照很清晰 好看的～
寒***1,star5,外形外观：轻爆 大小一只手可以操作屏幕音效：高清拍照效果：绝了待机时间：?电池蛮大的 续航时间长运行速度：不管玩游戏 看剧 还是什么都很不错
-***宝,star5,外形外观：手机很好看，机型很好，颜值很高，黑色不失高雅屏幕音效：屏幕很灵活，触感很好拍照效果：拍照很清晰，喜欢用人像运行速度：运行速度很快，不卡顿
咿***y,star5,好看好看好看！很好用。外形外观：美丽屏幕音效：好的很拍照效果：美丽好看好看好看好看运行速度：快的待机时间：长的，出去玩可以管一天，不打游戏的情况下
戴***0,star5,"运行畅快拍照清晰续航很好美,背面的镜面设计非常有质感,触感非常舒适。大屏幕也非常漂亮◆清晰度特别高，颜色还特别丰富。手机的配置也非常强大,处理速度非常快，光线条件不好的拍照效果也非常棒。另外,这款手机支持5G,网络速度飞快,有时我还用它搭 WiFi，可谓非常方便。总之,我非常喜欢这款苹果强烈推荐给所有数码控"
望***开,star5,外形外观：粉粉的，很少女拍照效果：拍照很清晰，很还原，像素不错运行速度：运行速度飞快，苹果机还是?的待机时间：新机待机一天都可以，也不用担心一下就没电
清***y,star5,外形外观：外形外观好看，拿在手里很舒服，质感很好屏幕音效：屏幕音效佳，很赞拍照效果：苹果拍照没得说，爆赞运行速度：运行速度很快，没有卡顿的，赞待机时间：待机时间可以，经常用的一天妥妥的
