https://item.jd.com/100060344323.html,AppleMacBook Air,100060344323,2.89kg,中国大陆,15.0-15.9英寸,Apple-MacBook Air,DCI-P3,无机械硬盘,支持IPv6,256GB,MacOS,8GB,15.0mm及以下,60Hz,高端轻薄笔记本,16:10,Apple M2集成显卡,Apple M2,Apple,星光色
用户名,评分,评论
清***愁,star5,运行速度：运行速度不错屏幕效果：屏幕分辨率这些都是顶级的；散热性能：安静的很，一点风扇的声音都听不见外形外观：午夜色真是不错的，外形外观简直棒棒的，其实苹果笔记本优点很明显，缺点也很明显，你买了一个笔记本还有好多配件要买，隐形的配件钱真不少
u***1,star5,产品质量好屏幕效果：牛外形外观：喜欢这个颜色啊散热性能：绝佳运行速度：很快呢
爱***猫,star5,送给朋友家孩子的礼物，着急送，所以在京东买的，隔天就到了，非常不错，因为送人的没打开看，也用不了，所以具体怎么样不太清楚，先习惯好评了
陋***亨,star5,很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心
j***u,star5,物流速度特别快，预售当天就到了，品质特别好，新款外形挺酷炫，很轻薄
下***雨,star5,非常好，用的很满意，感觉物有所值。
T***i,star5,外形外观：完整很棒。轻薄程度：好评。正品质量好。
j***l,star5,屏幕max运行效果很好，教育优惠购买，非常实惠，很赞
乐***田,star1,拿到手就发现一个瑕疵，连刚发布的新品都这样？？？
j***o,star5,运行速度：运行速度也很快屏幕效果：15寸屏幕很清晰
听***丶,star5,第一次用苹果的笔记本，画质音效非常的nice，物流也很快，包装非常OK！
兵***9,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错
烨***鱼,star5,给中考结束的女儿买的礼物，用起来很方便，待机时间很给力。
A***1,star5,用了8年的macbook终于换了，确实15寸的大小很不错
山***3,star5,客服耐心讲解，物流也很快，已经收到货了，很满意，下次还会光顾的。
印***妞,star5,新款屏幕很大，轻便，颜值高，价格也高
买***卖,star5,刚好做活动，价格便宜了很多，性价比超高，真的特别划算
怠***y,star5,京东教育优惠真的太给力啦！！
m***c,star5,宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星
n***y,star5,非常轻便 音色特别棒 真香~
暮***夏,star5,非常哇塞的一款产品，屏幕够大，suduhenkw
落***6,star5,买来送人的，没法拆开看，到货很快。
j***d,star5,不错，非常喜欢，一次愉快的复购
T***B,star5,速度很快，一如既往的好产品，好平台
j***D,star5,非常可以?好用值得购买笔记本
j***p,star5,速度快的很，宝贝很不错
j***e,star5,送货超快 推荐购买 满意
j***8,star5,包装真不错，速度非常快
黎***声,star5,东西很好用，下次接着买
j***r,star1,非常差，服务不行，老款鼠标不支持，新款鼠标没有货，垃圾商家。还是官网放心
天***我,star5,送货快，看着也很不错
k***5,star5,运行速度：确实比我19款的intel芯快很多散热性能：旧电脑数据传输过来的时候有些发热，使用过程中感觉不到发热屏幕效果：屏幕更大了爽很多轻薄程度：对轻薄本来说并不轻外形外观：颜色倒是不错，缺点是容易留指纹
小***章,star5,电脑收到了 上一个苹果电脑用了六年了 该换了 15寸确实蛮大的  大屏幕看着就是爽 目前没发现什么不好的地方 还是比较相信京东自营 也相信苹果的质量
醉***2,star5,苹果老用户了，已经换了好多个本，前两年因为差旅新买了windows的本，用起来还是比较方便，但是在影音娱乐方面这种苹果的中低端产品用起来很不错，做工真的是好，如果端口再丰富一些就更好了
M***u,star5,一如既往的好，使用非常流利。不过新电脑都有一股药水的味道?，这也证明是新电脑。
j***q,star5,非常好，屏幕高，速度快，颜值美，缺点就是有点贵。。。。。。。。。。。。。。。。。。。
c***1,star5,外观好看，很薄，但不轻。希望电池经用，也希望能做些重活。其他的感觉还好。主要是苹果的品牌好啊，希望服务也很好。没舍得买512GB的。
m***g,star5,运行速度：快到飞起屏幕效果：清楚细腻散热性能：完成不发热外形外观：简约大方轻薄程度：薄到难以置信
C***s,star5,买了第三个了，这次是教育优惠加上送耳机 确实不错
爱***面,star5,大屏看着确实挺不错，续航也很好，就是喇叭比较拉了。。。
赵***7,star5,运行起来太爽了，苹果就是好用
猎***3,star5,东西没问题，毕竟是水果家的；物流更没问题，因为个人原因联系后到快递点取得，服务很热情周到，早上货刚到放下手中的事帮着找到了。
u***s,star5,电脑不错，外观漂亮，做工精细，没有瑕疵
D***-,star5,京东购物多快好省 15寸的真香
j***9,star5,首选苹果，手表，手机，手提，一站配齐
w***9,star5,京东自营的商品物流就是快，隔天买第二天就到了，果断好评！
u***x,star5,不错不错，第二个苹果笔记本了，原装行货，物流速度快。
j***i,star5,苹果电脑就是速度快。
砌***大,star5,颜色漂亮，速度快，屏幕大！
l***9,star5,帮忙给朋友买的。应该不错。
j***Y,star5,屏幕效果和运行速度不错。
j***a,star5,速度发货，东西不错，好评。
G***1,star5,用着不错，跟期待的一样
j***Y,star5,该产品运行速度可以。
s***n,star5,换掉了使用11年的rmbp，一直等一个轻薄的15寸本子。终于等来了，第一天就抢着下单，正在传数据中，希望好用
听***了,star5,一直想买这款，还不会用，慢慢学习中。
j***q,star5,苹果的产品没得说，如果能再有鼠标就更好了！
H***e,star5,白条支付，发货神速。
请***B,star5,完美    剪辑起飞
陈***c,star4,买完立马降价这个挺烦人，及时沟通补差价。还有就是我买的256g内存，建议512内存，这个处理器是8-10核，16g运行的，看电视，做表格，处理图片都可以，渲染可能会慢一点，但是也可以，内存256不够用切记
L***1,star5,之前是13.3寸M1的Air，屏幕小了点，就换了这款15.3，音响好点，前提是不要跟pro比。也在14寸新款pro之间纠结了一段时间，是要大屏轻薄轻办公，还是要好屏幕好音响但小屏稍重，想想还是按自己的需求取舍。暂时没啥问题，希望耐用。
j***r,star5,看看，刚拿到的电脑，你告诉我是全新的，背面的磨痕怎么来的？屏幕左下角又是怎么回事？打开包装就不退了，让我去检测，如果质量问题就给退，现在就算它是全新的，也是台瑕疵的，我就怀疑是翻新机，
c***y,star5,买来给送礼的，我个人是对打不了游戏的MacOS没一点生产力需求，奈何Apple产品的格调高。包装非常ok，京东还是稳啊，最后，还好送出去了。
j***5,star5,还不是很熟呢，初次接触苹果电脑。
j***z,star5,电源线有磕碰 虽不影响 但有必要发个评论牢骚下
W***7,star5,送高考侄女的，苹果手机，手表已到位。怎么能少了电脑，全部采购到位。
正***鹰,star5,垃圾玩意，外包装拆了就不能退了，用着还卡的很！
m***7,star5,机子还可以唯一不足的就是所有电脑配件都要自己花钱买！
诚***本,star4,送人的。没有拍图片。
广***云,star1,买了第三天，降价200元，明明是7天保价，但同样的配置，不同的商品编码，就不能保价，京东耍起无赖来，眼都不眨一下。极差评
j***l,star1,开箱发现电脑机盖上好多指纹印  触控板上也有留下的压痕 这么大的店都给发后封机对吗 真的很无语 太差劲了
J***8,star1,打开产品外观有一道很明显的瑕疵，给100元补偿就过去了，后期不同意补偿，结果就不给处理了，有瑕疵说明是别人退回又重新刷机包装售卖的，无良商家，无良京东，更气人的是说618是最低价，刚买了20天，降价300元，还送1699的耳机，这就相**000元多元，还不给保价，之前一直在京东买产品，这次真的太气愤了，2000多元，差价就这样赔了。当时对比其他店铺价格比京东自营都便宜2000多，还是选择官方，结果这次太让人失望了。电池根本用不了18个小时，10个小时都不够，还说不是产品问题，再也不在京东买东西了，价格贵，质量还保证不了。运行速度：卡屏幕效果：晃眼散热性能：用不了多久很烫外形外观：有瑕疵有划痕轻薄程度：比较重
人***哥,star5,特好，虚拟机用win11也好，就是吸灰.运行速度：相当快屏幕效果：相当清晰散热性能：未重度使用，未发烫，可能是空调房用的原因。外形外观：时尚，好看。轻薄程度：薄、轻其他特色：OK散热能力：OK运行速度：相当快。一直使用iPhone，自用电脑淘汰后，一直在犹豫要不要用Mac，比较过M1芯片，13.3和13.6，最后在教育优惠的加持下，一狠心入手了这款。选择这款黑色也是因为人生第一台笔记本就是黑色的，银色虽经典，但个人更爱深灰。 使用win的后遗症目前还是比较严重的，目前还在适应Mac的系统。还有很多要改变的地方，天天翻翻攻略，看看小红书啥的，也挺有意思。 陆续入手一些配件，把之前的外设尽量利用上。 熟悉之后，肯定会越来越好。键盘按键舒适，静音，但因为之前一直使用机械键盘，一直感觉不敢发力的感觉，哈哈哈哈。目前来看，比之前使用的各类产品，续航真的是相当OK！ 唯一不知道的就是虚拟机的win11如果不激活，后面还可以使用吗 ，激活的话又一笔银子?，舍不得。 固态硬盘还是加装，舍不得定制的，好贵好贵，就是不知道目前的256能不能坚持坚持一段时间。 一入苹果深似海啊，各种配件都贵的要死要死的。现在犹豫要不要屏幕贴膜，又怕破坏涂层，目前不知道这个涂层到底是啥意思。。。。。
L***0,star5,产品问题，表面磨损，申请换货，寄回去，检测告诉我，现在电话告诉我产品激活不能换货跟退货！很无语，自己买了一个有问题的电脑，还不能换！我没有激活！没有激活！
s***7,star5,电脑不错，就是有点大，有点重了。
魏***0,star5,?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！
j***v,star5,很薄
u***b,star5,个人感觉挺好的
j***e,star5,很负责，点赞
b***y,star5,挺好看的
j***丹,star5,非常满意
j***k,star5,还行吧
j***g,star5,不错
悍***0,star5,不错
P***k,star5,不孬
涛***雷,star1,垃圾，以后买苹果产品一定要去苹果官网买，教育优惠版一个月都可以补送耳机，但是某东不补送！以后谁还敢在这里买，真的是蠢蛋。非常后悔。
c***T,star1,人生第一次差评，真的感觉是被**了，星期三问的有没有活动，星期五就有了，我刚把电脑拿到手，然后我激活后问他要软件的时候才发现这个活动，因为之前就很相信京东，这种处理方式让人很难接受，图一是到货后的活动，图二是我周三咨询的时候她的回复
s***o,star5,Apple商品的质量肯定是没得说了，屏幕也够大，清晰度也非常OK，总之，这台笔记本还是值得购买的，比原来老款的Air强太多了。
j***e,star5,很负责，点赞
b***y,star5,挺好看的
j***丹,star5,非常满意
j***k,star5,还行吧
j***g,star5,不错
悍***0,star5,不错
P***k,star5,不孬
涛***雷,star1,垃圾，以后买苹果产品一定要去苹果官网买，教育优惠版一个月都可以补送耳机，但是某东不补送！以后谁还敢在这里买，真的是蠢蛋。非常后悔。
c***T,star1,人生第一次差评，真的感觉是被**了，星期三问的有没有活动，星期五就有了，我刚把电脑拿到手，然后我激活后问他要软件的时候才发现这个活动，因为之前就很相信京东，这种处理方式让人很难接受，图一是到货后的活动，图二是我周三咨询的时候她的回复
s***o,star5,Apple商品的质量肯定是没得说了，屏幕也够大，清晰度也非常OK，总之，这台笔记本还是值得购买的，比原来老款的Air强太多了。
