https://item.jd.com/100014352499.html,AppleiPad（第九代） ,100014352499,0.888kg,中国大陆,64GB,支持专用键盘,其他,iPadOS,7.1-9mm,10.2英寸,其他,A13,2160*1620,不支持IPv6,指纹识别,灰色
用户名,评分,评论
o***u,star5,平板轻巧方便，每天学习必备，手感好，散热也很好，反应速度很快，颜值高，还轻薄，续航也可以，屏幕显示效果也很好，运行速度很流畅，另外物流也很快，昨晚下单隔天早上就收到货，太赞了，值得推荐！
j***M,star5,外观材质：外观材质：这一款外观简洁大方，手感好屏幕效果：屏幕大，色彩好，看着非常舒服运行速度：运行速度快，操作简单，工作娱乐学习都比较趁手。其他特色：电池续航能力强，很抗用
a***8,star5,屏幕显示很清晰，外放音质比手机还强些，还保留这3.5mm耳机接口，还是非常不错的：电池续航也行，可以满足我的日常需求。想要购买一款能笔记、性能又好、又不愿意折腾平板系统，只需要保证日常使用流畅而简洁的平板，那么iPad 9 就是一个非常不错的选择。又或者说只是想买一款记笔记体验又不错，玩游戏性能又好的平板，对看电影呀、听歌之类的需求没多大想法，很在意平板的使用寿命。那么也是iPad 9 最贴合的用户需求了。
黑***风,star5,屏幕效果：非常棒，写字很舒服外观材质：就是喜欢苹果的质感运行速度：还不错，对得起这个价格轻薄程度：挺好的，比想象的轻得多其他特色：苹果的平板还用想吗，用了安卓的平板，还是选苹果
超***户,star5,外观材质：很清薄，设计简约大气上档次屏幕效果：嘎嘎高清舒适，带有护眼功能运行速度：嘎嘎流畅，从不卡顿，苹果不会让人失望！轻薄程度：很清薄方便携带，出门携带太方便了
叶***云,star5,好多次在京东买苹果产品了，每一次都没有失望。苹果产品依然一如既往的好，画面质感非常棒。玩了一会，速度非常快，而且不烫。给老人买的，这样看起来舒服。快递速度也是非常快。
啊***哦,star5,终于入手了！敢在六一这一天，算是送小朋友的生日礼物！屏幕清晰，运行速度快，外观高档有质感，非常薄！下载速度快！软件和手机可以直接同步，非常省事！
j***x,star3,物流真差还放驿站，平板挺好的
M***o,star5,屏幕刚刚好，运行速度也很快，拿着挺轻快的，便携性好，非常满意，A12芯片性能上应该够了，操作很流畅性能很强。屏幕色彩艳丽，显示效果非常好，电池也比较充足。
阿***1,star5,十分流畅，十分喜欢运行速度：速度非常快???外观材质：银色的，根据个人喜好吧，我非常喜欢轻薄程度：中度厚叭，我拿着厚度刚刚好其他特色：屏幕宽，10.2寸比我原来的10.6看着还大
吱***猪,star5,外观材质：不错，很高级的感觉屏幕效果：显示效果好，色彩鲜艳运行速度：快的，很流畅轻薄程度：有点薄，不知道会不会弯其他特色：快递很快，包装完好无磕碰
h***G,star5,外观材质：ipad的配色真的蛮好看，显得很高级屏幕效果：显示清晰，日常看视频写字足够用了运行速度：运行速度很快，主要是可以和手机互通，同品牌直接网页，照片这些，非常方便
j***5,star5,平板已收到好久了，用了一段时间才来评价，非常好用，外观挺漂亮，材质也不错，加了个保护壳用着更顺手了，屏幕挺大啊，而且运行速度挺快，也比较轻薄，总体使用感更！
小***a,star5,外观材质：无瑕疵屏幕效果：屏幕显示清楚，无不良反应运行速度：反应很灵敏轻薄程度：非常轻薄，比手机薄其他特色：指纹解锁也很灵敏
s***7,star5,买给孩子用来学习和画画，孩子还小所以还不需要用到 pro，等以后不满足需求了再升级。外观材质：一如既往的优秀屏幕效果：细腻，色彩还原度很好运行速度：完全没问题轻薄程度：轻薄便携
润***妈,star5,啥也没说了，，没毛病，太好用了，，，，还得是苹果，，特别好用，看电视剧，，只要平板还买苹果，，，，希望性能稳定，，
t***n,star5,颜值很高，全新正品，物流很给力，很喜欢。价格也划算。京东一直都值得信赖，品质好价格实惠，买大件首选京东，很靠谱！！！！
洛***龙,star5,配送速度很快，外观材质：很好看屏幕效果：优秀非常喜欢不愧是苹果，运行速度快，很流畅，有教育优惠活动的话也很实惠总体而言是推荐的，希望内存够用吧
胖***_,star5,买的最大内存的，这款平板设计外观美观大方；手感非常不错，屏幕特别大特别清晰，看着很舒服，色彩饱和度也非常好，视觉效果不错，运行效果不错。非常轻薄，外出携带方便，推荐购买。
j***u,star5,发货速度超级快，隔天就到了，因为看网课需要，是学生党的刚需，哈哈哈，平板运行内存够，流畅不卡顿， 屏幕够大，电池续航能力强，充满电一直用的话，能用一天。
冰***6,star5,电子产品都是当天到货，特别快，特别好！非常棒，京东值得信赖！刷B站学习都很好用！外观材质：材质不知道！屏幕效果：很赞！运行速度：很快！轻薄程度：很轻薄！其他特色：很满意！
夭***漫,star5,很满意哈，买来给孩子认字的，屏幕大一些，比手机用起来效果好，对眼睛伤害也小，以后学习什么的，也方便，内存大，反应快，多用几年。
紫***者,star5,618买的，叠加优惠券和***支付优惠，1900多一点入手的，还是挺爽的，京东物流很快，用啦一个月了，暂时没什么问题，看网课也很顺手，性价比还是挺高的
影***z,star5,苹果的平板用着感觉很流畅，安卓的平板对比起来，处理器要求高，不是高端处理器用不到一年就有明显卡顿，ipad的软件生态也比android 要丰富，软件适配程度高，兼容性好ipad的笔记功能非常完善，搭配apple pencil非常轻松做笔记入门版的ipad扬声器只有一个，这点不介意完全可以入
懒***率,star5,外观材质：好，摸上去冰冰的屏幕效果：很可以，屏幕很大，追剧打游戏都很合适，非常推荐运行速度：非常快，上一个mini5用了三年，这个可以再用三年轻薄程度：很轻薄方便携带不会太笨重
s***1,star5,一直用苹果的ipid，其它牌子的都不好用，也用不习惯，用来用去还是苹果的好用，上网课、玩游戏、聊天都很好，速度快、不卡顿
m***2,star5,ipad的忠实老粉，用了好几代了，使用很流畅，用了很久都使用的很顺畅，更新一个又可以用好久，爸妈看视频，小学学习都很nice
1***2,star5,运行速度：运行很流畅，很多功能很实用，电池耐久屏幕效果：屏幕有护眼，不伤眼睛搭配笔很适用学习，价格实惠
j***l,star5,不错的平板，流畅度很奈斯屏幕效果：屏幕很清晰，显示的很高清运行速度：流程，丝滑，不错的速度外观材质：没有磕碰，全新机器。其他特色：物流送货速度快，值得信赖。下次还来回购
j***1,star5,平板收到了，颜色材质，简约大气，屏幕清晰明亮，光滑，运行速度很快，声音响亮，厚薄度刚刚好，携带方便，性价比很高，值得拥有。。
妖***鱼,star3,打开运行非常快。看视频贼好
B***y,star5,外观材质：标准性ipad，四四方方很周正屏幕效果：屏幕显示不会晃眼睛，显示清晰清楚运行速度：速度很快，多任务切换毫无压力其他特色：专门用来给孩子学习使用的，效果很好
漂***雪,star5,物流很快，包装很好，没有破损，屏幕够大也很清晰，很轻薄携带方便，颜色也好看，看电视看电影很方便，运行流畅，京东值得信赖。
j***S,star5,真心喜欢，颜色、款式都非常棒！这个产品无论从外观还是质量都是很好的，达到了预期值，值得一个好评。货真价实，良心卖家，客服很贴心，物流速度也很满意，整个交易过程很顺利，很开心的一次购物体验。好东西大家分享，已经推荐给身边的朋友，希望以后店家有更多更好的产品。
诸***d,star5,给老婆买了看电视的，老婆挺喜欢，也挺好用的。看电视舒服多了，很大很清楚，在618活动期间买的，比平常划算很多。还是比较值得。用着目前还不错
落***官,star5,还是不错的，上一个已经用了好几年了，这次买个新的，还是一样的体验，可惜没有金色的了。运行起来很快的，看视频很流畅，用起来也很丝滑，不错不错
V***3,star5,xa系统功能强大也很流畅!外观很不错，非常适合用来办公!毕竟是老款了，打开应用和切换应用都非常流畅，收到马上拆开正品，不错的一次购物体验，搞了很大一个箱子，而且重量也不算太重，看着很温和不刺眼，不会感到累
j***c,star5,平板收到了，外观颜值简约大气，大小合适，追剧不费眼，屏幕清晰，声音响亮，运行速度很快，很方便携带，性价比很高的一款平板。。。
j***s,star5,平板颜值特别漂亮，外形设计尺寸大小非常给力合适，材质摸起来手感非常舒服，运行速度非常流畅，运行速度非常满意，非常方便携带出门在外！
新***东,star5,购买的是正品，带有充电器，系统运行流畅，机身厚度合适，机身很有质感，不做专业和办公用途，64G够用，否则还是要买大内存。
Z***e,star5,买了新ipad，手感特别的舒服，可以保护到屏的，对平板保护也很好的哦，质量棒棒的跟手机屏幕贴合度很好，对平板保护很合适，特意选择黑色的，不会划伤屏幕，看起来都是上百的产品了，安装拆卸都方便，收到了就用上了，颜色可以选择的比较多
正***户,star5,显示效果很好，质量也不错，非常喜欢银色，机器也很轻薄，平板电脑只选iPad，64g足够用来刷抖音 追剧看电影了，指纹也很灵敏
h***G,star5,618期间，价格非常合适，果断购买，京东配送也非常快，第二天到了之后没有任何问题外观材质：颜色非常好看，和宣传图基本没有色差轻薄程度：非常轻薄，拿着也不会很累
超***户,star5,不愧是苹果，一直使用的品牌！真的太推荐了，非常流畅不卡顿 ，学习看剧打游戏都不会有什么影响！太完美了！一部iPad可以用好几年，很省钱！
K***u,star5,平板收到啦 东西是全新正品 很强不错 到货已经好长一段时间了 体验了一段时间 总体感觉很不错 上网课 和看电视剧都不错的 不错
s***s,star5,平板很好，屏幕很大，反应很快，挺好玩，比小米的强，孩子拿到就不给我了，邻居看了也想买，东西不错。攒点钱再给自己买一个，。以前没咋用苹果的东西，现在感觉挺好，想换个苹果电话试试咋样
j***4,star5,产品品质非常好!!物流也很快，包装比较细致加了泡沫。在官网查了序列号安全下车!!!值得回购！在家办公，非常方便，给娃上网课，也非常的合适。运行特别的快，不错，很满意的购物体验
j***2,star5,发货速度真的很快！教育优惠又让我省了好几百！颜值也是真的高！打开应用切换页面什么的都很流畅，重量也不重 很轻便，真的很方便学生党学习！
宁***儿,star5,趁着618有活动赶紧入手，用来看视频的，所以买了最低配置，完全够用。性价比超高，两个颜色都很好看，性能流畅，电池耐用，屏幕够大。
j***c,star5,收到货就马上打开看了，外观颜值简约，金属材质，屏幕清晰度很高，声音响亮没有杂音，运行速度很快，很轻薄，携带方便，很适合外出工作
j***v,star3,净送一些没吊用的赠品
梦***u,star5,520老公送的礼物，特别喜欢，平时经常画画，看画很方便。追剧也很方便，在购物车放了很久，这次有活动就果断下单了，第二天就送到了，速度很快
大***9,star5,平板是全新未激活的平板，质量很好，非常喜欢的一款平板电脑，携带也十分方便，使用起来很流畅，没有卡顿，非常喜欢，有需要再来。
海***3,star5,外观材质：好好好好屏幕效果：超级细腻运行速度：超级快轻薄程度：薄薄薄其他特色：挺好 第二次买这个苹果平板了，18年买的苹果玩游戏 用了五年才卡 已经退役了，这次再次买一个苹果继续玩游戏 希望这个平板一如既往地好用
y***2,star5,京东家电消费券+学生价购入，价格很划算，买回来给孩子学习用的。256gb应该够用了，我个人觉得银色可能会更好看，不过这些都不重要了，运行速度也挺快的
永***人,star5,苹果平板质量好，外观材质非常好，运行速度也快，电池容量也大，买着给小孩子看视频学习的，可以用几天才充一次电！不错，性价比超高
握***冷,star5,买的第二个平板了，可以用来学习看电视玩游戏，我主要是用来看电视的，特别好用呦，感觉比手机看电视舒服，用起来不错，满意满意满意
淹***4,star5,618加上学生优惠，这个价格非常划算，用着很流畅，外观很薄，方便拿，用来学习看视频什么的都很方便，虽然照相可能比较一般，但是用起来没别的问题了。
靓***曹,star5,很喜欢，很快，很流畅，女朋友很喜欢。送给女朋友备考的希望它可能助我女朋友考上吧，这样我们就很方便在一起了。每天做做菜，捏捏肩，真的好日子，很喜欢
逍***辞,star5,618期间购买很划算  还有免息  很棒  使用流畅  笔记  游戏没压力 收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……物流和产品都不错，性价比高，赞赞赞???
我***_,star5,在京东买电子产品已经很多次了 一如既往的很稳定 这次也很满意 和预期一样 颜值很高的一款平板 性能也相当不错 还很轻薄 带出去也很方便
我***发,star5,外观材质：外观设计还是很好看的，拿到手上感觉非常的nice屏幕效果：屏幕显示嘎嘎强，苹果产品值得信赖运行速度：运行速度非常的快，A13确实是还能再战的，非常的丝滑
单***宇,star5,终于买到自己喜欢的宝贝了，很满意的一次购买，超出我得预期，质量，版型，面料，做工都很好，真的是太棒了，身边的人都问我要链接。
j***G,star5,很好，物流很快，东西很给力，性价比很高！真心喜欢，颜色、款式都非常棒！品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢宝贝已收到?，超级喜欢，颜值高又实用，超级喜欢！???跟实体店没有区别，还便宜，喜欢！
j***u,star5,平板店家发货很快，包装很精致，打开试用，做工精致丝滑，平板软件功能强大，系统操作很流畅，电池充电快且耐用，外观漂亮大气，
9***2,star5,一直想买一个ipad，这次终于如愿了。使用很顺畅，也很舒服。但是唯一很头疼的事，下载软件要收费。这就是很离谱，果然是垃圾苹果，哈哈哈。
小***6,star5,孩子学习需要，趁着618下手，大家都说是性价比很高的一款。目前用着还可以，质量，外观，手感，都和说明书一样。以后再来追评。总之好评。
我***呀,star5,这款iPad是性价比之王，虽然两三年了，但是续航依旧不卡，现在价格也便宜了，确实不错，使用也很流畅，iOS系统很棒，推荐购买
买***0,star5,活动买的，真的实惠，抢到就是就是赚到，内存也能满足需求，清晰不卡顿，音质很赞，喜欢喜欢很满意，，孩子也能学习用，大人也能娱乐用，
i***呀,star5,感觉还不错，哈哈哈哈哈，整体还算不错，不知道买贵了没有。物流速度快 而且机器也不错很有iPad的感觉，很高大上呢…………
小***鸭,star5,到货了，完全没问题，运行流畅，特别喜欢ios系统，也一直用的是苹果，京东到货快，A+会员也便宜，购物特别省心，爱了爱了，下次继续选择京东
黄***呐,star5,还是很不错的，我觉得相对于2022款的，2021款的性价比更高，对配置要求不是很高的话入手这款就可以了，完全够用，两千出头的价格非常适合
j***k,star5,苹果产品质量非常好，性能完全超出期望值，平时用来追剧，发货速度非常快，包装非常仔细、严实，很满意的一次购物
瓦***碧,star5,买电子产品一直都选择京东，京东的东西质量有保障，售后也很方便，这次有活动，刚好这款电子产品也参与了，果断下单，快递速度非常快，送到我手上的东西是全新的，功能没有问题，符合预期，看后面使用起来还有没有发现别的问题，目前来看我很喜欢。
j***j,star5,蹲着618的时候买的拆箱检查看序列号什么的基本都没啥问题，立马就用上了。物流很快，京东一贯的速度真的很难不爱吧。配合pencil用来学习学习，提升自己
j***b,star5,已经用了一段时间了，没有什么问题，很喜欢。大概几年之后才需要再换一个吧！！第一次用iPad，体验感很不错，值得购买
j***u,star5,手机发货很快，包装很精致，手机超级棒，拿回来之后就迫不及待拆开了，手机样子很好看才发现手机自带透明的手机壳，良心配置，很有个性。?
c***1,star5,买给小孩子学习用的，内存不大可也够用，运行速度很快，屏幕很清晰，不是专业看剧用的，给小孩子学习用我觉得足够了，赶上618买也很划算
j***1,star5,618买的，比平时买要便宜些，屏幕大，速度快，各方面都挺好的的，京东自营店，质量有保障，送货速度超级快，凌晨3点下单，睡一觉起来就到了，是怕我变卦吗？不过真是辛苦京东的快递员了
橙***打,star5,很喜欢，买来给儿子的六一儿童节礼物，小家伙爱不释手，对比了几款，这个性价比很高，果断把联想小新退役了。狠狠狠狠的给产品点赞。配了一只笔，都很好用
l***9,star5,苹果的平板还是值得信赖的，小孩子买来画画用的，主要是苹果应用商店的软件她很喜欢用。待机时间也够。使用流畅，颜值高。值得购买。
苗***4,star5,物流超级快，心心念念期待很久终于用上啦，外观好看，屏幕清晰，整体高端大气上档次，很喜欢，是一次不错的购物体验。
纠***虫,star5,很好，物流很快，东西很给力，性价比很高！质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠，物流速度真的是没话说，就是一个字：快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理！
q***z,star5,外观材质：超级好看，这个颜色很好看，是我喜欢的颜色屏幕效果：很舒服，很好看，也很百搭，质量也很好，没有色差运行速度：很完全不会卡屏，而且很好用轻薄程度：虽然比较大，但是很轻薄收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……
m***王,star5,教育优惠买的，价格也非常合适，第二天就到货了。网上验证过是新机，id也全部对得上。目前用着没什么问题，开机流畅，系统使用也很正常，网上买了壳和防爆膜贴上，目前使用还是不错的。
3***2,star5,手机性价比很高，虽然我不玩什么游戏，日常使用完全OK!续航一般使用能用2天。处理器很好，一直在京东购买。以后还会在京东购买。
风***爱,star5,外观材质：传统祖传设计，实在没啥可说的屏幕效果：还行吧，不是全贴合这一点确实遗憾运行速度：速度挺好，iOS生态确保了运行速度轻薄程度：轻薄是做得很好的点，苹果的设计很到位，使用起来很舒适其他特色：老妈说非常好，她满意了就OK
j***6,star5,苹果的产品很值得大家去购买，系统流畅，非常适合学生党使用，用过苹果产品后，就能体验到ios系统的优越性，非常推荐大家尝试入手！！
大***涵,star5,速度很快，下单基本上第二天就到了，手机一直用的苹果，也是京东买的，平板跟手机联动性不错，东西也都是原装的，品质很不错，速度也快
j***6,star5,外观材质：外观精致，高端大气上档次， 工艺水平：做工精细。屏幕效果：没有什么问题，看起来很流畅。运行速度：快，运行起来流畅不卡顿。轻薄程度：较轻，单手可以拿起来。
黄***3,star5,平板电脑，一如既往地选择苹果，物流速度快，使用也方便外观材质：金属质感，喜欢屏幕效果：顺畅运行速度：高速轻薄程度：厚度刚好好其他特色：其他特色：与其他型号相比， 物美价廉
庞***呀,star5,外形外观：外观精美，屏幕挺大的，颜色也很柔和。屏幕音效：声音挺清晰挺大的，拍照效果：拍照效果可以运行速度：新手机运行速度很快不卡顿，待机时间：5000的电池待机时间长其他特色：性价比高，简易模式给老人用很方便。
g***3,star5,先买了一个A+会员，再来买这个ipad，便宜了好几百，还是很划算的。用了很多苹果的产品了，质量有保障，这次买来给孩子学习用，一如既往的支持！！
文***Y,star5,外观材质：很舒服屏幕效果：显示屏很棒，视觉效果好，很稳定目前没有发现任何问题运行速度：正常反应速度，很流畅无卡顿机子很好轻薄程度：是我喜欢的轻薄款，轻松使用，方便携带
s***6,star5,外观材质：苹果的平板就是不一样屏幕效果：屏幕牛逼 运行速度：运行速度很快 感觉能用好几年轻薄程度：很轻薄的平板其他特色：充电速度尚可        然后是配件比较好买到
但***志,star5,外观材质：很不错，颜值很高！！我很喜欢。屏幕效果：非常清晰，东西是正品。运行速度：运行如飞。轻薄程度：很便携。其他特色：苹果官方旗舰，东西很好。
东***啦,star5,外观材质：现在来给大家分享一下我的使用感受。 首先，这款iPad的外观设计非常简约大方，采用了经典的铝合金机身，手感非常舒适，而且重量也不算太重，拿在手里很稳，不会感到累。屏幕大小为10.2英寸，分辨率也非常清晰，色彩鲜艳，观看视频和玩游戏都非常舒适。 其次，这款iPad的性能也非常出色，搭载了A13仿生芯片，运行速度非常快，打开应用和切换应用都非常流畅，而且还支持Apple Pencil和Smart Keyboard，可以满足不同用户的需求。 最后，这款iPad的电池续航能力也非常强大，可以支持长时间的使用，不用担心电量不足的问题。 总的来说，这款2021年款的Apple iPad（第 9 代）10.2英寸平板电脑，64GB版本的，是一款非常值得购买的平板电脑，外观设计简约大方，性能出色，电池续航能力强大，非常适合用来办公、学习和娱乐。如果你正在寻找一款高性价比的平板电脑，那么这款iPad。
j***烟,star5,外观材质：苹果的外观设计真的非常棒，线条流畅，手感超级舒服屏幕效果：色彩艳丽，运行速度：速度快，这点真是没的比的轻薄程度：很轻薄其他特色：苹果老用户，全部都苹果，真的很喜欢
6***6,star5,这款平板不错，运行也快，主要给小朋友玩的，老公打了王者，觉得不错，屏幕有大，很爽，防水没敢真的试，但看视频打游戏就够了，指纹解锁也是尤为喜爱，G大内存不错，可以给小朋友错点动画片，尤其喜欢儿童乐园，很适合小朋友，音质不错，充电也很快，电池也可以，小朋友可以玩一天总体来说推荐这款！后续再追评！
江***7,star5,首先，外观材质背面很有金属质感，不亏是苹果，入手相当舒适，后置摄像头小巧精致，唯一美中不足的是黑边过宽，准备买点贴画盖上，搭配手机耳机很轻松，反应很快，习惯了苹果的系统，就方便很多，目前性价比超高的生产力工具，分屏功能不错，搭配笔更舒适，后续功能摸索中，满满惊喜
t***0,star5,平板买回来了，全家都很喜欢，外观简约大方，屏幕效果很好，运行流畅，方便携带，用来看剧、玩游戏，上课记录都很方便，真的是好用的东西。
星***缘,star5,款式大小是我想要的，做工细致，京东自营购物就是快，第二天就收到了，客服也很有耐心，有问必答，快递员有素质，不错，满意，谢谢
j***4,star5,买来画图的，灵敏度非常nice，外官好看，运行速度很快，很轻，也方便携带，可以的，充电后能基本上一天，喜欢喜欢的，就是价格有点高，希望多多出活动，便宜些，期待期待
j***S,star5,一直都在关注这款产品，618活动叠加学生优惠很划算就入了。看到很多翻车的一开始还很担心，但是到了手发现没有问题，用得很开心?
c***君,star5,京东大平台，买平板更加放心一些，刚好搞活动很划算，这个系列好用，性价比很高，用起来也流畅，只看电视啥的64G够了，推荐购买
j***u,star5,泡泡很绵绵细细的，涂抹在脸上炒鸡舒服，肌肤的负担很小，不用使劲搓。还可以照顾到很多脸部细节的地方，洗的干净也不紧绷。洗完脸后会觉得皮肤很水润、舒爽，里面还含有消炎成分，能有效防止肌肤粗糙。
j***z,star5,618活动买的，特地用了一段时间才来评估的。外观材质：质量真心不错屏幕效果：仔细的看了一下没有瑕疵。运行速度：确实比我家里的mini反应快，毕竟内存大。很不错很满意。
j***x,star5,轻薄程度：中等，拿在手上还是有一定重量的！运行速度：现在运行速度还是不错的！其他特色：小朋友说屏幕按钮很讨人喜欢！外观材质：孩子说很丝滑的感觉！屏幕效果：屏幕不是很反光！
N***q,star5,外观材质：一如既往的优秀屏幕效果：图像处理很好运行速度：丝滑顺畅轻薄程度：携带方便，不重其他特色：618期间买的，比平常要便宜一些，这个价位的性价比已经非常高了，小孩拿来上网课，查查资料，很是方便
j***G,star5,平板很好用哦，用来考研用的256G放心用！性价比很高外观材质：好屏幕效果：舒适运行速度：快轻薄程度：轻薄
j***g,star5,外观材质看着还不错，颜值简约大气，屏幕清晰度很高，运行速度很快，很流畅，不卡顿，轻薄程度也很好，是我想要的尺寸，携带方便。
I***城,star5,就是一个非常不错的选择。多点的平板给我带来了许多意外惊喜。外观材质：外观很苹果，一如既往的手感，很舒服。其他特色：手感很好，运行流畅，物流速度快，包装完好，快递员态度很好！总体来说，一次完美的购物！外火设计非灣简約大方，采用了经加的得合金机号，手般非：常含道，而卫五量也不算太重在手里很品，不会牌到器。
2***7,star5,送货真是超快，当天下单当天到了。外观材质：白色真的很好看。屏幕效果：看电视剧很爽刷视频很方便。运行速度：反应非常快打游戏很流畅不卡顿。轻薄程度：拿手上不算太重。很轻薄操作丝滑非常满意
廣***丽,star5,非常好的一款iPad小朋友非常喜欢给他们学习和平常看视频用已经绝对够了，非常棒iPad配置，竟然多了一个充电头这个配置连手机都没有。外观材质：好屏幕效果：好运行速度：好轻薄程度：好
鑫***9,star5,外观材质：苹果质感没得说 用过得都是复购 选得颜色也很正屏幕效果：屏幕效果显示很高清 还有深色模式运行速度：系统速度非常快 用管了ios系统 使用几年都不是问题
昱***H,star5,性价比高，机身非常漂亮，感到非常愉悦。屏幕非常清晰，色彩鲜艳，看电影，玩游戏非常过瘾。性能也非常强大，运行速度非常快，没有出现卡顿的情况。续航能力也还行。学习娱乐的好伴侣
j***y,star5,趁着京东百亿补贴活动买的教育平板，买回家果然没有失望。先说使用体验，系统很流畅，没有卡顿现象。屏幕显示细腻清晰，护眼效果不错。音质也不错，大小也合适，算是苹果平板中的轻薄款，玩游戏办公都是不错的选择。趁着活动冲一波，个人很推荐！
m***3,star5,外观材质：款式很大方，质量非常好，价钱也很合理发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门……高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢
D***远,star5,苹果设计的很好，做工精细，颜色也很正，对于新手来说，一个设备可以用非常的久，特别是屏幕相对来说色域有保证，如果用它来看一些图片的话，保证没有色差，64g就足够去用了。
人***5,star5,没有任何意见，可以冲！我用来上网课?办公，我觉得性价比非常高了！做了好多功课，本来想买墨水屏，但确实太卡了。还是选了这个
丶***两,star5,苹果的外观没有什么理由不爱的，运行速度依旧很流畅，最关键的是怎么使用都不会有卡顿的现象太爱了。重量的话还是挺友好的，不算太重，很薄，带着特方便。
j***c,star5,发货很快，包装严实运输途中没有一点问题国行正品，运行很流畅，分辨率很高，打游戏非常流程。总体非常满意，我用的二十瓦外观无瑕疵，系统很舒服iOS16.5还可
a***1,star5,苹果iPad第九代非常喜欢！质量也非常好，苹果果然是大品牌。外观非常美丽，显卡功能非常好，电脑性能非常流畅，很满意的一次购物！一直信赖华为，流畅，不卡，的！真心喜欢，颜色、款式都非常棒！宝贝心仪很久了，趁活动时候买真的太划算了，喜欢的不要犹豫啊发货快，包装严实，商品质量非常好，比专柜便宜很多，客服的态度也特别好，好评
阿***u,star5,10.2寸的iPad，是最经典的一款旗舰机型，圆弧边框，经典深空灰，太帅了，小几千的价格，买它很香！质感，屏幕，配置，性价比第一！冲！
u***9,star5,关注很久了，看到有活动赶紧下单，京东物流超快，苹果产品质量很好，画面清晰，运行速度快，外观时尚大气，颜色漂亮，性价比超高，非常满意。
j***u,star5,买给孩子玩的，学习认字，偶尔玩玩小游戏，很流畅，不需要很多app，所以小内存够用了，屏幕够大，用起来效果很好，孩子很喜欢
