https://item.jd.com/100042646404.html,AppleMacBook Pro,100042646404,3.04kg,中国大陆,16:10,Apple-MacBook Pro,DCI-P3,深空灰色,高性能轻薄笔记本,Apple,MacOS,14.0-14.9英寸,15.1-18.0mm,120Hz,Apple M2 Pro,16GB,集成显卡,支持IPv6,512GB,无机械硬盘
用户名,评分,评论
j***e,star5,"买了半年的 MacBook Pro终于到了，今天拆箱开箱。外观：这款 MacBook Pro的外观设计是苹果一贯的简洁风格，深空灰色和银色，整个外壳采用阳极氧化铝材质，很有质感。性能：这款 MacBook Pro采用的是M2 pro芯片，性能非常强劲，剪辑视频和处理图像都是毫无压力。屏幕：这款 MacBook Pro搭载了一块14英寸的 LED屏幕，分辨率为2560x1600, PPI达到了326。内存：这款 MacBook Pro采用的是16 GB运行内存，整体使用下来流畅度非常高，办公娱乐两不误。总的来说很不错，如果你想要一台性能强劲的笔记本电脑可以考虑一下"
x***y,star5,终于下定决定买了梦寐以求的电脑，太棒了！，一直在京东购买需要的东西，真的是非常靠谱，值得信赖，品质过硬，物流配送速度也是非常的快，真心点赞！
w***g,star5,运行速度：非常快，屏幕很细腻，散热也好，外形经典之作，物流速度当天下单当天到货。下次还是来京东买苹果，希望大家也来这里购物，非常赞。
j***f,star4,屏幕效果：不得不说屏幕是真的很好，显示非常清晰，虽然刷新率最高好像是60hz，但是我觉得看视频非常流畅。散热性能：感觉还是不太行，玩个胡闹厨房都像要起飞了一样，还是max 32G的，也太离谱了……轻薄程度：不算很轻很薄，和其他的轻薄本相比，这个好像本来设定就不是轻薄本。外形外观：真的很好看，感觉除了好看一无是处。
b***u,star5,上半年最强的生产力工具。设计上沿用前代M1的设计，虽不讨巧但增加了不少实用的接口，性能和功耗上有M2芯片的保证，自然不在话下。使用macOS系统用户的首选，可惜的是没有上3纳米的M3芯片，不过也足够用上五年了。
s***8,star5,苹果的产品一如既往得不错，京东上购买放心，这款续航能力比以往提升不少，显示效果出众，屏幕占比大，观感比以往更加舒适，买了个高配的，可以用久些。
_***5,star5,苹果的电脑没话说，就是赞。目前用起来基本程序都可以安装。14寸重量刚好，手感很不错，我的老电脑可以退役了。本来以为深空灰好看，但是发现银色更耐看。
打***仔,star5,外观很好看，铝合金外观精美，薄而轻巧，很容易携带。并且续航非常强大，屏幕非常的清晰，运行速度超级流畅
寒***過,star5,运行速度：速度很快，非一般的感觉屏幕效果：效果很好，非一般的感觉散热性能：非常不错外形外观：高端大气上档次轻薄程度：再薄就不好看了
瓷***牛,star5,运行速度：嗖嗖的，好使，效率咔咔的。屏幕效果：颜色正，从事设计的，这个颜色显示靠谱儿。散热性能：可以，现在天热了，散热还是可以的。外形外观：轻薄，携带方便。其他特色：发货速度和物流速度都很快，送货上门，特别方便。
j***f,star2,买一个月就降价1000，信誉何在？
红***妮,star5,散热能力：基本感觉不到发烫的现象续航能力：跟介绍里说的一致屏幕效果：屏幕清晰无比，看着很爽外观工艺：精致的做工，无可挑剔流畅程度：运行流畅，丝滑入扣
我***狗,star5,电脑收到了，很好用，价格也很实惠，非常满意的一次购物。电脑外观很漂亮，用起来也很流畅，运行速度很快。没有翻车，安全下车。
空***空,star5,电脑轻巧方便，每天办公携带，手感好，散热也很好，反应速度很快，颜值高，还轻薄，续航也可以，屏幕显示效果也很好，运行速度很流畅，另外物流也很快，昨晚下单隔天早上就收到货，太赞了，值得推荐！
f***2,star5,不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！非常满意?，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞?
y***8,star5,不愧是MAC  PRO 运行速度确实没得说，日常开发工作基本上毫无压力，屏幕分辨率确实高，电池也很给力，最好用的是触摸板，很方便
g***6,star5,物流很快，从本地仓发货。品质没得说，孩子用的。开机设置一步步来，操作系统需要习惯！运行很流畅，操作界面典型的苹果风格，和Pad一致！
w***6,star5,更新下生产力工具，确实香，舒舒服服更新下。收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，挺满意的，个人真的很喜欢，完全超出我的期望值，发货速度比较快，包装很仔细、严实，物流公司服务态度很好，运送速度很快，总的来说这次是很满意的一次购物，感谢卖家。
_***象,star5,轻薄程度：新款mbp没有以前的轻薄，给人一种厚实稳重的感觉。散热能力：得益于新款M2Pro芯片，整机发热量很少，CPU温度基本没怎么升高。屏幕效果：显示效果很好，看影音效果很好。
X***4,star5,这个产品总体来看还是很不错的选择。整体造型非常的简洁大气。材质也是感觉非常的不错。用料非常的不错吧。尺寸方面也是比较合适的
n***6,star5,宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！
此***了,star5,运行速度：确实很快，特别舒服屏幕效果：效果非常清晰散热性能：目前感觉还可以的外形外观：很好轻薄程度：很薄其他特色：携带方便散热能力：感觉还可以的运行速度：很快，就冲着这个买的从设计到运行很是喜欢，如果轻办公确认不错
5***m,star5,运行速度：很快，办公用，绰绰有余，开n个网页窗口都不卡，很赞屏幕效果：颜色很正，苹果屏幕的色准一直都在线的外形外观：银色好看好看好看，不沉闷轻薄程度：14寸，重量还算OK的，和air比起来肯定是厚一些的，但已经很优秀了屏幕和键盘太容易粘指纹了嗷嗷嗷嗷还要额外买擦屏幕的纳米布
没***父,star5,大学四年过去了，一起的电脑有点卡了不太能用了，因为要上研究生了，要对很多的文献的要看很多东西对续航和重量要求很高，要方便携带，所以就买了这个。
柒***-,star5,做工质感没的说 太棒了  运行速度挺快的 屏幕看着不累眼 散热效果不错 外观简约大方 很轻薄便于携带 也可以适配普通的无线鼠标 响应速度也不慢
五***斜,star5,搭配华为的显示屏，组成了非常方便的居家工作站，平常查资料、写稿子都非常的方便。重量比air要重，如果很看重随手带出门，还是air更合适。我因为要做一些剪辑的工作，所以用了pro，整体很够用。京东的快递很不错，多层保护，送货上门，非常放心。
逍***t,star5,买的教育优惠，没有翻车，电脑完美。屏幕效果显示很赞，看上去非常舒服。电池容量给力，基本上用一天问题不大。外形手感也非常棒！
a***k,star5,特别喜欢在京东购买东西，首先东西验证过都是正品，售后还特别好，物流简直不要太给力，特别是公司买东西，还不用催开发票，这个必须点赞。只是希望京东多搞一点活动，那就完美了。
w***s,star5,运行速度：非常快屏幕效果：一级棒散热性能：很好外形外观：很满意之前一直以为会有tachbar，买完之后发现好像已经取消了，无所谓。重量还可以的，第一次用mac，熟悉了一天差不多能用着顺手了，至于丐版硬盘问题，好像没啥感觉……用不了那么深，我就写代码460多G绝对够用
晴***迪,star5,屏幕效果：屏幕很好，续航也不错外形外观：干净简洁，轻薄，非常喜欢其他特色：刚考完研奖励下自己，不太能玩游戏戒网瘾运行速度：很快，无卡顿第一次用mac ，不太熟悉，得学一阵子
沐***7,star1,买了没几天就大幅降价，体验差
J***8,star5,京东京准达很准时还只要再加一块钱就可以了，运行速度快，一台机器有六个风扇日常用不会发热，a?会员也能便宜很多还有30的价格保护不用担心618降价了
a***u,star5,首先表扬京东的送货速度，当日拍下次日送达，送货上门让用户没有顾虑，毕竟是高价值商品。其次，苹果电脑的画质、触感均属一流，满意这次购物。
唬***嘡,star5,用了4天了，暂时都很满意，做工一如既往的好，虽然是Pro有风扇，不过m2确实强！一般的使用强度确实无法激发m2的潜能，很喜欢这种丝滑安静的感觉！就是好久不用Mac系统了，还是需要习惯一下，顺便来个与吃灰多年的老13寸air的对比图，要是logo还能发光就完美了?
A***d,star5,挺不错的，就是厚度比原来的厚度厚了很多。特地去店里看了下实物。用起来还可以，带出门的话重量比之前的重点。不过这电脑后期剪辑 做做图片 做做表格啥的都没问题。还不错做工都挺ok得。买的时候价格非常合适比店里低了好几k，性价比很高。这深灰色耐看的。
-***狗,star5,运行速度：非常快 对于做设计来说同时开几个软件很流畅屏幕效果：屏幕没的说做设计色彩显示原彩散热性能：暂时没发现很烫的感觉外形外观：外观更简洁了唯一的不足！！！开机有一个进度条！我想问下是大家的都有吗？看着好难受啊！！
f***m,star5,运行速度：Ios丝般顺滑，从Windows切换过来需要适应一段时间屏幕效果：Xdr看4K视频，体验拉满散热性能：这个无所谓，mac不玩游戏外形外观：一如既往的简约风格轻薄程度：不到3斤，出差旅行首选
M***4,star5,上一个mbp是2017的 现在越来越适应不了raw和4k 60fps的素材了 第一次买苹果的芯片 m2 max，感觉后期丝般顺滑，14寸很小巧，不错不错
淡***落,star5,感谢京东，感谢苹果，作为专业级别的笔记本，能够更好促进生产力的解放，让我更有时间用来学习和探讨软件的应用，好东西，就应该共同分享，这么的轻薄，方便携带
小***t,star5,以前的电脑总是散热很慢，这个电脑不错，使起来一点也不烫，而且性能非常的棒，屏幕看起来也很好，外形稍稍有点厚重，不过总体来说，重量还是可以的。
j***l,star5,上一台有点卡了，恰逢活动价很优惠，上手MAX，实在话这个价格有点惊喜，比教育版还低，高性能比13寸 pro要厚重许多，性能很nice
b***x,star5,宝贝非常不错，m2芯片确实很快，可以安装ios上的应用，就是和windows用起来有些别扭，需要时间适应。
浅***光,star4,Macbook Pro 真不错，屏幕不大不小，正合适。犹豫了不少天，终于下定决心买了。生产力工具得好一点，才能创造更多生产力。运行速度：贼拉快，做一个重度使用者，连开很多专业应用，都很流畅。也体验了一把不用关机的爽感，打开即用。有一次卡顿是系统输入法的问题，换了其他第三方输入法后就再没出现了。屏幕效果：2k 高清屏幕，显示效果很清晰。外形外观：外观简洁，大气，科技感十足。轻薄程度：个人感觉略微有点厚，但是相比 windows 笔记本，也轻薄了很多。唯一有点不爽的是，5 月底开启 618 活动了，然后立马下单。结果到了 6 月份，再购买还赠送正版软件授权了。
雾***安,star5,心心念念了很久的Macbook，终于拿下了，这个音质真的太惊艳了，然后反应也很快，配合全家桶使用效果更佳！
j***t,star5,很好。非常感谢老婆送的礼物?运行速度：反应速度有点快。屏幕效果：这屏幕效果真的直接拉满。散热性能：好像目前使用暂不没有使用到风扇。外形外观：有了pro 的感觉。
j***C,star5,屏幕效果：超级舒服外形外观：银色，精致运行速度：非常丝滑，还在适应中，感觉还没完全发掘pro的潜力
蔷***i,star5,京东呀，真的是厉害到离谱了，昨天晚上10点下单，今早就到了，第一次地址写错了，客服态度超好，帮助快速退还优惠券，再次下单的
落***丿,star5,质量好，物超所值，真的是物有所值，价格实惠，质量真的不错，与卖家描述的完全一致，收到的时候包装完整，包裹的严严实实没有任何破损，品质依旧，客服服务态度很好，详细的解答了我的问题，卖家很好，对这次购物非常满意，如有需要会回购！！
l***o,star5,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物，在京东买苹果的东西还是让人最放心的！
飞***尖,star5,多次购买，非常好用，顶尖的设备，太棒了~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
别***招,star5,10年以后重回mac系统。没有太多专业软件需求的话还是很不错的。M芯片续航确实强，出门一天不充电也扛得住。另外，机器很漂亮，不过这种金属确实不耐刮，外壳加内胆包伺候着，没想到外壳罩不住的小地方还是有划痕了。
J***C,star5,第一次用苹果笔记本电脑，还有点不适应，不过感觉比Windows快很多呀，主要是没有广告弹窗，真好。不一样的界面，新的感觉，以后会一直支持！赞
R***谢,star5,其实新系统感觉还行，续航颜值都还可以，主要是设计剪辑都带的动，这个必须赞，新的m2芯片确实运行还不错?
j***7,star5,家里有一台macair，内存不大，已经无法满足工作需要。终于买到了心心念念的32G1**acpro，经验货是正品。学生优惠价格比官网便宜。我是过了618买的，学生优惠价格也没太大变动。京东物流也挺快的。
E***e,star5,买 19 款 16 寸 i9时说用 5 年再换，出 m1 时忍住了，忍到现在用了 4 年，哎，这次一定用 6 年，6 年后再说价格真不错
美***光,star5,用了一段时间才来评价，运行速度快，不卡顿，很好，就是不太习惯操作系统，慢慢适应中，价格不便宜，但是值，一直都用苹果的电子产品，很信赖
j***2,star5,京东自营，值得信奈，开通A+会员，整体虽然价格贵了几百，但物有所值。之前买的三方卖家翻车，好在客服帮忙处理退货了，还是自营安心。
C***o,star5,整体都不错。包装盒很好，京东物流快，大平台也有保障。分期免息，太赞了！对于产品这方面苹果质量还是非常不错的！运行速度：快屏幕效果：清晰外形外观：大气精致轻薄程度：不算轻
l***i,star5,运行速度：Mac还是非常的顺滑舒服的 高级高级屏幕效果：视觉效果极佳散热性能：散热功能好 无过热感应 无噪音外形外观：简约大方 丝滑顺畅手感轻薄程度：轻薄款 一手可拿取
5***7,star5,运行速度：那是超级快，买的乞丐版性能都是够够的。屏幕效果：这是我见过笔记本屏幕效果最好的，比我之前13寸的好太多。轻薄程度：确实比之前13寸的大一些，厚一些。
啊***淡,star5,运行速度：很快，16g运行屏幕效果：效果很赞哦散热性能：两边都有很大的散热孔外形外观：小巧便携，比之前的要轻很多，方面携带，轻薄程度：厚度正好，不是很薄，底部有4个小脚凳，必须平整放到桌子上才可以稳住其他特色：为了运行速度开发效率高
c***z,star5,为了做后期制作所以选了mac，因为色彩的还原度非常真实，不像其它品牌有色差现象。安装简单，使用过程没有机身发热的情况，速度非常快，整体非常满意。
失***梨,star5,运行速度：扛扛滴屏幕效果：杠杠滴散热性能：杠杠滴外形外观：杠杠滴轻薄程度：杠杠滴其他特色：杠杠滴散热能力：杠杠滴运行速度：杠杠滴
s***7,star5,新入手一台，第三台电脑在京东下单了，品质有保障。迫不及待开机，传输数据，电脑无瑕疵，完美的一次购物，值得推荐京东平台购买。
w***4,star5,苹果的品质确实很不错，买来作图和视频正合适，运行速度很快，风扇基本不转，很静音，屏幕颜色艳丽，键盘手感很好，原包装正品！
y***1,star5,真的很棒，m2 pro的速度太快了，比我19年款的13寸pro比起来快很多，非常流畅，做工也很精细，完美得跟工艺品似的。
p***b,star5,最新版的mac book Pro，一直想要一台mac电脑。本着电脑买新不买旧的原则，加上自己不喜欢m2的bar，所以买了m2 pro，操作丝滑，屏幕颜色也靓丽，运行速度特别快。
j***3,star5,外形好看，轻薄好携带，终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接！物美价廉，物流给力，值得回购！！！
亮***猪,star5,非常好的一次购物体验，M2不是盖的。前一天晚上下单第二天一大早就送到了。各方面体验都很流畅，而且一点也不发烫。但是真心贵啊！
风***悦,star5,苹果的电脑真的是非常好用。这是家里第四个苹果电脑了。其实内心里真的想支持国产电脑哇。但是真的，工作需要，苹果确实适合用啊。哎。
残***性,star5,运行速度：刚刚到手的新电脑，运行速度都很快，至于后续如何先使用再追评屏幕效果：屏幕效果没得说，是真的漂亮散热性能：散热性能对于前端程序员来说，应该是涉及不到外形外观：外观很好看，这个刘海屏的话，因为被之前苹果手机的狂轰乱炸已经习惯了轻薄程度：屏幕非常的轻薄，机身也很轻其他特色：打开之后的音质效果真的是震撼到我了
国***叔,star5,心心念念的，最终还是买了最新款的mac pro14，太棒了！一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！
左***7,star5,非常好 m2 max果然不一样，就买前考虑不周，回头再入个16寸的max，把这个送给我老婆用！ 京东还是一如既往的好评，最近买了很多大件东西，全部安全下车，以后还会继续支持京东自营
S***s,star5,运行速度：关机，是秒级。开机，还是要几秒。没有传说的那么快。屏幕效果：屏幕，真是很炫、很赞。去年就想入手M2，但13寸的屏幕还是差了很多。没想到macbook pro 今年二月份就悄悄上线，终于等到了好屏幕。屏幕，像素很好，模式也很全，长时间使用，对眼睛影响不大。散热性能：一直都是凉凉的，不是一般的欢喜。外形外观：属于憨厚型，少了些灵动。颜值还算不错，深空灰还是本人最爱。轻薄程度：不算薄，虽然质量只有1.6千克，但因面积相对小，密度更大，手感更沉。其他特色：操作系统，很人性化，界面很实用。快捷键也正在适应过程中。个别操作还可以优化，比如下载后，不能直接用cmd 剪切，虽然直接拖动效果一样。其次，app实在太有限，可选性很低，不少需要付费。磁盘分区功能挺好用，可以兼容window下的软件。硬盘虽说是512的，实际包括系统容量在内只有490多G。
悠***妈,star5,买苹果macbook pro 也是纠结了很久才下定决心购买的，毕竟这个价位不便宜，买到手使用了几天除了系统不习惯外，其余的一切都非常满意，做工精细，系统顺滑，屏幕显示效果清晰
闻***-,star5,心心念念的mac终于到手，从win到mac的切换，需要重新适应，但是简约大方的灰色，配合办公，这个价格希望能够用的时间长点！运行速度：快屏幕效果：好外形外观：简约大方？
张***9,star5,运行速度：超棒，行云流水，无敌～～屏幕效果：无与伦比，不接受反驳～～散热性能：持续用了2小时，依然是冰点效果～～外形外观：颜值爆表～～轻薄程度：虽然不是超轻薄款，但是我能接受，完美～～
无***祖,star5,音质是我见过的笔记本里最好的，屏幕也非常出色，看hdr的电影，效果非常好，性能对于轻度剪辑，码代码，不玩游戏的我来说绰绰有余，唯一不足的点可能就是丐版硬盘减速吧，毕竟价格摆在这，产品是好产品，库克的刀法也是相当精湛。
u***n,star5,散热性能：棒棒 很好用，我很喜欢屏幕效果：清晰明亮，我贴了膜运行速度：快外形外观：美丽，漂亮，大方，星巴克气氛组必备，工作好用，同事都说好看，
C***N,star5,很好用 外观满分 电池续航能力满分 充一次电可以一直用一整天运行速度：快屏幕效果：好外形外观：好
b***1,star5,物流杠杠的，当天就拿到了，包装完好无损苹果电脑键盘手感相比于M1的好用很多，系统流畅，性能也好很多，点赞！
x***4,star5,运行速度：速度很快，毕竟是新买的屏幕效果：屏幕效果很不错散热性能：还没有测试过外形外观：个人非常喜欢轻薄程度：感觉刚刚好其他特色：第一次用mac的系统，触摸板还需要一段时间适应，感觉mac的系统和iPhone手机差不多，好处是不用装各种杀毒软件，因为资金现在，只卖了最低配的，希望可以用久一些。
海***-,star5,种草很久的电脑，以前都是用windows系统，第一次用os系统，界面感觉非常简洁，操作简单，容易上手，很棒的一款产品，非常喜欢。
H***翼,star5,很满意?，做工很好，物流快，客服很棒，比平时要便宜，囤了不少，特别特别满意?，超级好看?，客服很有礼貌，很客气，良心商家，支持！
w***5,star5,京东送货速度很快，很赞！！屏幕很好分辨率很清晰。开机响应速度快，m2 pro cpu 编译代码比windows快很多。
K***a,star5,用起来非常流畅 买来办公速度很快 屏幕显示也非常的清晰用来看电影视频也是一流 第一次用学了一会儿就差不多能正常使用了 全家桶集齐了
回***苏,star5,之前一直用的英特尔的mac，这次换了m2pro的14寸pro，很满意120hz的屏幕刷新率 眼睛觉得很爽 用了教育优惠 感觉还是挺划算的
梦***9,star5,安全下车，目前没有发现任何问题，京东还是很靠谱的！真真优惠就好，别整一些虚假宣传的！希望再多一些活动吧
缘***生,star5,运行速度：运行速度很快，很好！屏幕效果：屏幕很清晰，颜色漂亮！散热性能：散热性能很好！外形外观：外观外形很漂亮，做工精细！轻薄程度：轻薄程度很合适，不重其他特色：买来送客户的，还没拆封！
小***桑,star5,运行速度：很好的??屏幕效果：不错不错散热性能：还行外形外观：一般轻薄程度：一般其他特色：帮人买的不知道运行速度：应该还行吧系统简洁，没有广告比Windows系统简单，办公很实用很喜欢
围***n,star5,运行速度：飞一般的感觉屏幕效果：画面清晰外形外观：非常满意散热性能：还可以轻薄程度：轻薄美丽，老婆和闺女都非常喜欢其他特色：非常满意的一次购物散热能力：很好很好真是货比三家，家人很喜欢非常满意
g***1,star5,?赶上做活动的时候买的，这个价格一分钱一分货??，从外观看很美?，材质做工都不错?，感觉买值了，还有物流超级快，点赞！
落***筝,star5,发货迅猛，包装完好无损，各种活动叠加使用后，价格在各平台算很实惠，并且遇到24期白条零利息，很贴心。上手感觉做工用料的确精致，屏幕舒服，音响效果超过想象，系统需要慢慢适应，其他的期待后续使用中的稳定发挥。
j***r,star5,苹果的笔记本电脑之前的用了三年一直很好用，这次出新品了，再过一台内存非常大启动非常快浏览非常的快捷，非常喜欢推荐购买哦，喜欢的
t***e,star5,包装扎实，外包装上写了ship to神州数码，咨询了下是京东的供应商，没问题。和13年mbpr比，高度差不多，只不过边角没那么倾斜，就显得视觉上有些厚重了。数据迁移2个小时搞定，目前没发现外观瑕疵和质量问题。以前都在官网上买，京东活动便宜了1K。刚开始还有些担心。13款的陪我9年多了，苹果性能稳定，比较耐用，希望这个也发挥出色。
狂***马,star5,运行速度：性能相当给力，可以说是性能小钢炮了屏幕效果：屏幕一如既往的完美，贵有贵的道理散热性能：散热比上一代强，比intel的好太多了，几乎感受不到发热，以前用intel版的，键盘总是暖暖的外形外观：外观千年不变了，不过最不爽的是，屏幕居然有刘海了…全屏的时候，刘海还不能缩回去轻薄程度：比以前intel版看着厚一点，不过还是很薄的散热能力：散热非常棒，发热也非常小。几乎感觉不到发热，风扇似乎也没声音。
易***泽,star5,电脑手感舒适，大小携带方便，真的没得说。运行速度：运行速度快，下载软件比较麻烦。屏幕效果：屏显亮度高，色彩细腻散热性能：散热稍微差一点。外形外观：外形赞，漂亮轻薄程度：轻薄，携带方便
晴***颜,star5,屏幕效果：比以前的十四寸的看起来要大很多散热性能：散热效果好，而且很安静外形外观：除了刘海屏，其他的煮很好轻薄程度：改了钝角边以后显得厚很多其他特色：开机更新系统有点耗时，其他的都不错
j***n,star5,现在习惯用苹果的笔记本了，系统流畅，做工一流，外观简约大气。除了价格有点贵，不过同等配置的其他笔记本，价格也是挺贵的。这次的电脑还挺好的，跟air比起来快了很多，而且接口丰富，不用太多转换。
不***手,star5,做工是真的非常不错，精致。苹果转苹果系统也非常方便导资料，方便。用惯了苹果系统真是受不了微软的广告和那些软件的广告。就是没有出触摸条不能装A
