https://item.jd.com/100028057022.html,品牌： Apple商品名称：AppleMME73CH/A商品编号：100028057022商品毛重：180.00g商品产地：其他货号：A2565,A2564,A2566类别：音乐耳机连接方式：无线，蓝牙佩戴方式：入耳式
用户名,评分,评论
b***e,star5,音质清晰本次购买了airpods 第三代，等了几天终于到了，赶快打开试了一下，音质非常好 而且这次新款还升级了 空问立体模式，还可以个性化设置可以说这次提升很新颖的感觉。体验了30多分钟，音质清晰明朗，很对得起这个价格，佩戴而且很舒服，耳朵不闷。很时尚，戴上拍照很酷。
Z***_,star5,收到啦，之前用的丢了，只能重新入手了，音质一如既往的喜欢，速度也是超级的快，早上下单当天就拿到，还不用去店里跑，省心省事省力，带着也很舒服，感觉像是没戴一样，，双耳佩戴效果更完美。充电很快就充满，一般我都是上下班路上带，能带一周
C***d,star5,半入耳 挺好 苹果生态蓝牙连接也很顺畅 挺好的 618的价格也合适 不入都感觉亏的慌吧 配了个壳子 露出了电量提示口 也是很方便易用的
f***2,star5,很好很喜欢音质很好，听音乐很满足，耳朵很舒服，不卡耳朵，拿回家就开始使用了，超喜欢的，佩戴感受很好，很舒服，耳机设计很喜欢，音效很棒
魅***5,star5,在京东苹果自营店购得Apple Airpods（第三代）无线蓝牙耳机，配Magsafe无线充电盒，包装很好，送朋友的礼物，朋友很喜欢，京东快递，头天晚下单，第二天就到了，除了都很好。送礼佳品，会再光顾！
空***l,star5,音质表现非常好，音频表现出色，同时连接时非常快速和稳定。最后，在舒适度方面，也很不错，可以满足各种人群的佩戴需求。同时，其还具有防水防汗功能，适合运动。
j***s,star5,作为一位音乐爱好者，我一直在寻找一款能够提供出色音质和舒适体验的蓝牙耳机。最近我购买了这款蓝牙耳机，我非常满意它的表现。首先，它的音质非常出色，无论是听流行歌曲还是古典音乐，都能够完美地呈现出每一个音符。其次，它的舒适度也非常好，即使长时间佩戴也不会感到不适。最后，它的蓝牙连接非常稳定，从未遇到过断连的情况。总的来说，这是一款非常棒的蓝牙耳机，我强烈推荐它给所有音乐爱好者。
我***爱,star5,音质很好，续航也非常给力。连接顺滑，不会有断连现象。以前用过华强北的耳机，时断时连，用几下就没电了。还是正品的给力。推荐。
睡***事,star3,东西总体来说看着还行的哈
一***卷,star5,做工质感：依旧是苹果品质音质音效：非常好的提升 比起一代舒适度：很舒适 不喜欢入耳的可以选择续航能力：目前看还是很强的其他特色：非常漂亮呀 有活动的时候都可以下手ddm
J***f,star5,苹果的耳机确实不错，低音很好，链接很流畅，物流很快，要是在价格低点就好了，做工质感可以的，舒适度感觉还行，续航一般感觉，好用，值得购买
j***e,star5,Apple AirPods第三代特别袖珍特别可爱，连上也很容易，音质也够用，挺不错的，出门带方便极了！大小正好合适，音质也好，出门带着也很方便，买的时候正好有优惠，特别喜欢！
猫***_,star5,果然没让我失望，耳机颜色非常干净简约，连接我的苹果手机很快，操作简单，触控很方便，切换上下曲，接电话都可以，很适合经常外出的我，更特别的是音质是真的好，这款在用过的耳机中音质算得上数一数二的
H***会,star5,耳机非常的好用，之前用的二代，对比之下，在功能上增加了很多，环绕音啥的都很棒，音质音效上也提升了很多。同样的，续航也有了很大的保证，充一次用五六个小时吧。
9***C,star5,早就想买个蓝牙耳机了，盯了好久在活动的时候下手！给我的蓝牙耳机上了个保护套，苹果的耳机果然名不虚传，刚连上耳机就自动改了名字，听音乐立体环绕很赞，续航能力也很强！
j***e,star5,Apple AirPods第三代蓝牙耳机真的好用，第一次链接后，之后的连接只要拿出耳机自动秒连，音质也可以，总之被惊艳到了，而且不贵这个耳机可以使用单耳，或者是双耳机，音效特别好，不会有噪音和杂音，一直很喜欢的产品，物美价廉
暮***a,star5,做工质感：非常棒，质感很好，音质音效：木耳朵听起来不错，比之前的音质好很多舒适度：奔着这个买的，半入耳的没有不舒服的感觉续航能力：还不错，充电挺快其他特色：跟手机交互很好用，很时尚
j***h,star5,非常不错的耳机，做工精细，音质音效很棒，戴着很舒服，续航能力强，精美漂亮，绝对高品质享受，学生上班族都适用，喜欢的抓紧入手！
漫***哥,star5,做工质感：苹果的做工质感相当强烈，摸着就很舒服，开关一开一关声音清脆。音质音效：听音乐很舒适。舒适度：戴着牢靠不累耳，长时间戴也不会耳道不舒服。续航能力：完完全全够用。
j***2,star5,包装很好，收到手立马拆了，耳机质量很好，塞耳朵里也没有异物感，很舒服，听音乐打电话都没有杂音，音质音效都不错，续航能力也还可以，几个小时是没问题的
j***P,star5,做工很好哦，摸着圆润润，音效效果很有低音炮的感觉，音质不错，戴在耳朵上基本感受不到耳机的存在，带着跑步毫无压力，已经用了两周了只充过一次电，我基本每天使用一小时。苹果的产品就是好
j***v,star5,苹果耳机真的太震撼了，声音非常好听，很震撼，真的太喜欢了，惊艳到我了，充一次电可以用很久了，方便又好用，真的非常喜欢?值得推荐
j***4,star5,帮朋友买的，朋友非常满意，质量非常不错，质感很棒，颜值相当说得过去，音质也很不错，续航也很可以，快递也非常快，总的来说很不错。
又***戈,star5,音质无杂音 ，音效很动听，蓝牙连接后不会山现被干扰的问题，做工精细，外观光滑，手感很好，放耳朵上也不会出现松懈，续航能力很强，正品来得
晓***Q,star5,做工颜值均在线，接缝也很细，细节决定成败，苹果这方面一直做的很好，完全不用担心质量问题，带上也很舒服，贴合耳道，音质也有提高，好评！
我***嘛,star5,音质很好 续航能力也不错 带耳朵也不痛 很舒服 充电速度也快 随冲试听。                   就是在外面通透太通透了
j***8,star5,苹果，真爱。包装非常好，很严实，值这个价格?宝贝收到了，颜色很好看，质感也很好，样子简单！?是我想要的！！下次还会再来！这质量真是太意外了，实物美美哒，触感很好，很推荐哦~
胖***g,star5,看评论说用苹果手机连速度很快才买的，果然还得是自家品牌。之前因为颜值买了一个皮卡丘的，耳机没了，就剩下耳机舱…所以买的这个，用起来感觉还不错
k***7,star5,当天晚上下单早上就到，配送速度很快，我是以旧换新，能节约很多，音质很好，带环绕效果，续航能力不清楚，今天刚刚到收到货，看评论区大家感觉都不错
强***涯,star5,耳机很nice，虽然说蓝牙耳机没有音质，但是，相对而言，在蓝牙耳机当中，音质算中上等。做工很棒，一流。防伪很精细。续航也很持久，听一天没问题。
落***蘩,star5,还是原装耳机好呀，适配度高，音质清晰，真的很爱降噪模式，地铁上效果非常的明显，每次一戴上，基本就是与世隔绝的状态了，听音乐啥的非常舒服?
j***d,star3,还在使用，后续再看看
天***水,star5,耳机小小的很可爱，充电快，听歌听书续航久，每天地铁上都要拿出来用，一千多的产品，音质很不错，很适合打工人拥有，而且据保值，推荐大家在京东购买这款耳机?
j***G,star5,我用的是苹果13，为了适配，买了苹果耳机，苹果自己的产品和自己的产品的适配性非常好，打开耳机盒自动连上自己的手机了，不会乱连，是正品，音质非常好，喜欢?！
m***7,star5,第一代耳机?服役了4年了，劳苦功高。现在换新款了，一样的丝滑一样的流畅，这个耳机?真是太棒??了。我太喜欢?这个耳机了
王***谱,star5,音质要比二代强很多，尤其是低音，确实很棒很有低音感。耳机按键新增加了力度感应器。有空间音频效果非常明显的提升。续航官方说是6小时还是非常的不错的。
变***吧,star5,很好用 男朋友很喜欢 带着很舒服哦音质方面：苹果耳机是苹果公司出品的一款耳机，其外观简洁、时尚，备受消费者喜爱。那么，苹果耳机的质量如何呢？下面将从音质和使用体验两个方面进行评测。综合以上评测，苹果耳机的音质表现良好，使用体验也很不错。当然，每个人对音质和使用体验的要求不同，所以在购买耳机时，需要根据自己的需求和喜好进行选择。苹果耳机的音质表现不俗，中高音表现比较出色，低音也有一定的下潜。在听流行、轻音乐等风格的音乐时，音效比较适宜，听感不错。但是，在听古典、爵士等风格的音乐时，就显得略有欠缺了。总体来说，苹果耳机的音质表现还是不错的，尤其适合听流行音乐.
Y***u,star5,耳机很好用，回购三代，有降噪功能，比一代和二代有所升级了，做工质感：一如既往的白色音质音效：降噪效果还不错的续航能力：可以用较长时间，很耐电的。其他特色：喜欢吧。
断***4,star5,做工质感：做工质感：质感不错，外观很好看，比较精致音质音效：音效音质：音质很好，很清晰，音质很好，很好，没有杂音。舒适度：佩戴舒适续航能力：续航能力强其他特色：性价比非常高?，可以放心购买?，做工非常精致?，值得购买?！
9***n,star5,很好用，以后还会在来，买了2个，跟对象一人一个，都非常的好用，一直喜欢在京东购物，快又好，退货也方便的很，做工质感：质感极好音质音效：很棒，立体舒适度：时间不用带很长，2到3小时是可以的续航能力：充一次电，能用好久
小***7,star5,耳机很好用续航能力：充一次可以用很久差不多20多小时没问题舒适度：耳机比较大，刚开始使用可能不适音质音效：ok的做工质感：很好很有质感其他特色：苹果开盖链接很好用
健***贵,star5,好用，三代耳机还是可以的做工质感：质感棒音质音效：音质音效不错的舒适度：也很舒适呢，好用的很续航能力：续航能力巴适得板，能用很久很久到地老天荒其他特色：美观大方，颜值拉满
s***6,star5,做工质感：苹果的东西，当然没的说。材质细腻丝滑，放在手里很有质感。苹果一贯的设计感也是很有识别度的。音质音效：比第二代有提升。低音中音和高音都能准确表现。环绕音效也有点意思。舒适度：入耳很贴合，久戴也不会累。一般运动不会松脱。续航能力：五六个小时没有问题。
y***6,star5,做工质感：光滑带光泽，手感挺好的??音质音效：音量清澈，音乐播放效果很棒。舒适度：比起入耳式，半入耳式戴起来非常非常舒服??其他特色：抓牢度可以虽然是越南货，做工质量还是挺不错的(至少比买过的某牌子国产好)配对便捷高效??????????????????????
前***年,star5,外形外观:我一直特别喜欢白色，所以对白色没有抵抗力，无敌屏幕音效:音效好棒，看视频，听音乐就是一直享受拍照效果:苹果的拍照还是一如既往的厉害运行速度:流畅，可以用3年。
M***新,star5,做工质感：丝滑顺爽音质音效：效果不错的选择呢，通话听音乐，音质不错的呢！舒适度：耳朵带起来舒服呢！续航能力：时间不错的呢，非常的好呢，没有杂音的呢！挺好的呢
A***Z,star5,做工质感：相比二代好了很多音质音效：音效提升也很大舒适度：非常舒服佩戴没有异物感续航能力：电池方面也大有提升其他特色：连接方便携带方便产品不错已经买了好几个耳机了！！
j***0,star5,做工质感：京东大品牌值得信赖音质音效：苹果手机连上效果很好舒适度：比较适合大多数人 这个很好我是买个老婆用的老婆喜欢续航能力：两天没有问题的 这个很好其他特色：比较好 喜欢
j***w,star5,有以旧换新的活动??推荐哦?做工质感：一直用苹果做工一直很好??音质音效：确实很好??舒适度：耳机感觉比第一代的大点?其他特色：还是蛮耐用滴?
唐***i,star5,做工质感：很棒很有质感很喜欢音质音效：音质很好特别喜欢舒适度：比二代小一块 很不错续航能力：目前续航很可以 够用
石***钢,star5,iPads音质音效：低音非常震撼人心值得拥有！做工质感：轻便细腻材质用料都非常讲究赞赞赞??舒适度：配带轻便舒适大赞??续航能力：电池续航秒杀一切蓝牙耳机！无线充电方便给力！
j***U,star5,做工质感：国产做工非常好没有毛边没有黑点音质音效：音效还不错新款低音质感更好了舒适度：佩戴舒适度个人觉得不输前两代 很轻对耳朵很友好续航能力：续航很强这点我非常满意
长***春,star5,放手里很有质感，大小合适，随身携带，十分方便。音质也很好，外观美观大方，精致小巧，做工更是没的说，摸起来感觉很舒服。使用频率太高了。
j***b,star5,做工质感：精致小巧可爱便捷音质音效：优美动听音乐效果非常棒舒适度：非常喜欢续航能力：超级无敌棒其他特色：包装完美性价比超高超级无敌喜欢?！绝绝了很喜欢??喜欢?
奥***袋,star5,刚拿到就迫不及待开盒了，打开手机直接秒连，耳机做工小巧精致，贴合耳朵，戴着很舒服，很稳定，看来运动时戴着也不易掉落，而且还方便携带。
幺***-,star5,提前都不用耳机，也用不上，最近想要骑车时候带耳机，就入手了一个，确实很方便，来消息来电话都回去有语音提醒，之前也不用，也不知道有这么多功能哈哈哈
j***e,star5,用了几天。是越南产的，但是感觉各方面都还不错，音质也比2强好多，续航也没问题。之前2代我一般都是用好几天才充一次的，这个应该可以用很久！没什么问题。带耳朵上也很舒适~~~总体很喜欢在用一段时间看看来追评。
j***r,star5,1，物流给力，音质好，价格实惠，耳机头有保护套和收纳盒，方便收纳。2. 佩戴舒适轻便，声音入耳清晰不刺耳，接电话听音乐方便，通话流畅，操作简单。3. 音质不错，声音入耳清晰不刺耳，低音效果也不错，音量调到最大音质也很清晰，操作连接方法简单方便。
j***c,star5,耳机非常好，降噪效果无敌，带上就进入了另外一个世界，与世无争，链接非常快，没有出现过断连，快递很快，头天晚上下单，第二天早上就到了
般***z,star5,没想到有朝一日我这种掉丝也能用上AirPods ，入耳很舒服，不会闷不会硌，很好，618入的，才评价，价格真的坚挺，音质上的话我觉得还行，主要是互联牛，推荐
E***g,star5,耳机非常小巧时尚，也很轻便，戴在耳朵上不会觉得很大压力。声音很清晰，无杂音，外观时尚，续航能力强，充电快。价格公道，值得入手！
马***店,star5,外观良好，音质不错，功能性强，反应迅速其实看了好多款，但是手里的苹果产品太多了考虑适配更便捷吧！给大家建议是：如果手机是苹果的那就选这个没错物流也很快，头天晚上下单第二天下午就到了最后不得不说，电子产品我全都在京东买的，非常信任这个平台
j***y,star5,首先是物流真的是没的说，那叫一个快，京东的速度惊人，正好赶上618百亿补贴活动，果断下单了，毫不犹豫，收到了拆开看了很满意，耳机拿在手里很有质感，沉甸甸的，音质也很好
橙***_,star5,宝贝很好，值得拥有，也值得信赖，一直使用苹果的产品，音质效果很好，佩戴很舒适，续航能力好，推荐大家使用，做工和材质都很好！
一***宝,star5,苹果蓝牙耳机非常的棒，音质音效堪称完美，最流行最时尚的一款蓝牙耳机，大家可以放心购买，没有任何问题，电池容量非常的大，完美
j***o,star5,用了快一个月了现在来评价，耳机的低音音质很好，连接的速度没得说，工作，学习，聊天用的话，还是够了的，续航时间也比较久，现在用三天充一次电
L***哥,star5,耳机颜值很高，查询了一下，是国行正品，值得购买，包装也很好。音质非常高。比起普通的耳机要好的。立体感非常强，非常清晰。值得购买。一款产品。
独***爵,star5,苹果无线耳机，国际大牌外观设计非常时尚潮流，京东自营商品质量保证正品，做工非常精致，音效真的超级棒，佩戴也特别的舒适，续航能力很强，???很好好好好好好?
j***8,star5,很好的耳机，买来和苹果手机搭配。非常合适。而且白色很好看，显得很干净，音质音效都很好。不错的购买体验。而且，京东物流很好。
d***o,star5,很方便，听歌看书的时候用特别方便，坐公共交通工具的时候，不希望音量太大打扰到别人，真的很有必要，从一代用到二代，还是继续用
康***糊,star5,继手机之后的第二个苹果产品了，音质很好连接很快 灵敏 北京发货越南产 质量没问题就没换 佩戴起来对我的耳朵来说很舒服！喜欢这种胖乎乎大头的耳机设计 电子产品买新不买旧总体还是很满意的
j***j,star5,耳机用了有一段时间了。感觉还是非常棒??的。音质音效非常好，跟iPhone搭配起来特别丝滑。开盖自动连接，非常方便。不许哦
s***y,star5,啊，这到底是什么神仙速度呀，这什么速度呀，早上下单，下午就到了呀，好离谱呀，耳机特别的小巧，挺好的，这个耳机还会回购的呀！
u***q,star5,安卓换苹果，纠结了很多天，买不买这个耳机看了评论，果断买了，今天用了一下效果很好，充电也快，推荐购买！
微***k,star5,耳机的音质非常的不错，就是这个新款是需要按压的，之前的耳机都是触摸一下，可以切歌接听电话。总体来说音质还是非常的棒。待机时间也是很不错的。
-***胖,star5,拿到货了，特别激动，赶紧打开，宝贝真的很不错哦，外观很精美，质量也很不错，赶紧体验了一下，觉得真的是物有所值啊，值得回购，喜欢的小伙伴们就不要犹豫了，赶快下单吧！
j***I,star5,苹果的耳机一如既往的品质好，带着舒服，带两三个小时耳朵都不觉得痛，音质也好，外观大气上档次，开合的质感也很棒棒，值得推荐
满***8,star5,不错不错很不错，这个手表太棒了，一下买了好寄几个，真的是太棒了，下回还要继续买，买买买，好好好，希望继续加加油。厉害了哈。好的很。
j***j,star5,耳机到了，送货速度非常快，体验不许哦。耳机???????很nice，家人很喜欢，用起来十分方便。音效没的说。很棒
梦***停,star5,苹果不骗穷人，除了贵没别的毛病，穷是我的问题，耳机使用感觉太棒了。跟iiPhone搭配起来十分合适。用起来也很方便，开盖直接就连上了
肉***人,star5,京东电子产品一直质量有保证，特别是活动时候还有补贴，就非常划算了。这款耳机音质很棒，戴起来我很舒服，续航也不错，做工质感细腻。
o***e,star5,表妹刚高考完，送给她的毕业礼物。物流超级超级快，头天晚上下单，第二天就到了，三代比我的二代盒子更宽一点，不知道效果怎么样，应该不错
j***h,star5,用上了，非常好??，京东自营物流非常快，头天拍的，第二天就到了！续航目前刚开始用，过几天再来追评！喜欢的人直接入手吧！
N***F,star5,买给老公的，老公特喜欢，不仅是因为质感，还有音效，最最最重要的是有他喜欢的英文名称，拿到手之后老公都不相信这是买给他的，直到看到英文字后，他悟了哈哈哈
东***了,star5,主动降噪效果好。给老爸买的，他很喜欢！非常烦躁。希望快一些。用了一段时间才来评价，买之前先在苹果专店试戴过，到货后就迫不及待使用，发现和在苹果专店试戴的效果一样！续航能力：对我来说比较合适。
l***3,star5,耳机音效很????????。颜值特别高。带上之后不用担心掉落的问题，续航很满意，充一次电可以运行24小时。够用了
j***j,star5,耳机可以设置空间音效，很不错。二代掉了之后换的耳机三代，立体音效非常的有体验感，听歌的感觉一下子提升了。但一定要保管好，很容易掉。
j***S,star5,苹果耳机真的香啊，虽然贵，但是我觉得贵有贵的道理，使用起来非常的好，音效非常不错，听歌流畅，玩游戏也非常的好，和队友对话都通畅起来了，非常的舒服，物有所值
偶***火,star5,Apple AirPods (第三代) 配闪电充电盒 无线蓝牙耳机 Apple耳机 ，耳机收到了，蓝牙链接很快，音质也很好。
飘***远,star5,音质很不错，低音效果很棒，比之前买了一两百的效果好很多，果然是一分价钱一分货，体验了这个之后别的耳机就听不惯了。续航也杠杠的，充满用一天不在话下。
j***2,star5,快递包装很好，没有出现压盒的情况，物流也挺快的。音质和音效都不错，出门半天都有电，续航能力挺好的，降噪效果还可以吧，在图书馆用很合适。
N***0,star5,23年国产，快递很快，包裹包装的很完整，仔细检查产品外观也没有瑕疵，音质还可以，空间音频效果很好，戴起来很舒服，非入耳式戴着没有不适感，适合与pro搭配不同场景使用。
j***f,star5,美观大方，打电话可以解放双手了。生产工具属性十足。听音乐音质也非常好。心仪已久的耳机终于到手了，马上投入学习听课。也不担心吵到家人了
不***家,star5,苹果的耳机真的太好用，太好用了，性价比非常的高，为什么说它高呢？因为这个价位的耳机真的没有它那么好的啦，已经降噪的功能太无敌啦。而且音质方面也非常好，非常好。
会***怪,star5,一口气购买了10多个苹果设备，我只能说苹果最近真的越来越戳我心头了，东西都很好，而且生态也逐渐跟上来了，也兼容很多其他的配置，满足！！！而且感觉现在越来越倾听群众声音了！系统拉满！apple yyds
-***憨,star5,好用，爱用，一直用，哈哈哈哈哈。已经在京东上买的第三个苹果耳机了。音质真的不一样，一个送弟弟一个送闺蜜都说很好用，而且可以换各种漂亮的耳机壳字啦。
j***q,star5,非常的好用，续航很不错，每次都能听好久，这是第二次买了，以后还会选择这个牌子，颜值也蛮不错的，小小的很轻便，非常适合上班族
z***0,star5,买给别人做礼物的，很不错哦，音质很不错，高大上，很喜欢。快递也很到位，第二天就到了，正品有保障，?自己过段时间也买一个，?
东***帅,star5,买到了中国制造，这下就放心了。半入耳式的，没有觉得很胀耳朵，适配苹果很便捷。续航中规中矩，带个两三天完全够用，毕竟也不可能一直带着。盒子大小比一代没大多少。
M***0,star5,以前不知道评价可以得京豆，错过了好多啊，现在努力补救一下，小巧精致，便携，无线耳机真的很方便，上班使用起来超爽的，哈哈哈哈哈
丹***玫,star5,选了好多家，最终选定了这款，一点都不后悔啊，好喜欢。。。京东物流真的绝绝子。。比逛商场效率还の高高。。。。以后如果有需要一定会回购哒。
帅***郭,star5,京东物流配送速度非常快，快递小哥服务非常好。产品非很好，白色简洁大方，摸起来非常细腻。戴起来很舒适，音质清晰，听歌的不二选择！
h***f,star5,朝思暮想的耳机，奈何因为价格一直不舍得买，这次活动，下决心搞到手，真香！佩戴舒适，音质不错，不管是打游戏还是听歌曲看影剧，都是相当给力。
j***6,star5,连接速度很快，刚开始用久耳朵会涨疼，续航能力比我之前买的杂牌的要好许多，质感挺好的，拿在手上不会轻飘飘的，音质也挺好，总体来说还不错
j***5,star5,首先快递盒就很严实，其次外包装没有损伤，耳机是正品，很轻，音质很号，自动排除噪音，戴在耳朵里一点也不发胀，充电也很快，完美的耳机，成功上岸。
是***月,star5,续航很棒，给女朋友买的，自己也买了一个，无线充电真的很方便，续航单耳机大概5小时左右，平时足够用了，充电仓大概够4次左右充电
冰***8,star5,买给高考生外甥女的高考礼物，之前一直用的2代，大学生了新款3代更换起来，外甥女很喜欢，收到就试听了，耳机改良后更舒适，长时间听歌耳朵也不会疼了。
梦***i,star5,苹果耳机质量很好，做工一流，手感很棒，用起来很方便。音质不错，带着很舒服，京东自营购买比较放心，快递速度很快，服务很好。
f***3,star5,做工一如既往地好，音质音效没的说，连接苹果手机非常简单快速，无线充让充电更加随意，还有定制功能，一点不耽误发货时间，值得拥有
是***月,star5,正品就是不一样，弹窗慢而且不会尴尬的链接到别人的手机，无线充电很方便，现在这款很有性价比，比pro 少了一个主动降噪，平时用用足够了，续航很棒
开***y,star5,耳机音质非常好，长时间佩戴也不会觉得耳部不适，并且防汗防水，续航能力超强，配有无线充电功能非常方便！京东购物非常放心，送货和售后服务都很好，非常满意！
