https://item.jd.com/100002611173.html,耐克AR5007,100002611173,150.00g,以实物为准,AR5007-011,棉,短袖,夏季,2023年夏季,圆领,常规型,无弹,透气,男
用户名,评分,评论
j***0,star5,衣服穿着很好看，特别帅气，黑色也百搭，100多也挺便宜的，客服态度也挺好
w***l,star5,耐克的衣服值得信赖，时尚舒服吸汗效果：很好面料材质：舒服身材体型：合身
风***款,star5,不错，试衣服可以看着很舒服，完全没有任何问题
A***8,star5,面料很好应该是纯棉的，松弛有度，穿着舒适，包装太随便了，好评吧
j***n,star5,衣服还是很不错的，感觉质量挺好的
心***忆,star5,真的好喜欢，客服态度也挺好的，值！以后有需要还会来买
吴***u,star5,这件衣服不错，穿起来非常感觉到非常舒适。
f***2,star5,京东的快递很快，昨天下单，今天就收到商品了，衣服试穿后很合适，码数标准，所以很合身，毕竟Nike旗舰店的衣服，品质应该没问题，等穿过一段时间再过来评价
j***r,star5,很好，穿着很舒服，很合身！
j***t,star5,物流非常快，因在上班没接电话，大佬用手机发了信息，非常有责任感
月***兰,star5,秒杀价！质量不错！送货也很快！
t***n,star5,刚刚买了一件黑色，马上再买一件，价格太合适了
拉***儿,star5,大小合适 薄厚适中 算是物美价廉了
赤***尘,star5,面料材质：纯棉材质贴合肌肤很舒服，款式新颖
s***6,star5,很不错，衣服很好看，快递也很快
笑***6,star5,正品真货，物美价廉，京东自营物品十分满意，穿上非常合适，布料纯棉，穿上很舒服。值得再次购买。
j***v,star5,面料很舒服，弟弟穿上也很帅气
u***2,star5,颜声亮亮的，款式很好看，质量好好的，改天有出新款式还要再买
懒***更,star5,全棉的，弹性很好，穿着很很很舒适，还买了一件红色的同款。。。。
j***q,star5,衣服和鞋子一起买的，材质非常好，对象很喜欢
u***o,star5,衣服手感不错，发货速度很快，快递服务态度很好。
玲***舞,star5,京东自营品牌就是好，款式质量杠杠的，喜欢！
h***8,star5,质量好，漂亮，价格实惠，多次购买，宝贝很喜欢！
z***8,star5,款式很好，很喜欢，材质也不错！
飞***娇,star5,版型很好，穿在身上非常舒服！
j***F,star5,衣服很好看，材质也很不错，穿着很舒服，赞赞赞，下次再买！
侯***德,star5,很舒服 也很便宜 不错 发货速度快 是正品 入手吧 骚年们
j***x,star5,穿着舒适，面料柔柔软，很不错
j***r,star5,很不错，穿着很舒服，不知道掉不掉颜色，洗过再看
j***5,star5,面料材质轻薄，上身效果很好
j***c,star5,非常满意，尺码标准，做工精细，穿着舒服，会一直支持你的。
u***w,star5,特别上身，穿起来舒服又好看
c***8,star5,已经收到货，价格非常的实惠，送货速度快，服务好。产品质量很好，京东值得信赖！！！购物就只用京东！！
j***w,star5,穿上特别舒服   是纯棉的   版型特别好   五星好评！
蓝***1,star5,很实惠的购物，物超所值，应该是正品，后续可以继续购买～
j***E,star5,面料材质：质量非常好舒适程度：非常舒服上身效果：中码长了一点吸汗效果：非常好
俞***6,star5,当天买的，当天就到了，鞋子很漂亮，夏天穿很凉爽，喜欢这款黑白色，很愉快的购物体验
j***o,star5,满意的一次购物，质量非常不错，很满意
j***t,star5,质量不错，夏天穿起来很舒服，
j***c,star1,明知道是灰色还要发货过来
有***1,star5,很好，不错的，穿起来舒服。
朱***0,star5,衣服收到很好，质量非常不错，比之前在其他店买的好，下次还会继续购买。
j***p,star5,薄薄的，软软的，很适合夏天
天***0,star5,特地穿了一段时间才来评价，纯棉的，非常喜欢。
j***x,star5,穿着舒适，面料柔软，很不错
u***f,star5,上身效果不错，非常舒服，面料有些薄，快到小哥非常好
j***9,star5,孩子很喜欢，质量也不错，价格也不贵。
j***z,star5,质量很好，一次买了两件，大小合适，买家发货很快，价格合理，值得购买，好评。
超***牛,star5,正品，质量很好，跟专卖一模一样吗
u***z,star5,非常不错哦，我一直都是耐克，京东这个平台真是太方便了
j***T,star5,很好，质量很不错，性价比高
乔***龙,star5,618活动买来穿，感觉不错，快递很给力
j***n,star5,款式质量都还可以，物流也很快
u***k,star5,东西收到了，京东物流就是快，衣服看上去很漂亮，尺码大小合适.
纷***季,star5,这件商品真的很nice，穿着舒服，喜欢的可以入手，下次还来买，经典不过时！
j***J,star5,很好，值得购买，很愉快的一次购物
雨***啦,star5,面料材质：纯棉上身效果：老公穿上很帅气舒适程度：不错身材体型：175.130
A***g,star5,衣服质量很好，大小刚刚好，物流超给力，不错，不错。
非***0,star5,宝贝收到了，非常不错，没什么问题，质量很好，物流速度也快，客服很好。
j***o,star5,很舒服，给我自己还有家人买了两个，都很喜欢
j***1,star5,京东自营的，发货快，面料舒服，尺码也正规，快递小哥也很给力。
a***e,star5,质量很不错大小也合适很不错
海***风,star5,穿着挺合适的，应该是正品，相信京东自营，质量杠杠的！！！！！！
自***晨,star5,很好很舒服，我很喜欢，下次还会购买
A***_,star5,不错不错，穿上去很舒服！
p***-,star5,很不错，物流快，上身合适
飞***哥,star5,衣服质量很好，发货速度快！
春***a,star5,穿着很舒服 透气 不错
j***o,star5,物流很快，当日达，快递小哥也很负责。
j***a,star5,衣服质量很好，正品，物流很快，穿上身很舒服。相信京东！
枯***哥,star5,衣服很薄透气那种，不错
j***6,star5,看起来很好看 穿起来就更好看 Nike一贯的作风
六***_,star5,身高181 体重67KG穿L码长、已调换、客服服务态度很好。
昭***珑,star5,颜色很亮，料子很软。
j***d,star5,很喜欢这个款式，非常不错。价格也实惠
u***u,star5,给爸爸买的，爸爸说穿着很舒服
奋***8,star5,京东自营值得信赖是正品，京东快递很给力！
u***v,star5,很不错！上身效果好！质量好！是正品！比实体店便宜很多！
j***l,star5,试穿了一下，相当的舒服，比较薄适合夏天穿。
漫***卷,star5,衣服很不错，很适合夏天，大小也很合适
拉***儿,star5,大小合适薄厚适中 物美价廉
j***n,star5,马上能换，品质样式很好
g***3,star5,老公穿着很帅，挺好的
L***6,star5,京东自营的送货确实很快，衣服质量挺好的，大小也合身
j***c,star5,京东配送速度很快，一收到就试了，大小合适质量很好！
j***A,star5,非常满意，好看，质量还可以
饼***7,star5,非常满意满意非常满意满意非常满意
j***o,star5,包装很好 送货及时 穿着很合适 纯棉面料舒适透气
肌***鹏,star5,当时买的有一点大 换了一件 快递非常快 服务特别好 衣服也很棒 没有什么挑剔的 赞一个
j***4,star5,非常喜欢，正品专柜正品行货
