https://item.jd.com/100006367417.html,耐克SX7678,100006367417,0.55kg,以实物为准,SX7678-010,男士,袜子
用户名,评分,评论
小***9,star5,货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????
m***r,star5,比起其他袜子确实很轻薄 穿着舒适～
j***0,star5,非常满意?，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞?
我***地,star5,物超所值，话不多说，这四个字已经说明了一切
u***j,star5,袜子非常好，绝对正品，夏天穿非常合适！
n***g,star5,?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?
j***t,star5,可以，很舒服的，又透气！！！！！！！！！
u***x,star3,一般般，还是店里看好好
H***u,star5,非常舒适，一直穿的这一款袜子
u***j,star5,非常喜欢耐克的袜子，经常购买
u***h,star5,透气非常棒 上脚很舒服 运动效果很好 质量非常好 码数也非常合适 非常满意 快递小哥隔天就送来了 棒棒哒 下次继续支持购买
h***x,star5,不错哦。挺好的。儿子一直想要白色的袜子。这次给他买了。看着质量还不错。很好。 下次还会买的。 儿子也很喜欢。 哈哈哈哈挺好。
i***r,star5,物流很给力袜子?很薄透气性很好穿起来也很舒服特别适合夏天穿穿在脚上很轻薄纯棉材质的袜子，质量也不错不管穿多久都不会变形
g***3,star5,初中的时候一直穿这款袜子，很经典而且纯棉舒服脚也不容易臭，中间足弓的位置有收紧的区域很好的贴合了脚型和鞋的空隙，不容易磨脚。
海***1,star5,京东自营店的品质还是值得信赖的，速度也是超快，隔天一早就收到货了，袜子厚薄适中。全面织物吸汗透气，而且不掉跟，穿着非常舒适！
l***7,star5,袜子很薄，穿起来很舒服，特别适合夏天穿，质量不错，纯棉袜子，透气舒适，感觉不错，耐克产品确实不错，可惜没有这么薄的中袜。
h***e,star5,新到手的袜子，品牌好，款式精美，618价格不算太贵，感觉very good，穿上去舒服，希望会耐用，发现适合我，值得推荐购买啊
j***7,star5,还不错 挺舒服的 比较适合运动 比较吸汗 整体来说 用来做运动还是非常非常非常非常不错的 价格也算是正常价格 建议大家购买
j***n,star5,自营的物流很给力，昨晚下的单白天已经收到了，袜子应该是正品，面料很舒服，适合四季穿着，夏季也很透气，厚薄适中，也不会出脚汗，非常不错！
那***4,star5,袜子质量很好，很柔软，穿着很舒服，透气性很好。吸汗效果很好，不会臭脚。有活动，性价比很高。会继续支持回购。大家放心购买。
c***9,star5,物流很快，袜子穿上脚非常轻薄透气，夏天就需要穿这么轻便吸汗的袜子，耐克品牌的鞋袜一直非常喜欢，不管穿多久都不易变形！非常好
s***7,star5,耐克运动袜的质量一直很好，耐磨，透气，且用料配比防臭，具有一定的科技含量。袜子日常穿搭也时尚，夏季穿也是非常适合的。价格还是一直稳定，性价比不错，京东物流也快，购物体验感一流，这点确实是做得很棒，必须要夸赞一下。
p***3,star5,京东物流特别好，第二天就到了，在此期间能这么快就收到了，真是不错，大品牌值得信赖，以后还会光顾的，继续支持一下。有一点掉毛毛，穿的时间长一点再看看。
m***n,star5,棉线，弹性好，透气，吸汗，非常满意。要是不强行买两套就更好了
j***8,star5,京东自营产品物流给力宝贝完好无损，疫情期间还是可以准时送货给京东物流点赞。本身材质比较厚，但是透气性很好里面有很大的弹性，穿着不掉跟非常好的一次购物。运动，休闲基本够用。而且有防滑设计的设计这点非常棒的。
j***s,star5,尺码很标准，夏天穿不会热，材质不磨脚，很舒服
j***g,star3,老毛病。。穿完脱下来都是棉絮，脏脏的
5***0,star5,老公一直穿着个袜子，脚不臭 他很喜欢 夏天不回闷热很舒服
z***7,star5,质量可以，穿起来很舒服，也不会臭，比其它所谓的大品牌更好
s***k,star5,袜子质量很好，夏天穿鞋的时候，袜子也露不出来，而且这个价格也合适
叛***丶,star5,"大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算,客服真的很不错哦～"
筱***稣,star5,整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味
u***d,star5,下单后第二天就收到了，物流超快，穿后感觉透气舒服，很好。
1***8,star5,合适的很，舒服得很 。
镭***拓,star5,买过多次了，这一款很不错，不容易滑进鞋里，挺好的
只***賞,star5,京东快递速度很不错，快！京东小哥服务态度好！吐槽京东系统位置定位不精准
烟***家,star5,质量不错，穿上很舒服，也不往下掉，耐克棒棒哒！
u***b,star5,包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来??
氵***斤,star5,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐
l***7,star5,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评
来***家,star5,这个夏天真的太好穿了两个夏天真的超级超级舒服超级超级特别
j***q,star5,宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖
T***C,star5,穿起来很舒服，洗了多次也没有起球，不臭脚
l***7,star5,质量很好哦，发货也很快，一家非常喜欢的店铺，我要疯狂推荐给朋友们
此***4,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！
z***3,star5,速度非常快，隔天就到了，价格优惠，和实体店买的没差别，同样吸汗透气，穿上后脚非常的舒适，不脱毛不影响其他衣物，买了这款很多次了，非常棒
镭***拓,star5,第一次买这款产品，很赞的一款产品，还会再买的，
u***f,star5,不错的，发货速度很快，值得购买
d***s,star3,现在勾勾家的袜子也不是纯棉了么。
u***j,star5,很喜欢耐克的袜子，经常买
中***平,star5,袜子很好，运动时吸汗，脚很舒服。
j***r,star5,物流很快很快很快，性价比非常非常非常非常非常的高，一直回购回购，也是正品，还会继续回购，都可以买起来，买起来，买起来！！
j***z,star5,?发货很快，两三天就到了，这个颜色我很喜欢，性价比很高，非常nice
悠***好,star5,很不错啦，一直很喜欢耐克的袜子，穿起来舒服透气，下次还来
j***x,star5,?质量很好，买的很合我心意?，棒棒哒！?需要的亲们可以放心购买
h***e,star5,质量一如既往的好，和专卖店买的一样，应该是正品，物流速度也很快。疫情期间可以不用去商场直接买，总体评价还是可以的，如果能有优惠更好。
奋***前,star5,穿上很舒服。有贴合的紧，不容易掉。
凤***南,star5,袜子不厚，穿着很轻快舒服，透气性很好。应该是正品，一次性买了好多，可以每天换一双了。包装也还可以，快递到货速度很快，总体不错
李***7,star5,耐克袜子很好，穿着舒服，价格实惠，不会臭
y***o,star5,宝贝已收到?，超级喜欢，颜值高又实用，超级喜欢！???
秋***S,star5,非常舒服，运动袜吸汗
A***_,star5,穿着很舒服 透气  这个季节穿着正好
n***巴,star5,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……
星***丶,star5,新到手的袜子，品牌好，款式精美，618价格不算太贵，感觉very good，穿上去舒服，希望会耐用，发现适合我，值得推荐购买啊宝贝收到，物流很快，描述相符，比较满意，好评，推荐
s***0,star5,夏天穿合适，很舒服，大小合适
玛***口,star5,品质很不错?，性价比比较高的的商品?，喜欢的亲可以直接下手不要犹豫哦?
w***d,star5,不错，买了很多次了，nike袜子是真棒
9***人,star5,纯棉的，不臭脚，穿着非常舒服
梦***春,star5,东西不错，穿上很轻薄，很好的东西
小***呀,star5,还不错，摸起来手感很好，物流也很快
小***7,star5,总的来说非常不错，夏天穿应该不会发臭。
j***h,star5,正品，官方正品，AMD散热很好。支持一下。
y***7,star5,不臭脚，物流也很快，穿着很舒服
隐***z,star5,客服服务态度很好，快递也不赖，希望老板生意越来越好！！！
犀***界,star5,质量还是很好的 穿上吸汗防臭
j***m,star5,耐克的袜子是物美价廉，其他牌子也买过，都没有耐克的好。
w***w,star5,价格很实惠，性价比很高，算是平价好物，会回购的
雪***骋,star5,每一次都很满意，这次选的宝贝更加满意，以后还会一如既往地买下去
左***8,star5,袜子是纯棉的，穿起来很舒服
1***m,star5,第二次购买了，运动专用吧，但不算特别好。
j***n,star5,质量很好    穿着舒适    吸汗不臭脚
j***0,star5,质量很好，之前一直买黑色，这次买白色！
j***D,star5,质量薄的很！没有实体店的好
沈***0,star5,很好，踢破六亿愧疚体通透
金***哦,star5,质量好，送货快，价格优惠， 非常好，一级棒，疫情期间，能送到就点赞！
A***l,star5,质量很好，次日货就到了，很好的购物体验，种草
甘***波,star5,?质量很好，买的很合我心意?，棒棒哒！?需要的亲们可以放心购买
u***e,star5,一下子买了六双，跑步时候穿，性价比很高
5***宏,star5,是正品，比实体店便宜，活动价格买的也很便宜
V***n,star5,老公指定要他们家的袜子，之前线下买的穿了很久，质量也不错，所以这次让我趁着618在线上买。老公很喜欢。老公指定要他们家的袜子，之前线下买的穿了很久，质量也不错，所以这次让我趁着618在线上买。老公很喜欢。
遇***j,star5,很不错，推荐的家，常用婆婆在许诺
M***s,star5,黑色的袜子 很黑色很喜欢
u***1,star5,袜子穿着很舒服，也结实
京***爹,star5,物流很快，宝贝与介绍的一样，待穿后再来补评！
我***调,star5,一直买这个袜子穿，质量很不错。
m***8,star5,穿起来很舒服 运动穿不错
V***C,star5,回购，穿着很舒服，也排汗
蔚***7,star5,穿起舒服，非常不错，全5分
j***0,star5,一直买这款，很舒服！包裹度很好
天***贩,star5,送货快，服务态度好，物品正，很优惠！
j***e,star5,买给老公，说很舒服，不臭脚?
c***1,star5,袜子很不错，穿起来舒适。
j***6,star5,很舒服，吸汗透气、好评
q***9,star5,质量很好，儿子喜欢，下次再来买
j***c,star5,袜子很舒适，之前买过，一直买
宇***都,star5,很不错的袜子，大小合适
u***y,star5,信号特别好，装上以后就不卡了。
s***z,star5,不错不错，经常买，质量很好。
j***w,star5,东西很好，质量也很好，速度也快
u***t,star5,质量很好，值得拥有！值得购买！
j***6,star5,买给爸爸的，他说很好穿，回购好多次了
曾***o,star5,舒服啊很不裤子啊，可以的
M***y,star5,非常好 穿起來舒適透氣...
C***子,star5,舒服，物流也快，非常的满意
张***9,star5,质量非常好，建议大家购买！
一***菜,star5,穿着很舒服，整体挺不错的
天***儿,star5,很好，发货快，孩子说可以
沈***0,star5,非常喜欢这个 非常好的东西
柠***e,star5,薄厚刚好，穿着很舒服
h***r,star5,标准不踩坑，这就很好
梦***地,star5,物流很快，做工不错，推荐
j***2,star5,收到袜子质量很好值得购买五星
双***6,star5,非常好非常好非常好非常好！！
j***a,star5,很好，不起球不磨脚。
L***7,star5,袜子很不错，孩子很喜欢，敏感肌也能用
j***e,star5,穿起来脚感很好，很舒适，值得下一次继续购买的商品。
西***虎,star5,穿起来很舒服，可以再买
阳***麻,star5,收到啦，也不知道为啥实体店都没有白袜子卖了，哈哈，京东太方便了
A***9,star5,袜子很好，下次再回购。
认***晚,star5,物流很快 质量很好 好评
风***乱,star5,商家发货很及时，质量不错
丶***骁,star5,非常不错，有需要还会再买。
w***3,star5,非常不错的祙子，下次还买，
c***哥,star5,袜子很实惠，物流很快！
寡***衫,star5,很好很棒棒很满意是我想要的
Z***g,star5,配鞋子穿的，送货很快？
q***9,star5,质量很好送货及时 下次还买
西***虎,star5,很不错的，适合再次购买。
u***6,star5,袜子春棉的，非常喜欢。
亦***宇,star5,挺好的，用起来很满意，快递很快，是一次满意的购物
宅***1,star2,不好，和之前购买的有差异。
u***y,star5,袜子质量不错 袜子穿起来很舒服 我很喜欢
j***5,star5,刚刚合适，非常好用的
z***2,star5,舒适度很不错！！！！
D***_,star5,好，快递很快，东西也很好
冷***谁,star5,很不错品牌就是品牌很好
0***1,star5,哈哈哈哈我真的好喜欢这个节目的呢我真的好喜欢这个节目
犀***界,star5,质量还是很好的 吸汗防臭
藤***雪,star5,非常不错啊。嗯很喜欢
j***n,star5,经常在京东购买耐克产品，质量可靠，物流很快，值得信赖
宇***都,star5,很不错的袜子，大小合适
y***9,star5,质量很好，穿着很舒服透气
u***y,star5,信号特别好，装上以后就不卡了。
j***f,star5,上脚很舒服 一买这个牌子的袜子
u***l,star5,很好很好货以收到，穿了很多年了，比较结实
u***u,star5,很好 质量杠杠的。-：；c
信***7,star5,很好穿，很不错，再厚点会更好
L***阳,star5,很好，很快，很棒！！！
j***i,star5,物美价廉，京东的服务总是一流。
k***5,star5,质量很好，准时送达，好评
u***x,star5,袜子质量很好，我很喜欢
d***u,star5,送货速度很快，京东快递一如既往的好服务。
u***o,star5,发货速度很快，质量不错错。
桃***哈,star5,袜子很舒服，穿起来吸汗
u***c,star5,物流还是很快的，东西也可以
E***g,star5,很棒的袜子，还会再买。
T***麦,star5,袜子不错 很舒服 推荐这家
j***2,star5,非常好！已经回购好几次了！
醉***城,star5,好，很好，非常好好好！
j***f,star5,好，很好，非常好，nice！
藤***T,star5,袜子质量非常不错 很喜欢
祁***龙,star5,很好看，穿着很舒服。赞?
S***夜,star5,超值，买了很多次了，老板人也好，好评！
L***8,star5,正品，穿着很舒服，下次会再购买
u***a,star5,袜子质量挺好的，很喜欢，下次再来
双***6,star5,非常好非常好非常好非常好！！
q***q,star5,送货及时，商品质量很好
j***4,star5,感觉很不错，毕竟是正品，以后还会购买！
忒***水,star5,透气性好，贴合度很高
j***2,star5,非常好！已经回购好几次了！
再***有,star5,很nice，京东物流非常快，很值
v***p,star5,家里人很喜欢，特别的舒适
J***1,star5,非常喜欢，码数刚刚好
C***龙,star5,很舒适。。。。。。。。。
j***i,star5,袜子收到，质量不错，已经开始穿了，感觉有点短，不知道是不是我的脚长了，还是袜子比以前短了一点，别的都挺好的
G***_,star5,还不错的袜子 比较轻薄 不是那种毛巾底的 不是很适合剧烈运动穿 性价比还好 还是更推荐毛巾底的 运动会更舒服 这个适合走路
黄***号,star5,还不错。哎，最近买了点船袜感觉还是不错的，这个价格虽然说比较贵，毕竟就有卖的就是这个牌子的价格感觉还是有点贵的吧，但是还行吧，纯棉结构的还可以。
弓***1,star5,一直穿耐克的这款运动短袜，棉质比例合适，厚薄也合适，结实而且耐穿，既有弹性还比较透气不臭脚。一?三双正好和家人一起分享。
m***h,star5,袜子收到，没想到码数这么小，小孩穿刚好，大人穿就小了，袜子质量还可以，纯棉，穿着也还挺舒服，运动穿着也挺舒服，下次买个中筒袜试试！
