https://item.jd.com/100010540355.html,耐克DD0234,100010540355,330.00g,以实物为准,DD0234-100,男,镂空,凉拖,2022年夏季,沙滩
用户名,评分,评论
A***鹏,star5,穿起来很舒服嘛，果然是一等价格一等货，好评尺码大小：大小刚好实穿感受：舒适
R***-,star5,东西很合脚，第二次买了尺码大小：正合脚实穿感受：很舒服，没有异味很棒
咪***4,star5,尺码大小：拖鞋不适合脚大的，我穿起来刚好合适。实穿感受：很舒服，很不错的一款鞋。
D***y,star5,洗澡不太舒服，脚背面吸水后潮的很难受，不洗澡平时穿很舒服方便。
东***元,star5,拖鞋收到啦！一次不错的购物体验，拖鞋质量很好，也没有味道，不像某些国产拖鞋，味道特别大，邮寄回家了，还没穿，穿过之后再来追评吧！
香***拿,star5,鞋子很好呀。买了两双。最好不要沾水。如果不小心沾水了可以用衣物消毒液泡一泡
c***华,star5,发货很快，换货也很快，客服棒棒哒，快递小哥辛苦了，试穿蛮舒服的，自营店拍的，希望是正品，第一次买这种拖鞋，朋友都说好看呢。
u***v,star5,这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买
王***p,star5,一直想买一双平时和外出都能穿的拖鞋，最后还是选择的这双，很有个性，也很舒服，号码也是正常大小，建议可以买稍微大一点更舒服。
S***燕,star5,物流很快，上脚好看，脚感舒适，不容易掉
龙***意,star5,真心喜欢，颜色、款式都非常棒！速度很快，第二天就到了。
大***8,star5,整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味
j***c,star5,以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！价格实惠，质量杠杠的，非常好的一次购物，下次还来物流和产品都不错，性价比高，赞赞赞???以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！
林***呀,star5,穿着还是很舒服的，尤其现在搞活动，买到的价格也比较合适的，这几天下雨穿着拖鞋很方便的
z***3,star5,商品不错，拖鞋很软，收到货完好无损实穿感受：很软尺码大小：45标准尺码，你运动鞋买多大这个也可以买多大
S***闷,star5,配送速度挺快的，第一天下单，第二天上午就送到了！质量也很好
j***o,star5,早上已收到。京东自营很給力 快递也給力。上脚舒适柔软。好评点赞
p***6,star5,??耐克NIKE 男子 拖鞋 一字 沙滩鞋 VICTORI ONE SLIDE MIX 休闲鞋 ??，东西质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。
j***j,star5,看着包装很好，拍大了一码，还是很紧。
j***s,star3,京东的快递配送现在咋态度这么差！赖以生存的东西。。。
j***k,star5,质量很不错，穿着也很舒服，非常喜欢
M***r,star5,非常好，描述与实物相符，穿着很舒服，大小也合适
童***作,star5,我穿41.5，大了一码，穿着刚好 很舒服
怪***b,star5,穿的非常舒服，很合脚
d***熊,star5,很有型穿得很舒适呢！
j***k,star5,物流一如既往的很快！拖鞋尺码合适，穿着柔软舒适，特别轻便
j***G,star5,很不错，买大一码刚刚好，穿起来很舒服，不过要是有水的话很难干透
j***j,star5,鞋子很棒很舒服。软软糯糯的，也很跟脚
核***员,star5,性价比高，做工质量都不错，包装也很好，颜值高，舒适又好看
w***5,star5,很好?不错哦?鞋底太弯了
j***V,star5,东西很好，可喜欢了，物流速度也很好，质量也很好，买大了，商家也很快就给更换了，总之非常好的一次购物体验，哈哈哈哈，下次还来买！！！
j***n,star5,细节非常完美，整体来说真的很不错，简单低调又很有设计感。买的时候，比实体店便宜个十块钱吧，比较舒服，自营值得相信。下次还会继续光顾！
罗***巡,star5,物流快是所以京东里最快的，包装非常好，把我吓一跳一双拖鞋这么大的包装。质量穿一段时间在来评论。
模***灯,star5,鞋子不错，挺好看的穿着很舒服
香***拿,star5,鞋子很好呀。买了两双。最好不要沾水。如果不小心沾水了可以用衣物消毒液泡一泡
u***b,star5,很不错的鞋子，正品舒适，最重要的是比实体店便宜很多很多
3***1,star5,给我大儿子买的，等放暑假回来穿，非常好，做工一流。
奥***墩,star5,棒棒哒很喜欢6666666
刘***9,star5,给老公买的他很喜欢，质量也很不错，一分价钱一分货
u***e,star5,买给男朋友的，整个一个真香，超级舒服。
海***喵,star5,好看，男朋友很喜欢。
尊***拉,star5,穿起来很舒服，款式也好看，很喜欢。尺码刚刚好
就***啊,star5,不错，穿起来很舒服，不臭脚
u***e,star5,鞋底材质很柔软穿搭挺好看
j***n,star5,与图片无差异，儿子说穿起来很舒服。
快***贩,star5,尺码合适，穿着很舒服，很喜欢～
M***s,star5,京东一如既往给力，物流速度快货物很好，好会继续支持的
阿***丷,star5,大小合适，也很舒服。
管***-,star5,超乎我想象实穿感受：超级好穿 爱了爱了
j***f,star5,鞋很不错，很不错，很不错，很不错，很不错，和专卖店一样的价钱
青***歌,star5,非常好，下次还来！颜值贼高。
湜***沚,star5,这双鞋子很舒服，是鸳鸯设计，颜色不同，透着不对称的美感。鞋子做工精良，韧性很好，穿着舒适。我儿子喜欢打篮球，对耐克品牌很是喜欢，他说鞋子很好哈哈
a***3,star5,鞋子非常好，客服也换大码也很迅速。完美
我***鳅,star5,穿着很舒服?，样式吸引人注意黑白双煞了?
j***t,star5,物流很快 鞋子颜值很高 穿了再来评价舒适度
魅***5,star5,质量非常好，穿上效果满意
核***员,star5,做工质量都不错，很好看，儿子喜欢，包装也不错
u***h,star5,网上买很划算，男朋友很喜欢，好穿正品。
u***6,star5,非常好看，穿着非常舒服
小***_,star5,穿起来很舒服，做工精致
j***m,star5,穿着舒服 很好看 透气
快***t,star5,买大一码确实必要。很好看哦，满意。
7***彪,star5,很好，希望能多做点活动。
j***n,star5,设计很潮，穿得很舒服，尺码正好?
买***龟,star5,质量很好  穿上没问题
j***n,star5,拖鞋很好穿哦，上脚很舒服?。
缚***风,star5,非常不错，真的很不错
q***3,star5,穿着舒服  材质也非常好
j***7,star5,很实用的拖鞋，推荐大家都买下.
张***宝,star5,挺好的 很好看 推荐
灰***哈,star5,很舒服，鞋底软软的。
j***2,star5,穿起来很舒服，应该是正品
j***e,star5,老公很喜欢、啊，穿上很舒服
霸***色,star5,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……
j***h,star5,"黑白配很fashion,喜欢"
挣***义,star5,当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手！儿子很喜欢！！！
上***伟,star5,很好，时尚又好看，喜欢
j***e,star5,好看也好穿，很软，。
t***-,star5,很好的一个购物方式谢谢你们啦
j***l,star5,不错，穿着很舒服！！
j***p,star5,给儿子买的，刚好，非常喜欢
张***辰,star5,鞋子很舒服，也比较轻便！大小合适！
j***t,star5,非常的棒好用哈哈哈哈哈
j***2,star5,收到货了，东西不错，物流也给力，质量非常好。
u***b,star5,非常喜欢，价格实惠！
z***0,star5,非常好穿，老公很喜欢
B***r,star5,商品不错，穿起来很舒服
j***o,star5,穿着非常舒服，一只脚一个颜色非常个性。
j***f,star5,正版拖鞋，款式与图片完全吻合，物流相当快。
j***p,star5,很不错，款式也喜欢。
高***音,star5,底很舒服，可以外穿，好搭配，正品
满***2,star5,超级好看，非常喜欢，个性十足！！！
j***m,star5,拖鞋质量很好，款式比较特别很喜欢。赞?
世***回,star5,外观好看 质量很好 大小正合适
j***d,star5,很好，舒适、建议拍大一码
j***S,star5,质量很好，鞋底很软，尺码标准！
G***d,star5,质量保证，很舒服，很流行，大小合适
j***l,star5,尺码大小：合适实穿感受：穿着很舒服！！！
谁***舞,star5,商家超快发货，昨天晚上发货，今天到了，物流小哥服务态度很好提前打电话询问在不在家。
j***o,star5,物流很快，拖鞋也很好！
j***d,star5,挺好看的拖鞋，而且颜色也很不错的
j***r,star5,舒服，没气味，非常不错
f***6,star5,鞋子穿着很舒服，不错，好评
也***了,star5,脚感非常不错，是正品，值得购买。
j***p,star5,不错，走路鞋底很软，男朋友觉得很ok
j***0,star5,非常不错，便宜点。就好了
糖***0,star5,孩子说穿着超级舒服，脚感很好
j***z,star5,速度很快，穿起来很舒服，软软的
j***u,star5,很软，穿着舒服，舒服。
p***8,star2,白鞋面有污迹，只能退货。
j***f,star5,穿起来很跟脚，很舒服
狮***u,star5,换货很好，服务态度好换货快。质量不错正品
j***t,star5,非常喜欢 穿着很舒服 好评
j***B,star5,很好看，值得购买，速度快
u***1,star5,不错，一分价钱一分货，很舒服
王***蒙,star5,鞋子收到非常满意，上脚也很舒服。
j***c,star5,很好用，我一直都在京东上买穿的
橙***甜,star5,好穿 喜欢 非常喜欢
B***C,star5,很好??穿着舒适
老***天,star5,很好的质量保证产品质量好价格便宜
星***语,star5,快递小哥非常的好??
回***-,star5,超级喜欢的。很不错，很满意
T***詹,star5,与照片一样非常好看时尚
雪***诞,star5,很好，质量和款式都很喜欢
j***r,star5,京东的服务真的是让人无可挑剔
罗***7,star5,很不错，很好，很满意。
j***i,star5,儿子很喜欢。现在天天穿着上街。
w***8,star5,做活动买的，物美价廉，非常满意
j***h,star5,很喜欢我，很舒服的样子
z***6,star5,客服服务态度很好，非常舒适
大***e,star5,巴适，很漂亮，爱了爱了
j***2,star5,很不错的鞋子 是正品
小***n,star5,不错的拖鞋，送家人很满意
b***t,star5,非常的棒！穿着舒服！
超***蕾,star5,还不错的，服务也非常好
j***6,star5,穿着很舒服！哈哈hq
新***技,star5,购买方便~很喜欢~送货也快~
V***J,star5,很好还是一如既往的快
L***白,star4,挺软的，没有态极的拖鞋软，总体感觉还是不错的这个鞋，不过还是有些小瑕疵看着不舒服。尺码大小：正好，和运动鞋一样的码实穿感受：柔软舒适，脚背有些低
糖***0,star5,尺码大小：我喜欢买大一码。穿鞋会更舒服实穿感受：超级舒服。已经是买了的第二双了这双是给朋友买的。 一个夏天全靠它了柔软度舒适度都是恰到好处这个拖鞋百搭好看。 买它买它
我***喝,star5,尺码大小：感觉小一码，建议买大一码的比较合适实穿感受：穿起来很舒服，很软，防滑，总体来说使用感觉也不错。有机会的话再来买吧。还是说建议买大一码的，感觉有点小，很紧不是很舒服。
C***x,star5,拼色的拖鞋好看，买了偏大一码正好，穿着舒服，也没觉得脱跟溅水，户外走动正合适，买品牌选京东品质有保证，京东物流还是那么可靠！
m***3,star5,这款耐克拖鞋总体来说还可以吧，主要是款式比较不错，颜色也比较喜欢，就是穿起来稍微有点厚，穿在外面比较个性哈哈  真不错啊
j***9,star5,货物收到了，穿了好几天了，感觉挺舒服，买了两双，给父亲买一双，给自己买一双。尺码大小：我穿45的鞋，买的44的，感觉略微小了，其实买45的就行了。
墨***韵,star5,一次买了两双。。。然后。。从新配对一下。。感觉。变成了新款。。没有了纯色的了。。。。感觉还不错，柔软紧固。。。走路不拖沓。。。
j***m,star5,质感不错，很软，码数合适，不伤脚，希望耐克多出一些这类的拖鞋，让我们的夏天能够更加的舒适，极力推荐这款拖鞋，值得入手哈。
h***c,star5,尺码大小：尺码大小和运动鞋差不多吧，就是感觉脚背有点紧。实穿感受：走路很轻便，穿着比较柔缓。路感相当清晰，上脚好看又好走。不错，缺点是脚背有布草，不适合穿着洗澡。
A***鹏,star5,尺码大小：尺码大小刚刚合适，实穿感受：穿起来还行吧，之前以为这鞋子只是贵卖品牌罢了，没想到买来穿起来还真的挺舒服的，鞋子底儿硬了点，可能刚穿的原因，穿一段时候适应了应该就好了
j***7,star5,买下一段时间了，穿着舒服，脚不打滑，售后还好，刚开始买的小了换的大号
夏***梦,star4,颜值挺高的一双拖鞋，尺寸合适，脚感很柔软舒适，鞋面是海绵，虽然很软，但是容易吸水，比较难干，尤其是吸了汗以后容易发臭，优缺点都很明显。
j***9,star5,穿了好几天了，感觉还不错，尤其脚后跟那一块，挺有弹性，挺舒服。我穿45的鞋，买的44的，感觉略微小了，其实买45的就行了。
C***n,star5,尺码大小：挺舒服的，也很合脚，脚如果太厚不建议，会比较紧，要自己塞进去。
S***n,star5,还不错，颜值也不错，就是容易弄脏，哈哈哈哈
j***6,star5,鞋子质量不错，就是太紧了，脚背比较厚的，不能买。实穿感受：适合瘦脚穿，太紧
王***p,star5,鞋底比较厚，踩在地上缓冲很好。鞋面包裹性能很好，感觉整个包住了脚。号码偏小，建议买大一号或者半号的，一黑一白，也很有个性。
京***d,star5,尺码大小：大小刚合适，40.5的脚穿41码刚好合适实穿感受：穿着比较舒适，外观也比较时尚第一次买Nike拖鞋，总的感觉还不错，鞋底厚实，各方面不错
半***_,star5,脚感不错，买大点还是很有必要的，前面有点紧
j***3,star5,感觉很舒服，比较柔软，可能是我的脚偏厚，需要买大2码的可能才合适。
u***6,star5,物流很快，也不臭脚，唯一穿着洗完澡这个面是布的，要湿一天。感觉也比较紧，总的来说还是不错的。
