https://item.jd.com/100041101832.html,耐克DM0822,100041101832,0.86kg,以实物为准,DM0822-001,男,入门跑鞋，稳定跑鞋,橡胶,2023年春季,系带,跑道，公路，小道,减震
用户名,评分,评论
灵***爵,star5,价格便宜，颜色配色亮眼，快递挺快，卖家服务态度很好。还不知道，长时间穿起来是否舒服，穿一段时间后来追评，大牌子看着不错，抓紧囤货吧
王***8,star5,还得是耐克鞋，做工精细，大小合适，穿的很舒服，比其他品牌耐穿舒适！抓地效果好，耐磨，透气性很强，好看?大品牌值得信赖！
j***z,star5,一直在京东买东西，购买的速度还有配送的速度都是可以的，你买的时候真的可以相信京东，然后用的时候可以很好，质量和品质都是可以的
j***l,star3,还可以，只是鞋底有点硬
第***2,star5,第一次在京东买耐克鞋，希望可以让我感谢，不要让我失望就行！以后会继续来买东西，物流速度很快，还是不错啊，优惠活动多一些。
红***锐,star5,外观颜值：设计感十足，小设计多，线条流畅。舒适度：舒适度不错，鞋面软，鞋底软。做工细节：少量溢胶，不影响。尺码大小：按照详情页对比购买比较稳妥。抓地效果：防滑大底，有安全感透气性：夏天正合适。
留***5,star5,包装完好，京东自营平台的下单很放心。鞋子的款式大气美观，鞋底柔软舒适，回弹性好。鞋子的包裹性也不错。细节处理精细，推荐购买。
我***得,star5,还不错，颜值高，颜色耐脏，穿起来轻便舒适很合脚，脚感很好，穿久也不干到累脚，抓地力挺强，透气性挺好。值得推荐
j***2,star5,这个鞋子非常不错，用着非常棒。穿着非常好，希望大家一起购买，买点越南产的。嗯，我们国内的做法这么多东西，可能有一点点差别，觉得没有我们国产的好。希望大家一起去购买试一试，瞧一瞧，看一看，走过路过不要错过，买这双鞋子就对了。
P***言,star5,?宝贝质量很好，收到货第一时间打开看了，很不错?，很满意?，客服也有问必答，感谢?不错，喜欢，性价比高，以后会经常光顾
j***S,star5,鞋子软硬适中，做工很好；在实体店里试过同款不同色的，因为没有黑色的所有选择了网购，做工、脚感都一样；京东物流真快，星期天下单，今天就收到了！点赞！！！
z***7,star5,一眼就感觉很特别 越南制造 23年春季新款 京东特别优惠 轻薄亮眼 穿着舒适 特别适合跑步 摩擦力强 鞋底硬 配色特比好
3***o,star5,很喜欢的一款鞋子，在实体试过了，觉得不错，老公大体重，这个鞋子的鞋底穿的很舒服，所以没有犹豫就定了这一款，非常喜欢，到了之后就直接穿上了。
j***6,star5,包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来??
j***z,star5,非常好，穿着时尚，年轻，外观颜值：外观漂亮舒适度：舒适度非常好尺码大小：石码大小合适透气性：透气性非常好
j***Y,star5,鞋子不论是从外观还是做工都非常不错，穿着也很舒服。
j***m,star5,质量很好，已经购买多次了，下次还会再来
u***b,star5,外观颜值：很好尺码大小：合适做工细节：是正品，很满意的一次购物
醉***风,star5,鞋子上脚很舒服，鞋底柔软，包裹性很好，网布鞋面透气，穿着跑步很舒服！
C***8,star5,鞋子很好看，穿上去很轻盈，很有弹性
刘***二,star5,鞋子很好很舒服，我老公说鞋子很轻。
厚***z,star5,京东自营商品，质量很好，售后服务好，送、退货及时！
j***5,star5,轻巧 耐看  很百搭 建议入
z***鑫,star5,真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！
j***j,star3,外观还好，走路脚感也可以，就是不防滑建，有水或者地板会滑。反正就是比其他鞋子滑。跑步会磨脚，左右二脚趾各磨了一个水泡，只敢穿着走路，不敢跑步
尽***云,star5,上脚感觉很舒服，尤其是脚弓的位置感觉支撑很明显！
j***6,star5,很精致，质量非常好，很满意的一次购物。谢谢店家！
c***u,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！
采***-,star5,大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！
j***y,star5,鞋底很厚实，大logo也很正
u***h,star5,非常舒服，孩子超喜欢
A***P,star5,已经是第二次购买了，质量第一，性价比高，穿着舒服，非常棒！
北***败,star5,客服服务态度好好哦，发货速度快，配送也很快，收到货很满意，这是一次很愉快的购物，好评加持！
j***子,star5,帮孩子买的，孩子非常喜欢，活动价也不贵，穿着也舒服。
喵***灰,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意
j***1,star5,鞋子很好看，很舒适，尺码刚刚好
W***W,star5,大小合适，感觉很轻，做工精细
j***c,star5,鞋子不错，穿上大小正好，快递非常快
j***l,star5,很好，穿起来很舒服，不错！
u***y,star5,颜色挺好看的，鞋底也很舒服
领***凡,star5,只能说这次快递非常快，晚上买凌晨5点就派送
我***强,star5,很漂亮，家人很喜欢，下次还会来。
j***o,star5,快递很快，今天买，明天到，快递小哥也很好
r***0,star5,鞋子不错很好，小朋友很喜欢。
j***9,star5,货真价实，物超所值，下次还会购买。
T***j,star2,右脚鞋底有异物感，跑步后右脚掌疼
j***a,star5,不错，给孩子买的，孩子非常喜欢
2***d,star5,十分舒适。618价格也很合适。
j***d,star5,穿上特别舒服，物流也特别快
j***x,star5,我已经是对次购买这个鞋子非常好！
乌***Y,star5,大小正好，物流很快，正品！
j***w,star5,京东服务一流，换货速度非常快，
s***d,star5,不错，很满意，价格也合适
司***2,star5,质量非常好，确定是正品
B***E,star5,很帅的一双鞋。。。。。
B***E,star5,鞋子很帅。。。。。。。。
黑***强,star5,外观颜值：很美丽，我喜欢舒适度：鞋子轻，舒适做工细节：不错满意尺码大小：刚刚好
廖***5,star4,穿上后把脚包裹得很严实，鞋比我穿的皮鞋鞋码要大一号，感觉鞋底有点硬，整体感觉不错，价格还实惠。
陆***记,star5,外观颜值：靓丽舒适度：合适做工细节：做工精细尺码大小：合适
今***醉,star5,穿着舒适 做工一般 无色差 包裹性强 适合瘦脚 不太适合跑步 短距离户外运动应该不错
容***m,star5,外观颜值：好好看舒适度：还不错做工细节：有待提高
j***9,star5,外观颜值：666舒适度：666做工细节：666尺码大小：666
j***4,star5,看着还行，没穿，过一阵再来评价，做工上整齐，产地越南，还不错?
退***人,star5,外观颜值：不错舒适度：不错做工细节：不错尺码大小：合适抓地效果：可以透气性：不错
f***枫,star5,外观颜值：漂亮舒适度：舒服做工细节：一般尺码大小：偏小半码
归***w,star5,尺码大小：还是可以的外观颜值：挺好看的低调颜色
j***0,star5,鞋子不错！比线下便宜，颜色挺好看，不错哈！
w***g,star5,前天买了一双，觉得性价比高，又买了一双，款式俊俏，主要是看着结实耐用，去年买过一次一双耐克900多的新款，当年就穿破了，还是这个价位的适合我
笨***吖,star5,第一次买耐克的鞋子，儿子喜欢穿着还算舒适
j***n,star5,给老父亲买的，让他平时出门散步穿，鞋轻巧，包裹性好，大小合适
三***士,star5,比实体店优惠，物流速达，网上购物，首选京东。
x***5,star5,鞋子确实有点小挤脚，得磨合一段时间，但总体来说还是比较满意的
j***w,star5,这款鞋子质量是不错的，就是鞋版中间偏窄，与正常鞋版有差异
j***宝,star5,就喜欢绿色的或蓝色的，这个鞋子不错，轻轻的
l***X,star5,nike的鞋子质量还是可以的 穿起来也舒服
x***己,star5,京东快递真快  东西也不错 一直信赖京东 一直在京东买东西 方便快捷 有保证
j***8,star5,依然相信，舒不舒服脚知道，适合自己的才是最好的。
c***5,star5,外观颜值：产品好看上脚舒适度：整体不错
u***m,star5,不错了，过了很久才来评价，穿了不错，是正品，比实体店便宜多了！
j***g,star5,还行，不错，没啥问题，可以使用！
j***8,star5,鞋子合适，造型喜欢。穿着舒服。
k***1,star4,这个产品非常好。我们对货物非常满意。物流非常快。
尼***主,star5,样式不错，这个绿色挺好看。
我***蛙,star5,可以，不错，喜欢，绿鞋，不破
u***c,star5,好看好看真好看！鞋型偏瘦
天***8,star5,还不错，是穿了一下，跑了一圈挺舒服的。
