https://item.jd.com/100046075874.html,耐克DV4022,100046075874,1.0kg,以实物为准,DV4022-101,入门跑鞋,透气,系带,跑道，公路，小道,2023年夏季
用户名,评分,评论
X***y,star5,外观颜值：和winflo9一样，颜值很高。舒适度：一如既往的好，和9代一样。做工细节：做工不错，没有胶水溢出。尺码大小：按照Nike的码数购买就行。抓地效果：很不错。穿出去有一点水的路面不太会打滑。透气性：透气孔很多。不闷脚。
W***u,star1,穿了两次，后脚跟磨脚，直接没法穿了
俊***店,star5,本来看着这新产品感觉有点贵不舍得买，毕竟9代才4百多，但这10代颜值真的棒，咬咬牙买了，脚感和做工跟实体店一样，毕竟昨晚才去实体店体验过，今天就送到了，后续就看耐用度哈.
秀***-,star5,给爸妈每人买了一双   情侣款的 这款鞋子上脚舒适特别软  颜值高  夏天穿也透气
j***u,star5,全气垫跑鞋，穿上非常舒适，图片上感觉很轻便，实际大小大于图片感觉，对很鞋子满意
我***网,star5,非常满意?，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞?
清***2,star5,越南产的，第一次在网上买√，大小合适，物流很快，就看跑步怎么样了，期待中
u***w,star5,收到马上试了一下，给我拍大半码，及时联系客服，马上教我申请换货，第二天又到货上门换货，京东这点确实快，很给力，现在来说这10代这双清爽的鞋：工艺很细致，透气：穿上开车开了空调比我穿其他鞋都凉爽，很透气，一点不闷脚，颜色：101白色很清爽，夏天必须穿清爽的颜色，况且穿什么裤子拍好搭，鞋底：穿上很舒服，柔软，弹性很好，我觉得无论是跑步，平常逛街都不累脚，我是第一次在网上买东西评价写这么多的。给卖家好评点赞点赞点赞点赞！???
j***X,star5,京东发货就是快！昨天下单今天就到了，鞋子试穿了一下非常舒适合脚，没让我失望图片跟现货并无二致不错，还会从这家店购买！
L***e,star5,实物和图片一样，做工精细，质量不错，用起来很舒服，一分价钱一分货，还是很喜欢的。
j***x,star5,非常好穿鞋穿的很舒服，价格也比旗舰店便宜，应该是正品
j***m,star5,?发货很快，两三天就到了，这个颜色我很喜欢，性价比很高，非常nice
j***U,star5,一直说穿这个牌子的鞋，走路不累脚，鞋底很软。
晴***静,star5,外观颜值：这鞋子真的太好看了，穿着也超级的舒服，在这家店买了几双鞋子啦、京东物流也特别的快今天下单明天就到了。值得信赖。
j***n,star5,给爸爸买的，收到货他很喜欢，穿上也很舒服，是正品
u***n,star5,对鞋非常满意！商家服务好，耐心教我认码，在此谢谢。
j***p,star5,质量不错，物流也很快，比实体店便宜二三百，值得点赞
东***爷,star5,鞋子不错，很喜欢，物流也超快，值得买。
j***s,star5,鞋子质量好，尺码合适，穿上很舒服，质量优良，是正品，
j***9,star5,鞋底很有弹性，穿着很舒服！
迷***方,star5,货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????
u***w,star5,收到马上试了一下，给我拍大半码，及时联系客服，马上教我申请换货，第二天又到货上门换货，京东这点确实快，很给力，现在来说这10代这双清爽的鞋：工艺很细致，透气：穿上开车开了空调比我穿其他鞋都凉爽，很透气，一点不闷脚，颜色：101白色很清爽，夏天必须穿清爽的颜色，况且穿什么裤子拍好搭，鞋底：穿上很舒服，柔软，弹性很好，我觉得无论是跑步，平常逛街都不累脚，我是第一次在网上买东西评价写这么多的。给卖家好评点赞点赞点赞点赞！???
w***8,star5,宝贝收到了，实物和图片一样，质量不错，很满意的一次购物，物流也很给力哦
毒***鹰,star1,新鞋子都脏的，还有脚臭味，而且鞋后面的护鞋垫只有一个，鞋底脏的不像样，还说新
w***n,star5,耐克这款鞋不错，做工精细，大小尺码正好，穿着很舒服。
c***5,star5,穿着比较舒服，底也比较厚实，感觉还是很不错的样子
j***f,star5,鞋子非常好，是正品，非常舒服
s***4,star5,材质结实，手感好，很得劲，物流也快，性价比很高，值得购买
a***4,star5,鞋不错孩子穿很喜欢，做工细节挺好
晴***静,star5,这款鞋子穿着非常舒服，物流也特别的快，今天下单明天到，我朋友也喜欢这款鞋子昨天又给他下了一单，今天就到了。
W***n,star5,物流速度很快，头一天下单，第二天就到了。
K***1,star5,第一次从网店购买耐克鞋，试穿大小合适，非常不错。
j***f,star5,物流很快，商品外观颜值很好，质量很好，价格便宜
不***呀,star5,底子很软不错，值得购买。包裹感也很强，不磨脚
j***T,star5,昨天下单今天收货，鞋子非常舒服，比实体店合适，老公很喜欢
j***o,star5,这款鞋子还是不错，穿着很舒适，底很柔软有弹性。
小***5,star5,京东自营，商品放心。物流快！鞋子品相很好，价格让利大。
u***s,star5,给儿子买的，他非常喜欢，穿上舒服快递也非常给力，前一天晚下下单，第二天早上就到了， 这就是我选择京东购物的原因
皇***乔,star5,品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
j***1,star5,包装很好，穿后再评.
仁***4,star5,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！
大***复,star5,非常的喜欢，速度快！
j***J,star5,非常不错，经济实惠，全掌气垫，下次还会购买的
w***7,star5,鞋子质量不错，穿起来很舒服。
j***p,star5,6.18搞活动的时候买了两双，爱人说非常满意，是正品
朱***8,star5,鞋子的质量很好，买给孩子，孩子喜欢
j***a,star5,大小合适，穿着舒服，非常好！
u***3,star5,很好，很好看，舒适度高
c***7,star5,京东物流速度一流，产品质量售后服务有保证！
u***n,star5,物品很好用，经济实惠，性价比高。
j****,star5,漂亮，舒服，儿子非常喜欢?
我***久,star5,上脚舒服，包裹性强，非常不错的跑鞋
曾***g,star5,正品，很好穿，发货快，值得购买
f***2,star5,非常不错的鞋子，购物体验也很好
j***0,star5,大小合适，鞋底很舒适。
队***怒,star5,挺好的，穿上去很好物流也很快
被***点,star5,很不错，挺舒服的，好评
7***y,star5,透气性好 舒适感很好
s***n,star5,不错，穿着很舒服。。。。
j***q,star5,蟹子非常轻，大小合适
j***r,star5,宝贝不错卖家发货速度很快质量很好
彭***j,star5,做工很好，大小合适。
j***7,star5,东西不错，送货很快，值得购买。
j***6,star5,比商场便宜了200多元，超级值！
j***5,star5,掉价特别快，况且保价时间短
j***j,star5,父亲节送给爸爸的，他很满意
j***1,star5,非常好，物流快，价格合适
d***x,star5,宝贝收到了，爸爸很喜欢?
j***e,star5,帮儿子买的，性价比很高
滑***矛,star5,舒适Q弹家人非常喜欢
j***d,star5,外观颜值：可以舒适度：好做工细节：好透气性：好
R***n,star5,原本比較擔心，但是看到包裝以及內部標籤之後就免除疑惑了。正品。請放心購買。
q***1,star5,外观大气，穿着舒服。大品牌值得信赖！
j***z,star5,是正品，穿上百搭，鞋感也柔软舒服！
韩***2,star5,晚上下单，早上到货，这物流速度，穿着还行，不软不硬，目前来说还不错，穿一段时间再追评
j***n,star5,合脚正品，穿着舒适，会回购。
j***f,star5,款式不错，颜值高，舒适度还不错
j***a,star5,京东速度就是牛，商品看起来还不错?
j***v,star5,物流到货快，上京东自营买商品质量有保证，不会有假货，
j***s,star5,整体还比较满意，但颜色跟图片有一点点差异，穿起来比较舒适，适合用来跑步
t***r,star5,挺好的，穿上舒服，孩子也喜欢
u***n,star5,对鞋十分满意！商家耐心，物流快，一次愉快的购物！
j***1,star5,正品轻便尺码刚好透气比四代好更新换代款好
何***荣,star5,感觉不错。弹力十足。价格偏高。
o***s,star5,活动的时候价格比较合算，鞋底有加强，感觉耐磨一些
q***1,star5,穿着舒服，外观大气！大品牌值得信赖！
j***f,star5,穿着比较舒服，还不错，如果有灰色更好了
j***9,star5,容易脏。其他还是一如既往。
i***6,star5,不错，跑步穿感觉不错，尺码比之前大一点
s***g,star5,鞋子很轻，穿上去舒适，尺寸大小合适
一***花,star5,还可以，质量上看着没啥问题，应该是正品。
c***3,star5,鞋码按照提示下单，实物合脚，点赞！好评！
1***0,star5,穿着舒适，做工精细，尺码也合适
天***3,star5,穿着轻盈舒适，大小合适，孩子挺喜欢。
j***Q,star5,鞋子穿着舒服，京东物流快，服务好，购物放心。
j***D,star5,鞋子不错，大小刚好，下次订购继续
涓***水,star5,鞋的质量不错，买给孩子旅游的时候穿的
j***8,star5,产品质量确实好！与商场专卖店一样，价格实惠！
1***3,star5,穿起来还不错，对脚有保护。
可***1,star5,挺好，决定再关注一段时间，降价再入手
j***e,star5,漂亮，舒服，做工优秀。
b***2,star5,质量做工还可以，使用方便
亲***7,star5,多次购买，鞋子可以，不错
兔***了,star5,鞋底弹性挺大，穿着舒服
s***4,star5,刚上脚感觉还不错，后续再观察！
_***n,star5,鞋挺好，鞋帮硌脚，退了
q***8,star5,还不错还不错不错不错大品牌值得信耐
x***x,star5,穿着舒服，柔软透气，赞
u***w,star5,穿着舒服，第一次在京东买
j***f,star5,好，舒服，才起来软弹
伴***2,star5,京东商城值得信赖……
随***F,star5,刚刚好合适的，还挺好的
z***s,star5,比较薄，适合夏季穿，，，
叶***3,star5,应该是正品，和专卖店一样
j***f,star5,品质好，送货上门速度快。
f***3,star5,正品，好穿，物流快。
j***f,star1,售后太差，互相推诿，自己什么业务不清楚呢
j***8,star5,鞋子已收到，货真价实
j***J,star5,鞋子不错，就是结价格有点贵。
W***C,star5,还行吧希望能用一年尺码大小：偏小
八***香,star5,还行吧，号码偏正常号小
小***态,star5,平时耐克42，感觉此款偏小半码颜值很高感觉回弹支撑有点不足，健步或者塑胶跑道应该更合适
u***s,star5,不把鞋舌头边的扣剪掉我怎么穿，穿了一会十分钟左右成这样，塌陷出褶皱，走路硌脚磨脚，严重影响美观，刚打客服退货说退不了，大家看好，几大百的鞋还不如百八十的鞋呢，我这个上火，花了钱买了这样的，这不属于质量问题吗，剪了那个扣子就不退了吗？
从***喵,star5,穿了几次才来评价，本想着买个轻薄的，没有想象的薄，回弹力可以
j***1,star5,再次呼吁买耐克的鞋，一定要在京东的自营店买，在旗舰店买的鞋质量太差太差，因为618活动便宜，我买了两次，我退了两次。这次在京东自营店买的鞋子与旗舰店买的，完全是质量不一样的
风***6,star5,很满意，收到几天就降价了，申请保价成功。
江***将,star5,鞋子质量一般，后脚跟多看看
j***6,star4,买过没几天就连续降价两次
u***e,star3,后跟太浅，走路会掉鞋的感觉
u***7,star1,鞋子暂时没有发现什么问题，但是错就错在一次买了两双，现在快递都不送上门，手上一堆快递很艰难才拿回家，购物体验很差。
u***9,star1,本来说30天保价，结果30天内降价了又不给保价！说是什么现在是百亿补贴，套路太深！
f***3,star1,质量有问题，商家客服推给京东客服，京东客服又推给商家客服，绝了。。。
j***m,star1,左脚那花都歪的，这双鞋在买之前我去了实体店试了一下，比这个做工好太多了。店铺客服，京东客服都说不歪。真搞笑
x***9,star1,差评！买来后开始没怎么穿，确定鞋子有问题的时候已经过来30天，售后不给处理了，买了一个教训。走路时间长了（连续1000步以上）感觉左脚前掌中间部位搁脚，时间越长感觉越明显，爬山时感觉痛，换为穿别的鞋都没有这种问题。刚开始还没有确定是新鞋的问题，试了几次后一直是这种情况，才确定这个鞋有问题。建议大家买鞋时发现问题及时处理。
l***8,star5,鞋子穿起来很舒服，底子软，黑色也很耐脏，希望质量过关
j***e,star5,鞋子版型挺好的，男朋友很喜欢，也挺舒服的
u***o,star5,不错不错，穿上非常的舒服，还会一如既往的支持
无***-,star4,非常好，打~时买的，物流也快，穿着舒服。
特***克,star5,整体不错，挺好的，穿着很舒服！
洛***乐,star5,除了没有线下~店便宜没毛病好心疼啊
执***狂,star5,鞋子不错，质量还行值这个价
j***0,star5,做工极差
j***龙,star5,不错额以后有需要还会再来的。
j***y,star5,不错不错，跟店里一样
j***y,star5,加气垫跑步鞋，很好．．……………
j***n,star4,还行，感觉是摸摸鞋
你***吗,star5,穿着跑步还不错
j***m,star5,鞋底偏磨严重
晴***8,star5,鞋子非常舒服
w***啸,star5,京东会吭人
j***n,star5,弹力好，增高
A***x,star5,有一点点紧。。
j***p,star5,好好好好
j***n,star5,618买的，超值
j***o,star5,非常舒适
j***丫,star5,推荐购买
j***丫,star5,推荐购买
京***6,star5,鞋子不错，
刘***7,star5,舒适度：好
巴***S,star5,效果很棒。
j***2,star5,特别棒
1***5,star5,还行吧
r***h,star5,好好
天***宝,star5,好评
l***6,star5,喜欢
