https://item.jd.com/100046076040.html,耐克FB7179,100046076040,1.0kg,以实物为准,FB7179-100,稳定跑鞋,透气,系带,跑道，公路，小道,2023年秋季
用户名,评分,评论
u***k,star5,这款跑鞋穿起来确实舒服，而且看起来也很nice，趁6.18活动，多买了两双，价格优惠，质量可靠，包装很好，而且没有任何损坏，会一直支持下去约，好评，下次再来，整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味。
不***丹,star5,这款鞋还是比较舒适的，做工方面感觉也不错，尺码标准，弹性力度也不错，物流包装也很到位，发货速度快多了
c***o,star5,儿子暑假跑步穿的，说是很轻便很舒服。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。
j***b,star5,实用性和颜值都非常的赞，我很喜欢，还会再来买的是理想中的产品?，质量不错，物流也很快，值得点赞！宝贝和介绍的一样，质感很好，功能强大，用了感觉不错收到货后试了一下，很不错，质量很好，值得拥有！五星好评！
j***F,star5,这款鞋穿着非常的舒适样子呢，不夸张也很低调，对于跑步来说非常的舒适，走路平时穿也没有任何的问题，对于爱运动的我穿着它随时可以运动。
三***s,star5,京东的送货速度真的是非常迅速，晚上购买，第二天早上就到了，一下子买了4双，2男2女黑色白色各买一个，穿着舒服，大小合适，踩着不硬，很是推荐，搞活动就买了。
j***v,star5,第一次在京东平台买这个品牌的鞋子，物流超级快，包装不是橙子盒子，收到鞋鞋子试穿相当的舒服，比之前的鞋子确实是好，期待下一次购买！
m***i,star3,整体偏瘦 脚宽的朋友注意一下
微****,star5,京东送货超级快，买过很多次了，送货小哥态度也是特别好。家里基本上缺什么都会先看京东。希望继续保持好的服务和配送速度。鞋子很好，京东送货超级块。
大***吖,star5,新鞋隔天就收到了.购物选京东自营.物流有保障.nike也是大牌子.鞋子轻盈.带气垫有弹性.做工没问题.尺码大小准确.适合跑步锻炼.一次愉快的购物体验！
i***j,star5,外观颜值：颜值高舒适度：不错做工细节：nice尺码大小：有点偏小，建议拍大一码透气性：很透气给老公买的跑步鞋，在?上面看了很多测评，选定了飞马40，老公第一次穿有点磨脚，毕竟新鞋子磨脚也是正常的事情。第二次穿着去夜跑，非常不错，不闷脚，透气性好，而且颜色百搭好看，日常穿也不错，唯一不足的估计就是码数有点偏小，帮老公拍大了一码，好评好评。
s***u,star5,在自营店买的，质量还是赢得过的，外观好看，穿在脚上还是很舒服的，尺码大小正合适，挺好的，透气效果还可以的，挺不错的，值得推荐
王***喽,star5,第一次买的40码，小了一丢丢，申请第二天上门换货，40.5码刚刚好。鞋子穿了几天，脚感舒适，走路不累脚，做工也不错，好看。
w***f,star5,买的黑白的，外观简洁大方，穿着上班和散步挺舒服。能感觉到前后有气垫。做工还行，印度尼西亚产的。这款是标准版尺寸标准，大小合适。不打滑，透气性不错。
j***n,star5,外观颜值：两年前买的飞马38。退役了。换双新鞋。还不错。舒适度：非常贴脚。跑步前进。做工细节：从38代布料改成39塑料外材料，又改回来。不错。尺码大小：45。不大不小正好。盒子和实体店不太一样。不过我有段时间没在实体店买了。难道电商款和实体店不一样？实体店盒子是黄色或者黑色。这个就是一个普通牛皮纸盒。上面帮一个京东运动封条。哈哈哈。价格还凑合。好评。
黑***天,star5,鞋子不错，穿起来挺舒服，每个人需求不一样，所以合不合适只能自己去试。对我来说，主要就想买双轻便、透气、缓震的鞋，这双鞋挺符合我的要求。
沐***3,star5,网上就是便宜，实体店买的899，一分钱也不省，618活动买了送长辈的，省了接近三分之一，和实体店一样的，以后还是在官网买吧。
y***9,star5,之前那双36坏了，特别喜欢这个脚感，看了好多鞋子，还是选择这个系列，相信自己的感觉，一看40的出来了，看着还挺不错的，价格也还合适
j***Z,star5,宝贝收到，物流很快，描述相符，比较满意，好评，推荐外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！细节非常完美，整体来说真的很不错。性价比很高，下次还会继续光顾！质量很好哦，发货也很快，一家非常喜欢的店铺，外观颜值：外观和图描述一致，看着不错舒适度：上脚舒适，底子很有弹性，相信穿上一定很舒服吧。鞋底采用的材质特别软，特别有弹性的，这样应该不容易踩踏，因为有回弹的，希望不会踩踏应做工细节：做工精细，京东自营的基本做工都特别好的，因为都是正品嘛，一直在京东自营购买大品牌的鞋子或是衣服之类的，因为放心，价格实惠比实体要优惠幅度大点。所以选择京东自营还是可以的尺码大小：尺码拍的有点大了，应该比平时的码号拍小半码，不过不影响穿，还算可以的了，平时穿43应该拍42.5就够了，我拍了43的就大了一点，不过不影响使用抓地效果：底子做了防滑处理，抓地效果更好了，这样就算是雨天路滑也不怕了，真心不错哦，很贴心的做工，真得值得购买的一款跑鞋，很轻盈很舒适，跑步一定非常好的透气性：透气性不错，因为是网面设计，所以透气性不用担心，真的很不错的，不用担心闷脚的，网面是透气最好的了家里人穿的都是这个牌子的鞋子，质量当然没得说啦，
k***y,star5,鞋面材质舒服非常不错， 风格挺潮，非常喜欢 ，大小合适不累脚，也不会觉得磨脚，这次的购物还是非常满意的哈。
j***S,star5,在这里选购安全方便快捷，快递小哥态度非常好，这个价格非常给力，十分推荐，会继续回购。跟线下购买的一对比确定是正品，比官方购买便宜将近200块非常不错。外观颜值：很新颖看着很好看舒适度：刚开始有点硬后面很舒适
j***大,star5,很不错的一双鞋，刚开始穿上脚感有点硬，多一段时间就好了，脚的包裹性和保护性好，回弹作用明显，穿上跑步很舒服，值得跑步者入手。
j***b,star5,外观颜值：太棒了，很喜欢舒适度：非常舒服，上脚舒适透气尺码大小：跟平常穿的一模一样，足码，还以为要退换，结果一步到位物流也很给力，购物十分满意，价格优惠
j***子,star5,高颜值，高品质，非常好，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢。是正品，飞马系列气垫是耐克最好的运动鞋，穿着真的很舒服。
n***6,star5,不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手
太***岸,star5,那次给她买了一双飞马39很好看，这次我自己给我买一双。虽然分了也让我隔空买情侣鞋子，愿她飞上枝头变凤凰变凤凰，愿我走出自己的精彩人生。
j***定,star5,外观颜值：样子中规中矩，买来上班穿的，不希望太浮夸的，感觉正合适舒适度：软中带韧，挺喜欢这种脚感的，但是右脚后方会有种下馅感做工细节：不得不说最近耐克的做工是越来越粗犷了。。。尺码大小：41正码不大不小非常好抓地效果：挺好的没啥问题透气性：挺好的
u***a,star3,鞋子应该没什么问题，就是包装像被拆过退回来再给到我不爽?
M***a,star5,舒适度：脚感偏硬，支撑性好，整体舒适外观颜值：颜值很高做工细节：做工还行，不过有溢胶尺码大小：尺码偏小，最好买大半码抓地效果：抓地效果不错，雨水不打滑透气性：透气性很好，适合夏天穿
K***9,star5,偏大一码！飞马40没39贴合好外观颜值：实体店没有黑色单钩，只有网上买舒适度：贴合度没有39好做工细节：还好吧尺码大小：偏大了！草率了
u***w,star5,孩子说穿着挺舒服，不知道鞋底有没有碳板，价格挺优惠的，比天猫还便宜一百块钱，第一次在网上买Nike鞋，不知道质量怎么样。
c***5,star5,京东物流贼快，昨晚9点多下单第二天就收到了。飞马40外观其实与39区别不是很大，主要在细节上的小不同，做工还不错，没有发现溢胶等瑕疵，穿着舒适性还得是耐克，特别是飞马，日常走路或者跑步啥的真挺合适，赶上6.18活动价没忍住，下了双40，过段时间再穿，反正错不了。之前买的都是经典的黑白款，这次买了双白色的，也挺好看，都是经典配色。
j***k,star5,儿子说这些字很舒服，他不太爱缓震鞋，中间高，穿起来向后仰，这款鞋平的，而且脚掌宽，适合他飞涨的脚丫子
z***3,star5,鞋子穿起来很舒服，鞋底一样。马40比马39网面宽点 适合我的有点高的脚背。让我意外惊喜是MADE IN CHINA。质量看起来非常不错 ，比东南亚的做工好多了。点赞，全五星好评。
李***5,star5,鞋子很好，上脚也好看。晚上十一点半下的单 ，第二天中午就到了。很软，很轻，溢胶也没看到很明显的，比上次买的匹克态极，要好
东***玩,star5,外观颜值：我喜欢这个款式，很好看。舒适度：非常舒服有前后双气垫，比某超轻舒服多了。价格还便宜做工细节：细节处理有点小瑕疵。尺码大小：尺码正好，标准尺码？透气性：透气性舒服。抓地效果：非常好！
股***子,star5,京东配送没的说，一个字：就是好！这款飞马 40颜值 very nice，鞋面材料观感与触摸感非常舒服，质感一眼就放心。同款买的第二双，第一双 39码感觉大了半码，这次拍小半码非常合脚（脚瘦，所以建议脚瘦的人拍小半码）。那双 3 9码的 给了儿子穿，他很喜欢，上脚连穿三天了，说比以前买的耐克鞋穿的舒服。京东自营这次 很nice，耐克有了 39码、38.5码，以前几乎没有，价格上如果可以再优惠一点的话完美了。鞋：做工精致，轻盈、软弹、包裹性强且舒适、颜值正点、鞋面材料舒适耐久度好给人很踏实的感觉，跑个一两公里后踩开感觉会更好，这款休闲穿代 步noproblom，如果可以再软弹一点+上耐克 react系列的韧性 就完美了，希望耐克下一款飞马更出色。建议鞋友们清洗注意，方能穿的更好更久。
X***y,star5,外观颜值：这款40特别版的颜值还真不错。很喜欢。舒适度：比39要好一些。当然本人不喜欢太软的底。做工细节：做工没问题。很好。尺码大小：按照以往nike的码数购买就好。抓地效果：保持了飞马一贯的风格。透气性：双层网布也不闷脚。深圳51穿很清爽。
1***m,star5,外观颜值：外观颜值非常棒舒适度：很好做工细节：做工细腻尺码大小：刚刚好抓地效果：效果好透气性：透气性很好
j***赵,star5,物流很快，物品完好无损，用起来很舒服，喜欢?非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞?物流速度真的是没话说，就是一个字：快。商品从外包装来看非常高档，真是一分钱一分货，贵有贵的道理
陈***侠,star5,这双黑色运动跑鞋，真的是颜值很高，关键是功能多样，可以跑步，也可以走路穿，轻薄透气，网面设计，不闷脚，穿起来很柔软，很舒服
j***g,star5,最近一直在锻炼健身，一双优质的跑步鞋确实不可或缺。外观颜值：秉承了飞马一贯的风格舒适度：上脚非常舒服做工细节：做工细节各方面比较完美，一只从38穿起
j***s,star5,鞋子感觉很不错，小孩很喜欢，说很合脚，穿起来很舒服。尺码偏小一点，脚盘宽的人建议选大一码。透气性比较好，跑起步来比较平稳。
j***3,star5,外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！
j***d,star5,这款耐克跑步鞋好看，样式也漂亮，给小孩买的，小孩很喜欢，耐克是大品牌，质量有保障，还是新款鞋，上脚很舒服，京东自营店，值得购买。
杨***华,star5,鞋子收到，特意穿了几天才来评价，鞋底防滑，穿着舒适，不磨脚，款式大方时尚，一脚蹬，穿脱方便，真是懒人必备啊！最重要的是价格还很合适，物美价廉哦！
惊***武,star5,是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！挺好的，和想象中一样，随意搭都很好看，满意！宝贝收到啦，实物真的好看，价格非常实惠，强烈推荐这款，超级喜欢东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样
外***帽,star5,正品，买的放心，给老公买的，老公很喜欢穿起来很舒服很轻松，不会觉得压脚紧迫感，现在出门都穿这双，小白鞋都不要穿了，包装非常好，很严实，
u***8,star3,同时也买了亚瑟士，飞马40价格贵接近200，但脚感，舒适度，透气度，亚瑟士完胜。飞马唯一比亚瑟士好的，就是没啥味道。
p***8,star5,耐克的鞋子买了好几次了，这种百搭款比较少，果断拍了一双，早上跑八公里感受了一下，鞋子回弹性很好，样子中规中矩，可以随意搭配，耐克到底是老牌子，值得信赖。五分好评！
H***n,star5,618活动很给力，实体店打好样，京东自营平台买，实惠又放心。隔天就收到新鞋，试穿了一下，鞋底弹力十足，面料还透气，趁着天气舒适，跑了四公里，很满意。
十***安,star5,飞马系列的跑鞋质量一直不错。穿起来很舒服。做工也很好。这次趁着618活动购买还比较不错。京东上的物流服务也很不错。鞋子没有质量问题
玄***君,star5,老爸非常喜欢，而且弹性也非常不错，也蛮时尚的，刚好老爸618过生日非常好的生日礼物，希望老爸身体健康，也算是非常成功的生日礼物吧
u***8,star5,看上这款宝贝已经很久了，终于到手了，挑来挑去挑了这家，事实证明我的眼光还是很好的哟，没有让我失望，做工和质量都很好，发货快，物流快
j***2,star5,外观颜值：好舒适度：包裹性很好，适合跑步做工细节：好尺码大小：合适抓地效果：良好透气性：适合春夏秋。高中生跑步穿的，非常不错，耐克的跑鞋还是值得信赖的！！
u***8,star5,非常好用，而且划算！一直用这个牌子，每次都囤好多货?之前也买过几个其他牌子同价位的比较，还是觉得这款好用！
黄***3,star5,1. 舒适度一流，穿上就像踩在云朵上一样，非常适合长时间穿着。2.鞋子的质量非常好，做工精细，细节处理得非常到位，非常耐穿。3. 鞋子的设计非常时尚，非常符合现代人的审美，穿上去非常有气质。4. 鞋子的鞋底非常耐磨，即使经常穿着也不会磨损，非常实用。
j***9,star5,京东自营发货就是快，鞋子质量不错，特别是网面透气性很好?，特别、特别适合肥脚的男士，这双鞋是我有史以来拍的最肥的耐克，有需要的不要核计下单吧
吕***7,star5,617价格太赞了物流他们也超级快赶上父亲节送给爸爸非常喜欢鞋子超级舒服飞马40真的很赞tuijian给大家
北***爱,star5,"质量可以说是非常好了，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物！"
雪***依,star5,快递好快啊，感觉应该是正品吧。送人的，希望可以喜欢。主要京东送货很快，昨天买的今天就到了，逛商场还来不及。以后会推荐朋友来这里一起购买的。
菟***0,star5,这款大勾子很好看，简约大气，又轻薄，专卖店看上了被告知没号了，在京东找到了，还是自营哒，第二天就到货，比专卖店调货还快，很喜欢，夏天穿着好看
n***g,star5,京东自营店，快递更快，质量非常有保证，相信京东，现在已经都在京东自营了，京东小哥也特别给力，像朋友一样，也都好说话。给力
淘***1,star5,怎么说呢，中规中矩的一款鞋子吧，没有特别的地方，正合脚，没有很明显的感觉，正常的通勤穿，回头可以试个五公里，看看跑步效果，耐克还得运动匹配才对得起品牌！物流一如既往的快！
j***6,star5,一直穿耐克的鞋，飞马系列的买了好多双了，这次飞马40第一次买，颜值很高，尺码也很准，透气，适合夏天，穿着跑步和打球感觉非常好，在京东购买更放心，第二天就到货了，盒子套盒子的包装，一点没有弄脏，很满意。
j***赵,star5,实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦本来还很担心东西不好，拿到手发现完全多虑了，五星好评一直在这里买这个，活动的时候价格很美丽，发货速度贼快，质量不错，应该是正品
j***赵,star5,大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了实用性和颜值都非常的赞，我很喜欢，还会再来买的
g***2,star5,耐克飞马40外观颜值高，舒适度超级棒，做工精细，尺码大小标准，抓地效果也棒棒的，透气性也不错，京东物流服务也棒棒哒，值得推荐购买
a***6,star5,货收到了，包装完好，运输过程当中没有任何损坏。收到货以后就迫不及待的打开看了一下。东东的质量杠杠的，不论品质和材质都很不错。超赞，总之价格不贵，物美价廉。他家还有许多商品可以供大家选择，有需要的亲们可以考虑一下，全五星好评。大赞??????
z***2,star5,尺码大小：正常大小透气性：比较透气，夏季可以穿着做工细节：轻微溢胶，可以接受的范围舒适度：鞋子很轻，鞋底前后脚掌都有气垫，不是很软的那种，飞马40属于入门跑鞋，适合跑步时穿着。平时日常穿着也没问题。
爱***岁,star5,买来以后感觉挺好的。包装很用心，外面的保护壳有点破损，但是鞋盒没破损，还有泡沫很细节。打开一开应该就知道是全新未拆封的。穿起来蛮好的，脚感偏硬，脚型适合瘦一点的，透气也好。购买价格五百多也算实惠。
z***l,star5,还可以吧，看上去像正品，脚感还可以，我平时不跑步，就是正常日常走路穿，回弹一般（与登月24相比），就是鞋面logo处有一点点溢胶（仅针对我到手的鞋子来说），无伤大雅，本强迫症可以接受的那种，总体来说鞋子还算不错，物流和客服态度都不错。ps：视频中鞋面有些灰尘，我自己试穿的缘故。
黄***3,star5,外观颜值：颜值非常高！！舒适度：舒适度好，有气垫可以感觉到。做工细节：做工细节还不错！尺码大小：买大一码没那么挤脚，但这个型号前面有点宽，适合宽脚。抓地效果：抓地还行，不容易打滑。透气性：透气性非常好，适合夏天穿。
s***2,star5,鞋子感觉不错，外观时尚，做工细致，穿着舒服，透气性也很好，通勤和慢跑很平稳，缓震和支撑也都不错，就是尺码偏小一点，脚盘宽的人建议选大一码。物流和服务都很好，好评。
z***a,star5,鞋子穿起来特别舒服，颜值也不错。透气性虽然比winflo9稍微差点，但稳定性强，夏天穿也不会特别热。这双鞋看着有一点点偏大，可能是鞋跟部设计的原因，不过也不要紧，日常穿大一点点更舒服！
丶***丶,star5,舒适度：飞马穿着挺舒服做工细节：无可挑剔尺码大小：正码透气性：比上一代透气，夏天穿也不会那么热了抓地效果：大底跟 39 一样的
箫***竹,star5,速度快，尺寸标准。夏天了。换鞋。自从第一次穿NIKE，儿子开始只穿耐克，（拖鞋不是，但拖鞋都有耐克）儿子脚宽，比较舒服吧，习惯了。
似***雨,star5,zoom系列是内置气垫。不知道是不是新鞋的原因，感觉气垫没有那么软尺码大小：合适舒适度：总体来讲还是舒服的外观颜值：个人喜好还不错
j***4,star5,号码合适，包装挺好，鞋子配色比较适合清爽的夏天，鞋子不沉，属于轻感鞋，孩子上体育课，基础户外活动都满足，网眼设计比较透气，到货很快。
r***y,star5,做工依旧耐克式粗糙，脚感还是不错的，飞马39和飞马40基本一致，下一代飞马会改款式了，希望不要太炫。再过几个月价格下到五百多那就更适合购买了。
j***P,star5,这代支撑上变化不大。感觉就是网面变化了一下。总体上还是不错的。以前穿的是39的防水。打小正好。这个稍微比那个大一点。又怕42.5小。就这样吧。包裹性还是不错的。
P***者,star5,东西收到了，还是觉得京东快递速度 ，不知道是不是正品看起来还是可以，咨询了客服说保真假一赔三，效果还没有穿还不知道，整体来说价格比实体店便宜点，
j***y,star5,第一次在京东买耐克的鞋子，质量还可以，就是胶味有点大，新鞋的味道 嘿嘿，孩子喜欢鞋子上的笑脸，正好赶上618打折买 很划算！
t***E,star5,鞋子很不错，很合脚，包裹性强，也好看，就是容易脏，但是颜值和性能还是有的，正常出勤和跑步还是挺舒服的
猫***爸,star5,京东购物放心，京东物流快捷。尺码大小：偏大了！的更舒服，周年款外形也不错。鞋收到啦，包装无损到货快。。。
t***u,star5,这款耐克飞马系列的运动鞋，穿起来的效果挺不错的，而且男女同款，都能穿，搭配运动裤也很不错，带气垫，唯一有一点美中不足的就是。防滑效果一般。
学***霸,star5,京东自营店还是值得信赖的，第一次去实体店看了吊牌价没有优惠，第二次又去，八八折还是感觉有点贵，立马想到自营店，搜***确实有，比实体店还便宜100多，果断下单
万***到,star5,在店里试了尺码，趁着京东 618 活动下手了飞马 40，也是第一次在京东买鞋子，送货速度太快了。除了包装牛皮纸盒和专卖店有区别，鞋子本身没有区别，上脚舒适透气，跑步感觉不错，值得拥有！
j***i,star4,耐克的这双飞马跑鞋，外观的颜值还是比较漂亮，整体的做工细节也还是比较精致，穿上也是比较舒服的，只是外包装上面没有明显的耐克标志，客服解释道是换了新的外包装
无***猫,star5,慢跑短公里算是比较综合性的鞋了，可以平时穿搭 也能运动适应。作为唯一款入手的运动鞋的话 这款还是不错的，适合喜欢颜值，和功能性搭配的款。
g***5,star5,京东上购物方便快捷，送货上门，包装完好，质量如描述，如果不满意可以上门退换，做到购物无忧。此商品与说明符合，去年买的穿旧了换新的。
海***风,star5,"耐克的鞋子确实非常好，脚感非常舒适，有气垫，飞马系列确实是很适合跑步。网孔很多,比较透气，适合夏季穿，价格也还可以接受，推荐购买。"
l***n,star5,昨晚下单一早就到了，给京东物流点赞。商场里原价销售，618活动确实划算。飞马39，40的鞋跑步很轻松，脚感不错。
老***色,star5,外观颜值：延续了飞马的设计，多勾非常好看舒适度：气垫非常舒适做工细节：越南做工还可以尺码大小：正常尺码
惟***宏,star5,外底的防滑性能优秀，在各种地面跑步都十分放心舒适，鞋底弹性缓震效果很好，可以有效减轻跑步脚部的冲击力，让长时间的跑步更加舒适和减少损伤。
n***p,star5,好漂亮的鞋，早上穿着跑了一下，双气垫就是舒服，飞马系列很好，飞马40更值得拥有。?这个颜色也不错，但感觉还是白色更经典。
j***2,star5,鞋子非常好看，穿着很舒服，对比在得物上买了一双，得物那一双的鞋舌上面的logo标摸起来没有很强的凹凸感，感觉得物上买的那个有问题
y***3,star5,是理想中的产品，质量不错，物流也很快，值得点赞是理想中的产品，质量不错，物流也很快，值得点赞整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味
j***b,star5,价格实惠配送迅速质量很好价格实惠配送迅速质量很好配送迅速质量很好配送价格实惠配送迅速质量很好配配送迅速
q***1,star5,优点:很好的鞋子，穿起来轻便缓震，透气，包裹性好，颜值高缺点:防滑效果一般，我去吃中饭和晚饭，地上可能有油渍踩上去感觉脚滑，这种情况我之前从来没感受过，我穿普通运动鞋也不会在这种有一点残留油渍的地面上脚滑，就这一个缺点，其他的我都很满意，
小***0,star4,618之前买的，不错。可以退差价。还是值得购买的，之前去店里看过，没有穿得码。但是舒适度没有以前买的一双
茂***7,star5,设计非常时尚，漂亮，很久就相中这款鞋了，尺码大小正合适，平常上下班，跑步啥的穿在脚上非常舒服，一点也不挤脚，耐克鞋就是舒服，大品牌
y***9,star5,外观颜值：本来准备买39的但是这个配色太帅了就入了40。舒适度：刚穿感觉有点硬，貌似需要跑一跑才能开好。做工细节：耐克确实不错。尺码大小：码数和客服说的一样，小半码正常穿44这双是44.5。
书***8,star5,不错，质量很好，做工精细，上脚后轻盈悠闲，不过还是有点小厚，如果上面网层做的再薄一点会更适合春夏季节穿。整体上脚优秀。
爱***n,star5,物流真是快，一两天就到了。穿了几天总体很满意，回弹比39的更舒服，周年款外形也不错。另外清理要更费劲点。
1***m,star5,618期间购买价格划算。外观颜值：经典、百搭、漂亮。舒适度：很舒服，有韧性，有回弹，零磨合。做工细节：好。尺码大小：正常。抓地效果：好。透气性：比较透气，整体网面，但是双层的，春秋也可以穿。
g***3,star5,618活动买的，凑单满减，一次买了两双，价格实惠，儿子一双，他爹一双，2双都非常好看，颜值超高，夏季必备，透气不闷热，京东物流超级给力，送货上门?
a***6,star5,货收到了，包装完好，运输过程当中没有任何损坏。收到货以后就迫不及待的打开看了一下。东东的质量杠杠的，不论品质和材质都很不错。超赞，总之价格不贵，物美价廉。他家还有许多商品可以供大家选择，有需要的亲们可以考虑一下，全五星好评。大赞??????
g***3,star5,618活动价买的，凑单满减，价格优惠了不少，一次买了2双，孩子一双，孩子他爹一双，两个颜色都很喜欢，颜值超高，透气不闷热，夏季必备！京东物流超级给力，送货上门?
u***4,star5,非常满意，做工质量很好，穿着很舒服，鞋子很轻，防滑抓地效果很好，一跑起来鞋面就透入一丝丝凉风，而且停不下来的感觉很爽。不过盒子不是耐克原盒，鞋子应该是正品。
j***g,star5,在专卖店试过这双鞋，孩子说鞋底的气垫走路非常舒服，等到618活动买的，便宜了很多，一直都穿飞马系列的鞋，孩子非常喜欢这双鞋！
j***J,star5,儿子看中的这双跑步鞋，正好京东搞活动便宜了，所以马上下单，第二天就收到货了。鞋子很透气，孩子很喜欢，尺码有一点点大，但不影响穿着。
1***m,star5,外观非常漂亮舒适度：很好做工细节：做工细腻尺码大小：尺码大小合适抓地效果：抓地效果好透气性：透气性好
如***熟,star5,穿了几天，第一次买跑步鞋包裹严实气垫感觉不错，柔软轻便透气，跑步很舒服，建议买大－号
吉***z,star5,做工精细，穿着舒适，款式新颖时尚，京东品质值得信赖，京东快递绝对一流！
j***g,star5,脚底缓震舒适，上脚效果非常好看，穿了好几代了，忠实客户。
u***d,star5,这是第二双鞋子了，非常养脚，有气垫的，长时间走路也不觉得累
z***7,star5,很不错 脚感很舒服 外观也很好看 白白净净 花里胡哨
w***t,star5,飞马的鞋子跑步很舒服，质量也不错，很耐穿
M***-,star5,不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的！
u***t,star5,外观颜值：超高舒适度：很好尺码大小：合适透气性：正合适夏天穿
w***h,star5,鞋子码正大小合适，正品，上脚后脚感舒适，轻盈，样式也很好看，透气性好，做工精细，与实体店里面的看不出差别，物流也快
j***R,star5,鞋子穿起来很舒服，大小合适，白色款非常帅气
u***l,star5,外观颜值：好看 完美舒适度：很舒服做工细节：细节很好尺码大小：合适
静***海,star5,鞋子上脚舒适，款型很漂亮，听导播讲是4个对勾代表不同时代的nike标。
g***2,star5,耐克飞马40外观颜值高，舒适度超级棒，做工精细，尺码大小标准，抓地效果也棒棒的，透气性也不错，京东物流服务也棒棒哒，值得推荐购买
A***a,star5,上脚很舒适，版型好看，趁活动时下单五百多块钱，很划算啊
j***0,star5,运动鞋还是选择舒服的，飞马系列从37开始，穿了几年了。总体来说穿到2000公里都磨损很低，所以质量是非常好的，日常4分半到5分半很舒服。
h***o,star5,商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~???
l***9,star5,质量很好，第一次买耐克的鞋号码没选好，调换很快，第二天就调换好了。一直是京东用户，相信品质！
a***u,star5,大小合适，也很好看，夏天到了要跑步瘦身了
j***赵,star5,收到货后试了一下，很不错，质量很好，值得拥有！五星好评！
j***a,star5,质量非常好 和实体店一样  奈何大了半码  需要退换
j***9,star5,尺码合适，穿起来轻便舒服，随意搭配。做工细节：都很喜欢  很好
j***4,star5,质量很好，服务也非常得好刚开始尺寸偏大，后来换新速度也很快
j***d,star5,穿着非常舒服，走路跑步感觉有弹性了，比那些¥200的还是好太多了。
